,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_27,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_33,eq_complex_34,eq_complex_35,eq_complex_38,eq_complex_39,eq_complex_40,eq_complex_41,eq_complex_42,eq_complex_43,eq_complex_44,eq_complex_45,eq_complex_52,eq_complex_53
399,0.7705456142284569,0.2446453390712501,0.14192413353300953,0.8101354218988674,0.8100415670167211,1.0177552529106357,1.016764450032189,1.0189839707086934,1.0189818742525942,1.034804865387544,1.034802610968106,0.9718401975765987,0.9764429867932936,0.923617188526962,0.9626725205424163,0.9767118105756183,0.9631579423307655,0.958616836393132,0.9424203082500713,0.9168972999638174,0.9182501950474211,0.9169110413757533,0.9156097317460965,0.9143445089941065,0.9131137284398818,0.9140231080177079,0.9127921808316377,0.9127914087236033,0.9127906365946292,0.9142214952198178,0.9129907146655931,0.9129905719596512,0.914811421026319,0.9135458842933317,0.9247265196654597,0.9235600947285678,0.9224237660672776,0.9224230671458,0.9221842856438509,0.922183801358297,0.9211039076627694,0.9221593289916967,0.9273219331368365
400,0.7723401580861723,0.2446453390712501,0.14123120065029582,0.804524899603392,0.8044190668984972,1.0106678314948419,1.0095422492273491,1.0122059589687291,1.012203560701176,1.0276647034796182,1.0276621399623322,0.9639417933949703,0.9689809354213239,0.9182626482377159,0.9563602971894478,0.970100452628218,0.9573247181054203,0.953778731062886,0.9373607866769047,0.9139583588679319,0.9152873893798372,0.9139482357081694,0.9126469260785126,0.9113817033265226,0.9101509227722979,0.9110179794169313,0.9097870337186384,0.9097861405273298,0.9097852473156463,0.9112420378242734,0.9100112572700487,0.9100110955941889,0.9117274310731924,0.9104618519303995,0.9209028436945876,0.9197364187576957,0.9186000900964055,0.9185992999595483,0.918344711316851,0.9183441469063924,0.9172642532108648,0.9182937383552892,0.9234230286842209
401,0.7741347019438878,0.2446453390712501,0.1405382677675821,0.7982815913283692,0.7981637491974556,1.002721521289958,1.0014607147544488,1.0045670873179267,1.0045643860916063,1.0196439286594587,1.0196410549064054,0.9553280931076646,0.9607653001293635,0.9122350868438336,0.9494884007553266,0.9627883757995697,0.9508078141967513,0.9483677463612838,0.9316914832702992,0.9106120976380765,0.9119142147580199,0.9105750610863521,0.9092737514566953,0.9080085287047053,0.9067777481504806,0.9076026246330908,0.9063716605130501,0.9063706400032525,0.906369619473558,0.90785224635648,0.9066214658022553,0.9066212852140214,0.9082276697985376,0.9069620480813261,0.9165861309979828,0.9154197060610909,0.9142833773998009,0.91428249793041,0.9140102444651723,0.914009594340442,0.9129297006449142,0.9139324924788028,0.9190152050411158
402,0.7759292458016032,0.2446453390712501,0.13984533488486844,0.7914125533620666,0.7912826854649189,0.9939252319412966,0.9925289259108094,0.9960759231455789,0.9960729181911503,1.0107512570267578,1.0107480722877453,0.9460099645346116,0.9518052870400919,0.9055357002997977,0.9420958061725255,0.9548011348096064,0.9436223746041006,0.9423931757067658,0.9254191846376618,0.9068447437824272,0.908116889447887,0.9067777357762192,0.9054764261465624,0.9042112033945726,0.902980422840348,0.9037635415308942,0.902532559210657,0.9025314045646282,0.9025302498991048,0.9040384430125303,0.9028076624583057,0.9028074631385734,0.9042979588655731,0.9030322946238527,0.9117719290831032,0.9106055041462116,0.9094691754849213,0.9094682092181019,0.9091764841537202,0.909175742099193,0.9080958484036652,0.9090708394601561,0.9140919566965819
403,0.7777237896593187,0.2446453390712501,0.13915240200215473,0.7839255492025956,0.7837836546495602,0.9842888261167033,0.9827569172222745,0.9867419897310805,0.9867386806623004,1.0009963854036341,1.0009928893215212,0.9359986022827873,0.9421107037193559,0.8981658713562655,0.9342213923958034,0.9461667998271162,0.9357852944843013,0.9358648096173676,0.9185512994641265,0.9026414665051645,0.903880582340117,0.9025414286684492,0.9012401190387924,0.8999748962868026,0.898744115732578,0.899486241044257,0.8982552409046458,0.8982539447344635,0.8982526485451279,0.8997859245334205,0.8985551439791959,0.898554926259967,0.8999231057369965,0.8986573992898075,0.9064560306318938,0.9052896056950019,0.9041532770337117,0.904152227224416,0.9038392841028735,0.9038384432628679,0.9027585495673403,0.9037042703896934,0.9086469032446836
404,0.779518333517034,0.2446453390712501,0.13845946911944104,0.7758290407834825,0.7756751343034101,0.9738231084482365,0.9721556671698022,0.9765757555630852,0.9765721423814511,0.9903899807714456,0.990386173386979,0.9253055225378874,0.9316919570802171,0.8901271792480885,0.9259033614865095,0.9369158097547288,0.9273151966963391,0.9287927859833824,0.9110958155331208,0.8979865295178062,0.8991895686984246,0.8978504150267568,0.8965491053971,0.8952838826451099,0.8940531020908853,0.8947554070215906,0.8935243896325522,0.8935229439978802,0.8935214983443509,0.8950791196274648,0.8938483390732401,0.8938481034673007,0.8950870659367702,0.8938213179306869,0.9006346171479307,0.899468192211039,0.8983318635497488,0.8983307342349938,0.8979948969666849,0.8979939498314791,0.8969140561359514,0.8978286630597445,0.9026739577816953
405,0.7813128773747495,0.2446453390712501,0.13776653623672733,0.7671321789098522,0.7669662909980977,0.9625398134176804,0.9607370858555542,0.9655886225985473,0.9655847056974596,0.9789436686161652,0.9789395503723199,0.9139425580919072,0.9205600501609068,0.8814214111012963,0.9171786654216951,0.9270807626586537,0.9182323843480069,0.9211874336460655,0.903061251370574,0.8928634608896553,0.894027403105951,0.8926882494342832,0.8913869398046264,0.8901217170526365,0.8888909364984117,0.8895550718203651,0.8883240379717989,0.8883224344037928,0.8883208308171961,0.8899017630545274,0.8886709825003027,0.888670729732113,0.8897731226267818,0.8885073340968841,0.894304378330105,0.8931379533932131,0.8920016247319231,0.8920004207844079,0.891640094171471,0.8916390325638877,0.89055913886836,0.8914404015952953,0.8961674768692942
406,0.7831074212324649,0.2446453390712501,0.13707360335401367,0.7578447929160412,0.7576669699621688,0.9504515921994903,0.9485140016223541,0.9537929134748426,0.9537886936432658,0.9666700201950655,0.9666655919408731,0.9019218533022535,0.908726577638949,0.8720505752098908,0.9080824474969278,0.9166961389961246,0.908558764474602,0.9130591113092452,0.8944566022755183,0.8872552395686713,0.8883771091805766,0.887037955508909,0.8857366458792522,0.8844714231272621,0.8832406425730375,0.8838688067957166,0.8826377575283921,0.8826359870604981,0.8826342165742735,0.8842370857805792,0.8830063052263546,0.883006036263341,0.883964082937073,0.8826982553688865,0.8874626000104435,0.8862961750735519,0.8851598464122616,0.8851585735821532,0.8847722541182754,0.8847710691812771,0.8836911754857495,0.884536464937469,0.8891223908325372
407,0.7849019650901803,0.2446453390712501,0.13638067047129998,0.7479773795563229,0.747787683951187,0.937571998475907,0.9355001466415249,0.9412018576892918,0.941197336114912,0.9535825387386241,0.9535778017324879,0.8892558586801373,0.8962037199491799,0.8620169163230591,0.8986475044696731,0.9057979550705058,0.8983177382023795,0.9044180438684066,0.8852912805268176,0.8811444977498768,0.8822213851623548,0.8808822314906868,0.8795809218610302,0.8783156991090402,0.8770849185548155,0.8776799263202235,0.8764488629556992,0.8764469161621191,0.8764449693504826,0.8780680201269151,0.8768372395726904,0.8768369556559061,0.8776424899835842,0.8763766253739849,0.8801072146044737,0.8789407896675818,0.8778044610062916,0.8778031259480841,0.877389412673016,0.8773880948590811,0.8763082011635532,0.8771144782386098,0.881534317177967
408,0.7866965089478958,0.2446453390712501,0.13568773758858627,0.7375410911413064,0.7373396013632063,0.9239154732401544,0.9217101414853177,0.9278295767615949,0.9278247550334626,0.9396956446028031,0.9396906005152856,0.8759573248120618,0.8830042358791848,0.8513229330690619,0.8889037747647011,0.8944233462246032,0.8875340531687854,0.8952741582766583,0.8755750496019234,0.8745137377152121,0.8755428239094376,0.8742036702377698,0.872902360608113,0.8716371378561232,0.8704063573018985,0.8709717033829367,0.8697406275511714,0.8697384945937394,0.8697363616185649,0.8713774182613228,0.8701466377070981,0.8701463403800014,0.8707908489041549,0.8695249498188045,0.8722368095352875,0.8710703845983958,0.8699340559371058,0.8699326662187001,0.869490271392344,0.8694888104556531,0.8684089167601254,0.8691727227561366,0.8733996652955061
409,0.7884910528056112,0.2446453390712501,0.1349948047058726,0.7265477229334163,0.7263345336130559,0.9094973286047634,0.907159478701258,0.9136910683958215,0.9136859485064768,0.9250246593880169,0.9250193103040953,0.8620392953281659,0.8691414535216693,0.8399713976236085,0.8788778571824609,0.8826100816038092,0.8762336145989422,0.8856369210804735,0.8653179523114198,0.8673455611273886,0.868324145184622,0.8669849915129542,0.8656836818832974,0.8644184591313075,0.8631876785770827,0.8637275941651228,0.8624965078282609,0.8624941785124349,0.8624918491792495,0.8641482817234631,0.8629175011692385,0.8629171923031165,0.863391864556905,0.8621259341813634,0.8638505909788319,0.86268416604194,0.86154783738065,0.861546401472183,0.8610741608323986,0.8610725458251649,0.8599926521296373,0.8607101017328378,0.8647157476658534
410,0.7902855966633267,0.2446453390712501,0.1343018718231589,0.7150096998156912,0.7147849217796867,0.8943337306331549,0.8918645054068486,0.8988021896597036,0.8987967740067706,0.9095857890422507,0.9095801374630308,0.8475150986450612,0.8546292594695977,0.8279653777083213,0.8685925636696821,0.8703960147978733,0.8644432522776104,0.8755151797524063,0.8545302328447613,0.8596229080519451,0.8605484373955268,0.859209283723859,0.8579079740942022,0.8566427513422123,0.8554119707879875,0.8559314683088124,0.8547003737794392,0.8546978376200169,0.8546953014437189,0.85636399896945,0.8551332184152254,0.8551329002295922,0.8554286877815362,0.8541627299627905,0.854948302484672,0.8537818775477803,0.8526455488864901,0.8526440761268963,0.8521409585077406,0.8521391777823519,0.8510592840868245,0.851726061969666,0.8554809218034289
411,0.792080140521042,0.2446453390712501,0.13360893894044518,0.7029400622489841,0.7027038225417102,0.8784416812137661,0.87584240492421,0.8831796392001217,0.8831739305873716,0.893396105966987,0.8933901548108698,0.8323983382288149,0.839482086146693,0.8153082609792488,0.8580665088857664,0.8578184772016688,0.852190441702833,0.8649170099256998,0.84322225283943,0.851329302238945,0.8521994052015753,0.8508602515299075,0.8495589419002507,0.8482937191482607,0.847062938594036,0.8475678409238432,0.8463367408758564,0.8463339871728923,0.8463312334536723,0.8480085871983178,0.846777806644093,0.8467774817202232,0.8468851663617547,0.8456191856365876,0.8455301004753959,0.8443636755385042,0.8432273468772142,0.8432258474170835,0.8426909635297859,0.8426890047487772,0.8416091110532495,0.8422204732537582,0.8456947980906431
