,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_27,eq_complex_28,eq_complex_30,eq_complex_31,eq_complex_34,eq_complex_35
313,0.6162148424649299,0.24464534871060592,0.20151642485298193,-0.2641911013595029,-0.45108899319376566,-0.4505175309721618,-0.4504326014768905,-0.4620280481226248,-0.46202623441340934,-0.4552825320440957,-0.5358254771676847,-0.5379981577435193,-0.4791819160628165,-0.5263962095716745,-0.5177771953333625,-0.5522848111750522,-0.5083690047658582,-0.4949050721002462,-0.4906612613067208,-0.49065902109306275,-0.519614741649937,-0.5187936855010038,-0.5092681221659556,-0.509265746374234,-0.5190220430144901,-0.5111518493497582,-0.5125124493351731,-0.5030988973081767,-0.5166485490855104,-0.5149291700126877,-0.5101258743845878
314,0.6180093863226452,0.24464534871060592,0.20082349298901334,-0.25406550112629517,-0.43749505722949683,-0.43693476080863586,-0.43685009636934297,-0.44849361835133333,-0.44849166528778356,-0.4418772946718548,-0.5206784152086221,-0.5130141755400508,-0.4593829652248748,-0.5100490916175167,-0.500984831832485,-0.5299812252627945,-0.48717965269898783,-0.46543947832419413,-0.47172556831192075,-0.47172316601230607,-0.5000320339339475,-0.4991511460971339,-0.48960899789023854,-0.4896064490148873,-0.4979178507058876,-0.4900753045999829,-0.4914385991320667,-0.4805023290517622,-0.4935570035702133,-0.4917838709094236,-0.4875114541777657
315,0.6198039301803607,0.24464534871060592,0.2001305611250447,-0.2433761394555885,-0.4231348979237754,-0.4225863966649533,-0.42250206506502047,-0.4341810629044514,-0.43417896922820104,-0.42770135919389446,-0.5046246280924569,-0.4872027417863128,-0.4386793012969091,-0.4928455479604081,-0.48336415898136326,-0.5068262135209751,-0.46500235476785406,-0.4353121155662533,-0.4518042415863203,-0.4518016773458114,-0.47941079664192615,-0.4784700601461696,-0.46890961758115984,-0.46890689554323034,-0.4757564281339051,-0.4679434081511124,-0.4693075549699744,-0.4569773539564636,-0.4694980339886266,-0.46768973038233325,-0.46385990284393525
316,0.6215984740380761,0.24464534871060592,0.1994376292610761,-0.23213510002458065,-0.40802464553932466,-0.4074885555547459,-0.4074046247788177,-0.41910644924040114,-0.4191042139221965,-0.4127706396973067,-0.48768384964906236,-0.4606841275687629,-0.41713973830619705,-0.47481710135295047,-0.4649486456501916,-0.4829107280278782,-0.44190814774042214,-0.4047720739388178,-0.4309356089442769,-0.4309328833199601,-0.45778811610890885,-0.4567876624408668,-0.4472070228218196,-0.4472041279686417,-0.45258960298248024,-0.4448080135182528,-0.4461708260107827,-0.43260632635782764,-0.44455777531515145,-0.44273594373984454,-0.43924937287505067
317,0.6233930178957916,0.24464534871060592,0.19874469739710748,-0.22035509014882626,-0.39218127289208154,-0.391658196352802,-0.3915747345404614,-0.4032867003139354,-0.403284322558584,-0.3971018975994051,-0.4698771604898159,-0.43357920194361216,-0.3948376112849267,-0.45599657404125676,-0.4457726710652244,-0.4583265549616769,-0.41797397703289624,-0.37407753207817024,-0.40916023228462467,-0.4091573462512535,-0.4352033854119653,-0.4341434972193002,-0.42454054992887175,-0.42453748304187294,-0.42847236575419706,-0.42072413806641934,-0.4220830767720514,-0.4074719723877495,-0.4188234903575651,-0.41701230805844663,-0.41376212490548253
318,0.625187561753507,0.24464534871060592,0.19805176553313888,-0.20804942641738916,-0.37562257628623535,-0.3751131007457648,-0.3750301761443548,-0.38673957557821875,-0.3867370548291916,-0.3807127228311507,-0.4512269657281572,-0.40600803923203727,-0.37185035656435633,-0.436417991496117,-0.42587139065395513,-0.43316526561115704,-0.3932827538618809,-0.3434903731736961,-0.3865208756830561,-0.3865178306373808,-0.411698299465512,-0.41057941285403127,-0.4009518243490074,-0.4009485866503832,-0.4034627389722099,-0.39574983168545247,-0.3971019995037102,-0.3816563849154824,-0.3923824194790904,-0.3906079616233284,-0.38748364031326715
319,0.6269821056112225,0.24464534871060592,0.19735883366917026,-0.1952320196392387,-0.3583671555242581,-0.35787185325858223,-0.35778953417519127,-0.36948365104783026,-0.3694809869915086,-0.3636215140904621,-0.4317569697811187,-0.37808851810379457,-0.3482589628990032,-0.41611648144305396,-0.4052806020462871,-0.4075171462855079,-0.3679233213164606,-0.3132700071701488,-0.36306246409656767,-0.36305926186023924,-0.3873168425793831,-0.3861395489651627,-0.37648474757678635,-0.37648134073490863,-0.37762160830239005,-0.36994600726596777,-0.3712881488356519,-0.3552400678917011,-0.3653206632724924,-0.36361018236936177,-0.3605015916762278
320,0.6287766494689379,0.24464534871060592,0.19666590180520166,-0.1819173591179266,-0.34043439301440576,-0.33995382037916816,-0.3398721751318064,-0.35153829844509793,-0.3515354910146546,-0.34584745818760804,-0.41149214821944263,-0.34993495024016846,-0.32414729279693394,-0.39512816857120375,-0.3840366123486529,-0.38147013680209957,-0.34199030400100777,-0.28366657686236224,-0.33883203128900735,-0.3388286741099516,-0.36210526701037044,-0.3608703144858934,-0.35118547516068116,-0.3511819012941308,-0.35101251427529284,-0.3433762316549726,-0.34470473734933144,-0.3283010640962572,-0.33772214139214246,-0.3361032929249626,-0.3329047030110949
321,0.6305711933266532,0.24464534871060592,0.19597296994123306,-0.16812049627229975,-0.3218444319991339,-0.32137912880470115,-0.3212982256726869,-0.33292366345314955,-0.33292071283205443,-0.32741050850584247,-0.3904587166395587,-0.32165677559021716,-0.2996012786399805,-0.3734900653637438,-0.3621761077960988,-0.35510880797090133,-0.3155838127201494,-0.25491377063188897,-0.31387865551362787,-0.31387514606577477,-0.3361120609222788,-0.3348203550937822,-0.3251023842550988,-0.32509864593520094,-0.32370140407264963,-0.3161064765583031,-0.3174173914997002,-0.3009141947254163,-0.3096676647457846,-0.30816771163890516,-0.30478154023501497
322,0.6323657371843687,0.24464534871060592,0.19528003807726443,-0.1538570276217836,-0.3026181539289013,-0.30216864283401385,-0.3020885500075962,-0.31366064310011016,-0.3136575497252591,-0.30833136260148114,-0.3686840965369171,-0.2933573585516996,-0.27470800387110544,-0.3512399595540256,-0.339736026855706,-0.3285134077266911,-0.2888089727362397,-0.22722149886684206,-0.28825338143132256,-0.2882497228125864,-0.30938790406375244,-0.30804050831546764,-0.29828602907721763,-0.2982821293289591,-0.29575634369534015,-0.28820482971305733,-0.289493868154211,-0.27315043234353314,-0.2812341503577878,-0.2798791788338492,-0.27621927871604496
323,0.6341602810420841,0.24464534871060592,0.19458710621329584,-0.13914307715546204,-0.2827771550067771,-0.28234394093146414,-0.28226472646071027,-0.2937708622998369,-0.2937676268642873,-0.2886314389685654,-0.34619687816682115,-0.2651329150480399,-0.24955468541618236,-0.3284162987700813,-0.31675343780354687,-0.3017590033394451,-0.2617752416683879,-0.20076871203090751,-0.26200912670671234,-0.26200532243510416,-0.2819856093820005,-0.280583744521912,-0.2707890825433991,-0.27078502484459593,-0.2672471917310673,-0.2597411675584053,-0.2610037329054195,-0.24507642107806749,-0.25249399918699733,-0.25130817643551157,-0.24730249846077473
324,0.6359548248997996,0.24464534871060592,0.1938941743493272,-0.1239952781048771,-0.2623437219301729,-0.26192729148859367,-0.26184902323156817,-0.27327664957550285,-0.2732732730308171,-0.2683328529941758,-0.32302678038612637,-0.237071594779388,-0.22422757924005027,-0.30505807298451254,-0.29326542172790165,-0.2749147436124478,-0.23459548141935255,-0.17569664470168905,-0.23520057171415182,-0.2351966257219219,-0.2539600487201148,-0.25250509196136944,-0.24266626229645422,-0.24266205057504459,-0.2382452368695287,-0.23078679156681597,-0.23201800223264368,-0.21675415016024452,-0.22351464777519475,-0.22251954800178475,-0.21811205797831867
325,0.637749368757515,0.24464534871060592,0.1932012424853586,-0.10843075414117243,-0.24134080685698905,-0.24094162781083667,-0.24086437338110434,-0.25220101199332184,-0.25219749555150744,-0.24745839213142606,-0.2992046074771321,-0.2092527363229995,-0.19881083611704797,-0.2812046954356194,-0.26930896182525016,-0.24804326039271724,-0.20738474796752304,-0.15210276215287144,-0.20788403080810258,-0.2078799474338076,-0.22536806070250825,-0.22386154393480306,-0.21397423929848786,-0.21396987792782068,-0.20882280224751987,-0.20141403133638902,-0.2026087525133733,-0.18824077954923446,-0.1943582955158098,-0.19357231583417694,-0.18872409499644982
326,0.6395439126152305,0.24464534871060592,0.19250831062138996,-0.09246710001781089,-0.21979200162425144,-0.219410522357332,-0.21933434907081495,-0.23056760933450754,-0.23056395446955247,-0.226031490317963,-0.274762202963497,-0.181746305706945,-0.17338533892282126,-0.2568958827275622,-0.2449208397546066,-0.22120022336535883,-0.1802587638525025,-0.1300356663408666,-0.18011730367337392,-0.1801130876517748,-0.19626833890412948,-0.19471194621040494,-0.18477152716103096,-0.18476702095302777,-0.1790528206207293,-0.1716958184631724,-0.17284869979170386,-0.15958860986461,-0.1650818011473642,-0.1645196829280448,-0.15920919613506979
