,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_24,eq_complex_25,eq_complex_26,eq_complex_28,eq_complex_29,eq_complex_30,eq_complex_32,eq_complex_33,eq_complex_34,eq_complex_37,eq_complex_38,eq_complex_41,eq_complex_42,eq_complex_43,eq_complex_44,eq_complex_46,eq_complex_47,eq_complex_48,eq_complex_50,eq_complex_51,eq_complex_52,eq_complex_53,eq_complex_54,eq_complex_55,eq_complex_56,eq_complex_57,eq_complex_58,eq_complex_59,eq_complex_60,eq_complex_61,eq_complex_65,eq_complex_67,eq_complex_68,eq_complex_72,eq_complex_76
10,0.07246805357715431,0.9898473762943605,0.9898829444694657,0.9898829542617888,0.9898473956343333,0.9898668362730805,0.9893970708173113,0.9899830388210897,0.989897807142391,0.9898773987256424,0.9899237649692814,0.9896829262029299,0.9897606966296443,0.9898262761845827,0.9898819918665865,0.989814127415202,0.9899003703053394,0.9898016365522971,0.9899311023814652,0.9898154466009945,0.9899519501603244,0.9898684264516648,0.9899720192041911,0.9899659616408131,0.9898378224474204,0.9898354510145746,0.9898325976170663,0.9897624742788755,0.9898280690185219,0.989819257481596,0.989831856907294,0.9898427547702733,0.9898398931540158,0.9898361720396994,0.9898350004936206,0.9898353508007321,0.9898370304347653,0.9898370914539445,0.9898391443076852,0.9898368229849069,0.9898373373481056,0.9898363234389039,0.9900315087781929,0.9900313779106282,0.9900375432627521,0.9900372762470208,0.9900434415991447,0.9899977178427467,0.9900390830275638,0.9900388175762695,0.9900362388732301,0.9900266442207976,0.9900430457838335,0.9900253686354226,0.9900537237562097,0.9899985843236911,0.9899997292872106
11,0.07426259743486974,0.9898473762943605,0.9898827967587209,0.9898828065103715,0.9898473957515121,0.9898669119086451,0.9894040440689013,0.9899332815082565,0.9897224963560226,0.9897726798294768,0.989816619841674,0.9895902948828342,0.9896582579302746,0.9897181964832875,0.9897710518242526,0.9897296595728398,0.9897594473142194,0.9896883949572332,0.9898565322596309,0.989844418281454,0.989858370191206,0.9898493164045751,0.9898771511633628,0.9898722704668945,0.9898241425399831,0.9898183774039082,0.9898108669886029,0.9897454006682092,0.9897839125085561,0.9896842208669607,0.9897567365114133,0.9898193162236476,0.9898020190977758,0.9897819531413874,0.9897744108842097,0.9897747151128948,0.9897862327598494,0.9897865932262425,0.9897981085628266,0.9897838988588403,0.9897892007277753,0.989782539624188,0.9900127597872938,0.9900126858062321,0.9900182632642865,0.9900180651154862,0.9900236425735406,0.9899801835154833,0.990019712907448,0.9900195163713006,0.9900187384552781,0.9900107623141657,0.9900279307998987,0.9900115419258173,0.9900377314089713,0.9899940218883798,0.9899951161500309
12,0.07605714129258517,0.9898473762943605,0.9898826490479762,0.9898826587589542,0.9898473958701663,0.98986698813443,0.9894210005304038,0.9898835621640657,0.9895565440808173,0.9896725749146204,0.9897116308400683,0.9895119826089003,0.9895669292596455,0.9896179540720393,0.989664774939196,0.9896511427090708,0.9896302563779916,0.9895911134265487,0.9897820950377371,0.9898644509600715,0.9897722448485164,0.9898361454268974,0.9897886561482423,0.9897850259073935,0.9898172401129831,0.9898097626269595,0.9897990652168195,0.9897367858912604,0.9897522647690611,0.9895715224404263,0.9896928342221212,0.9897974583818404,0.9897667885669378,0.9897357296727303,0.989721460747507,0.9897217063814522,0.9897416343393457,0.9897422577089677,0.9897609892876705,0.9897354621441665,0.989749015373855,0.9897361534501463,0.9899974546052425,0.989997427948005,0.9900025251668363,0.990002384109163,0.9900074813279942,0.989966283811584,0.9900039022822463,0.9900037629653409,0.9900043404460347,0.989997701591164,0.9900155158992962,0.9900004250905751,0.9900248588400186,0.9899921026015881,0.9899931681602057
13,0.07785168515030061,0.9898473762943605,0.9898825013372314,0.989882511007537,0.989847395990321,0.9898670649573688,0.9894475695805358,0.9898340994522958,0.9894084595757658,0.9895823062574785,0.9896146545153284,0.9894518571652962,0.9894916933194398,0.989531384933118,0.9895696286604239,0.9895832069361569,0.9895201994127822,0.9895165192378748,0.9897116392081955,0.9898738144723773,0.9896980806325671,0.9898291412004083,0.9897114526659395,0.989708967064137,0.9898164067137274,0.9898087224785165,0.9897964205047519,0.9897357457428174,0.9897342814078887,0.9894880048787735,0.9896438857088556,0.9897784875859676,0.9897362872523445,0.9897000145251231,0.9896790440298123,0.9896792254551806,0.9897057284451586,0.9897065634764363,0.9897299104899703,0.9896943132003432,0.9897189449259154,0.98969966137116,0.989985237250281,0.9899852507914988,0.9899899658688533,0.9899898727244474,0.989994587801802,0.9899556500874329,0.9899912885166245,0.9899911973100045,0.9899927615376924,0.9899872251131947,0.9900055701783689,0.989991777813678,0.9900149252226945,0.9899926668099717,0.9899937236181483
14,0.07964622900801603,0.9898473762943605,0.9898823536264867,0.9898823632561197,0.9898473961120012,0.9898671423845039,0.9894831620541024,0.9897851091166445,0.9892854335467828,0.9895063936001302,0.989530940871192,0.989412687829436,0.9894364880456176,0.9894634010062603,0.9894913211954762,0.9895298251752572,0.9894354144687217,0.9894656477142922,0.989648638165594,0.9898720770338342,0.989638939132587,0.9898276437586923,0.9896489926411471,0.989647445157754,0.989820226643593,0.9898134900542913,0.9898011013230104,0.9897405133185921,0.9897295498905169,0.989437435136282,0.9896121565264644,0.9897635154172844,0.989712281395809,0.9896763060797236,0.9896491042518334,0.9896492221634475,0.9896802122663366,0.9896811977129369,0.9897065136566777,0.9896627078891792,0.9897000763043723,0.9896745853371255,0.9899757096863532,0.989975758456903,0.9899801780963667,0.9899801260520376,0.9899845456915013,0.9899478701929993,0.9899814639353632,0.9899814140903164,0.9899836669108322,0.9899790421174973,0.9899978134569614,0.9899853109490933,0.9900076941308439,0.9899955033694792,0.9899965691756913
15,0.08144077286573147,0.9898473762943605,0.9898822059157419,0.9898822155047023,0.9898473962352331,0.989867220422989,0.9895269834184073,0.9897368030397125,0.9891930300343412,0.9894484469661716,0.9894648540948721,0.9893960508257171,0.9894040181411158,0.989417711970962,0.9894344422616964,0.9894940785271765,0.9893804359893553,0.989435732919999,0.989596087923167,0.9898601419077063,0.9895964279728567,0.989830291565919,0.9896032184417441,0.9896023671149397,0.9898268498054386,0.9898217562861534,0.9898105726166684,0.9897487795504544,0.989736254286154,0.9894202888102493,0.9895983306067784,0.9897533926898788,0.9896961146995487,0.9896650492090782,0.9896325724425842,0.989632632738293,0.989665928065351,0.9896669977158877,0.9896918776574597,0.9896422388659687,0.9896924293900861,0.9896614622666422,0.9899684360209497,0.9899685168426542,0.9899727146289568,0.9899726989180361,0.9899768967043385,0.9899424923674333,0.9899739799728838,0.9899739667869495,0.9899766732803906,0.989972809379146,0.9899919174227598,0.9899806875275371,0.990002871934393,0.9900002724222352,0.9900013620575031
16,0.08323531672344689,0.9898473762943605,0.9898820582049972,0.989882067753285,0.9898473963600432,0.9898672990800913,0.9895780516618125,0.9896893883266538,0.9891349879931411,0.9894110214608,0.989419659191179,0.9894023051404943,0.9893956489938849,0.9893966340763908,0.9894021887364253,0.9894779845284272,0.9893579687559824,0.9894232029410881,0.9895564442251166,0.989840152266277,0.9895708479308152,0.9898353028059634,0.9895746893400834,0.9895743036511381,0.9898343204182911,0.9898310802041602,0.9898220401843701,0.989758103468461,0.9897515077482247,0.9894339116094201,0.9896015600125192,0.9897486629221014,0.9896886363838392,0.9896657029077366,0.9896294008717474,0.9896294132230968,0.9896628881978924,0.9896639757681437,0.9896864867556787,0.9896337699758774,0.9896950896508764,0.9896599374232478,0.9899629468685528,0.9899630579098446,0.9899670927054615,0.9899671102096685,0.9899711450052853,0.9899390292847308,0.9899683515116202,0.9899683719317667,0.98997135231958,0.9899681332341416,0.9899875072932729,0.9899775242958957,0.9900001064890002,0.9900064233032378,0.9900075473976306
17,0.08502986058116233,0.9898473762943605,0.9898819104942524,0.9898819200018678,0.9898473964864584,0.989867378363193,0.9896352194882782,0.9896430664174531,0.9891131344808916,0.9893955374659933,0.9893973836841533,0.9894306348200627,0.9894113846352475,0.9894009950089199,0.9893961925851202,0.9894823976854193,0.989368785489418,0.9894261856773648,0.9895315893653681,0.9898152757665805,0.989561459615793,0.9898408113241765,0.9895628409319379,0.9895627296948356,0.9898409144606979,0.9898393100926507,0.9898329202697856,0.9897663333569516,0.9897718085557192,0.9894730417006484,0.9896196671738255,0.9897495376583658,0.9896901639752896,0.9896769008319046,0.9896386799518077,0.989638656249258,0.9896703732285635,0.9896714166753076,0.9896902451227524,0.9896374245583769,0.9897064371927667,0.9896689363508118,0.9899587440082617,0.9899588842672966,0.9899627987432582,0.9899628475206214,0.9899667619965831,0.9899369623902855,0.9899640615458173,0.9899641136944672,0.9899672345948641,0.9899645724763513,0.9899841642000049,0.9899753940019022,0.9899989864587214,0.9900131346545775,0.9900142979465866
18,0.08682440443887776,0.9898473762943605,0.9898817627835076,0.9898817722504505,0.9898473966145065,0.9898674582797949,0.9896972003120507,0.9895980322316353,0.9891274048916568,0.9894022656634723,0.9893987581377124,0.9894791504576975,0.9894499259054854,0.9894301364844678,0.9894164598270215,0.98950698613545,0.989411748864232,0.9894455747878025,0.9895228175132436,0.9897893913349606,0.9895668204201022,0.9898452087355809,0.9895663263631921,0.9895663491692291,0.9898454364363194,0.9898449538772712,0.9898412666628882,0.9897719771415722,0.9897935589538405,0.9895306248832303,0.9896494735821834,0.9897558943019923,0.9897004817135738,0.9896966800004919,0.9896588167799003,0.9896587696345025,0.9896870841871073,0.9896880291244218,0.9897025319157575,0.9896526238540904,0.9897244320557738,0.9896868808610768,0.9899553054732135,0.9899554741965002,0.9899592935149525,0.98995937226128,0.9899631915797322,0.9899357466802791,0.9899605663178971,0.9899606489489918,0.9899638141592261,0.9899616423472013,0.9899814285093514,0.9899738286464146,0.9899990416627359,0.9900193187640418,0.9900205184394375
19,0.0886189482965932,0.9898473762943605,0.9898816150727628,0.9898816244990332,0.9898473967442156,0.9898675388375178,0.9897625974586316,0.9895544733490365,0.9891759601260802,0.9894303727556771,0.989423234010992,0.98954503991059,0.9895088001935507,0.9894820092784178,0.9894614203520501,0.9895502827465587,0.9894839499909123,0.9894844108489441,0.9895308280683905,0.9897667090496088,0.9895851366993594,0.9898474426910393,0.9895833809755311,0.9895834474904238,0.9898474306816236,0.989847442853754,0.9898460922080634,0.989774466118055,0.989813576971407,0.9895988072362274,0.9896872138352812,0.9897672955084093,0.9897188728973288,0.9897227448753974,0.9896877480931391,0.9896876895389083,0.9897113247000547,0.9897121267419695,0.9897222876004949,0.9896781678729032,0.9897469085255239,0.9897119119973246,0.9899520912116512,0.989952287258191,0.9899560179293392,0.989956125382494,0.9899598560536422,0.9899348160801836,0.9899573010781225,0.9899574129722611,0.9899605539583823,0.9899588198306716,0.9899788042937747,0.9899723239241744,0.9899997448742114,0.9900237289930969,0.9900249537379445
20,0.09041349215430862,0.9898473762943605,0.9898814673620181,0.9898814767476158,0.9898473968756147,0.9898676200441049,0.9898299359037934,0.9895125692300737,0.9892553862093824,0.9894780207757641,0.9894690726535885,0.9896247564514647,0.9895845502805736,0.9895533492926826,0.9895280799460657,0.9896098038802393,0.9895809478895148,0.9895458704347786,0.9895557192203861,0.9897513591630575,0.9896145779486163,0.9898472265612624,0.989612153017877,0.9896122148377364,0.9898472735611817,0.9898472467549672,0.9898475352706085,0.9897742700192681,0.9898295313784888,0.9896699572435318,0.9897289831263685,0.9897830278213166,0.9897441822630276,0.9897527304491884,0.989723158825443,0.9897230993157785,0.9897411871814397,0.9897418131870129,0.989748120196634,0.9897123484025963,0.9897718326290149,0.9897420872834432,0.9899485494540838,0.989948770617276,0.98995239955865,0.9899525338569787,0.9899561627983526,0.9899335895751984,0.9899536866139294,0.9899538259238196,0.989956892203987,0.9899555504455049,0.9899757651531128,0.9899703450593853,0.9900005155143728,0.9900251712325662,0.9900264016791169
21,0.09220803601202404,0.9898473762943605,0.9898813196512734,0.9898813289961986,0.9898473970087331,0.9898677019074249,0.9898976958234573,0.9894724904787507,0.9893609587731097,0.9895425105941666,0.9895334953374498,0.9897142315717123,0.9896729671200709,0.9896399184248545,0.989612258631588,0.9896822247726251,0.989697088614481,0.989630653910201,0.9895969778974045,0.9897469879112734,0.98965350876235,0.9898451273353082,0.9896509521047404,0.9896509912819988,0.9898461291728009,0.9898458184674035,0.9898468428180428,0.9897728417317043,0.9898402393542942,0.9897375610813004,0.9897711617600166,0.9898021562184229,0.9897749027666232,0.9897844298113864,0.9897626802466428,0.9897626279837309,0.9897747197683778,0.9897751481027044,0.9897784197467179,0.9897530825548089,0.9897974869860423,0.989775529648881,0.9899441239071426,0.9899443662093044,0.9899478600405137,0.9899480180491946,0.989951511880404,0.9899314782332969,0.9899491366821143,0.9899493002421109,0.9899522498579674,0.9899512566903511,0.9899717615580371,0.989967334213395,0.990000725670698,0.990022755791366,0.9900239666059214
22,0.09400257986973948,0.9898473762943605,0.9898811719405286,0.9898811812447813,0.9898473971436013,0.9898677844354742,0.9899643471850905,0.9894343981514109,0.9894869530394733,0.9896204586988974,0.9896128813068262,0.989809099478408,0.989769349908738,0.9897367907231588,0.9897088939397723,0.9897635973148677,0.989825878813801,0.9897349821524781,0.9896534668960582,0.9897563958676178,0.9897006092805462,0.9898425149389106,0.9896983827628713,0.9896983999813772,0.9898457704633109,0.9898453707694784,0.9898461675736246,0.9897723940337794,0.98984578435997,0.9897968567206838,0.9898107635722783,0.9898235906168938,0.9898092800106606,0.9898159591176319,0.9898040483169466,0.9898040089045395,0.9898100568000153,0.989810276826074,0.9898114706089698,0.9897980554197817,0.9898225639140187,0.9898105185990885,0.9899382618718302,0.9899385188490412,0.9899418234600483,0.9899420000818119,0.989945304692819,0.9899278932399564,0.9899430664542969,0.9899432490706417,0.9899460393518033,0.9899453482452522,0.9899662298448285,0.9899627195972547,0.9899997088185821,0.9900160811833932,0.9900172443289172
23,0.09579712372745491,0.9898473762943605,0.9898810242297839,0.989881033493364,0.9898473972802496,0.9898678676363792,0.9900283845868991,0.9893984431140262,0.9896269794360875,0.9897079955549349,0.9897029990058723,0.989904920887361,0.9898687765223396,0.9898386627042127,0.9898123843413538,0.9898495940924752,0.9899603867439124,0.9898503692672496,0.9897234143676905,0.9897812496013291,0.9897548735061863,0.9898413753439158,0.9897533503952637,0.9897533545710457,0.9898482872684582,0.9898485119421365,0.989848203646043,0.9897755352064375,0.9898474360182831,0.9898451238043806,0.9898456667665713,0.9898461601454814,0.9898454270406145,0.9898458450583784,0.9898452121300082,0.9898451885045466,0.9898455041982642,0.989845515265455,0.989845553915311,0.9898448618831501,0.989846167486045,0.9898455273108241,0.9899304233515094,0.9899306853495395,0.9899337257846054,0.9899339132741655,0.9899369537092313,0.9899222550320036,0.9899349020532077,0.9899350957946507,0.9899376746329287,0.9899372339647622,0.9899586029326457,0.9899559263618255,0.9899967715362387,0.9900052646567082,0.9900063528124228
24,0.09759166758517035,0.9898473762943605,0.9898808765190391,0.9898808857419467,0.9898473974187099,0.9898679515183998,0.9900883615450674,0.9893647654505648,0.9897743256035058,0.989800973794541,0.9897992549274872,0.9899973948949543,0.9899663682101014,0.9899401667504704,0.989916946899812,0.9899357619198805,0.9900936440578021,0.9899655372631903,0.9898044142277707,0.9898218899382876,0.9898154946811838,0.9898440091970285,0.9898149483922882,0.9898149485529902,0.9898557199262585,0.9898577884892245,0.9898557092794726,0.9897848117535253,0.9898473813500457,0.9898816172418019,0.9898747046505882,0.9898686910047808,0.9898814422434046,0.9898730348446877,0.9898843923855244,0.9898843849619953,0.9898795804671214,0.9898793906581149,0.9898790361772476,0.9898911400715766,0.9898677436803778,0.9898792196142647,0.989920091173067,0.9899203446782501,0.9899230253807503,0.9899232126852509,0.989925893387751,0.9899140035760899,0.9899240912141956,0.9899242847258408,0.9899265825869339,0.9899263356154808,0.9899483227620646,0.9899463892631535,0.9899912083713752,0.9899908173224596,0.9899918064436178
