,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_10,eq_complex_19,eq_complex_21
80,0.41633165,-0.02290008153504222,-0.02289510499586453,-0.022889244811786585,-0.02297371517934574,-0.02305730376944709,-0.020106563931878485,-0.020414526636394065,-0.02042949185399054,-0.02043212643311612
81,0.42085424,-0.014974179514354202,-0.014969458181003925,-0.014962757025442974,-0.015040453862663145,-0.015115689940607246,-0.012137846697769794,-0.012462926906097127,-0.012503385597788658,-0.01250602017691424
82,0.42537686,-0.007048224918247942,-0.007043758792417976,-0.007036149714840595,-0.007107527382626433,-0.007174850373270092,-0.004171252867957054,-0.00451269176451391,-0.004576666064779689,-0.004579300643905271
83,0.42989948,0.0008777296778582633,0.0008819405961679183,0.0008905367127788888,0.0008250116494389337,0.0007651622501811672,0.003793152251592241,0.0034361367520986397,0.003350588884964867,0.0033479543058392847
84,0.43442208,0.008803649223685664,0.008807604935603577,0.008817282516240477,0.008757128170900894,0.008704312822785554,0.0117553216857723,0.011383533563412124,0.011278308622441058,0.011275674043315462
85,0.4389447,0.016729603819791924,0.01673330432418954,0.016744177340600172,0.016688892351320067,0.01664267156212214,0.019715314759937014,0.0193295783793839,0.019206518250124607,0.01920388367099901
86,0.44346732,0.024655558415898116,0.024659003712775435,0.024671211458222223,0.02462026912634993,0.024580203357572813,0.027673085839716824,0.027274244838214418,0.027135129139732775,0.02713249456060718
87,0.44798994,0.03258151301200431,0.0325847031013613,0.032598418299538426,0.03255125851018367,0.03251690820913765,0.035628625186335625,0.03521754110226194,0.035064080083856516,0.035061445504730934
88,0.45251256,0.04050746760811058,0.04051040248994729,0.0405258429229752,0.04048186051701409,0.04045278611681678,0.0435819237441334,0.04315947471781571,0.04299330317801128,0.04299066859888567
89,0.45703515,0.04843336962879859,0.048436049304807854,0.04845349496397096,0.04841202255864137,0.04838778444759531,0.05153292040893459,0.051099999954630396,0.05092267216484314,0.05092003758571753
90,0.46155778,0.05635934175004417,0.056361766217968845,0.056381585549308805,0.05634186738988434,0.056322026015497836,0.059481730556353654,0.05903924604645594,0.05885223129507827,0.05884959671595269
91,0.4660804,0.06428529634615046,0.06428746560655481,0.06431015706721996,0.06427130735256849,0.06425542309517639,0.06742825929523052,0.06697713094784542,0.06678181051240573,0.06677917593328013
92,0.470603,0.07221121589197785,0.07221312994599047,0.07223939136533646,0.07220032493189231,0.07218795815326332,0.07537248277992056,0.07491364227115885,0.07471130685146136,0.07470867227233577
93,0.4751256,0.08013713543780525,0.08013879428542615,0.08016964558349929,0.0801289552085944,0.08011966627477829,0.0833144305540538,0.08284881968804665,0.08264066773138107,0.08263803315225549
94,0.47964823,0.08806310755905092,0.08806451119858723,0.08810152866108246,0.08805725078641037,0.08805060006530914,0.09125415037059582,0.09078271980738764,0.09056985665202485,0.09056722207289927
95,0.48417085,0.09598906215515711,0.09599021058717311,0.09603602129343325,0.09598514155585326,0.09598068937492966,0.09919156778421723,0.09871527585851544,0.09849871363866686,0.09849607905954125
96,0.48869348,0.10391503427640278,0.10391592750033418,0.10397541037689045,0.10391266258995326,0.10390996927220346,0.10712671438719266,0.10664652575656619,0.10642718379341362,0.10642454921428804
97,0.49321607,0.1118409362970908,0.11184157431519474,0.11192546270395168,0.11183972626393075,0.11183835210309226,0.11505949966696252,0.11457638409586761,0.11435508994680749,0.1143524553676819
98,0.4977387,0.11976690841833637,0.11976729122835572,0.11990778607334196,0.11976647281363748,0.1197659781125943,0.12299006183947583,0.1225049928445173,0.1222824837333935,0.1222798491542679
99,0.5022613,0.12769282796416387,0.1276929555677915,0.12811545997581408,0.1276927795640145,0.12769272459639283,0.13091827674514414,0.13043223041176472,0.1302091551747146,0.130206520595589
100,0.5067839,0.13561874750999117,0.13561861990722707,0.13519611263822842,0.135618699111088,0.13561864414361918,0.138844196294855,0.13835814995982174,0.13813507123310267,0.1381324366539771
101,0.5113065,0.14354466705581867,0.14354428424666285,0.1434037890830228,0.14354423146904477,0.14354373675427373,0.14676782048860768,0.14628275148868972,0.14606014820005506,0.14605751362092945
102,0.51582915,0.15147067422734303,0.15147003620897403,0.15138614785559615,0.15146946426706623,0.15146809003119743,0.15468923759125663,0.1542061220226965,0.15398439208444775,0.15398175750532214
103,0.52035177,0.1593966288234493,0.15939573559755998,0.15933625285530395,0.15939425732935264,0.15939156379704528,0.16260830887263944,0.16212812026819376,0.16190758337990233,0.16190494880077674
104,0.5248744,0.16732260094469487,0.16732145251072097,0.16727564188647753,0.16731868076294182,0.1673142281359185,0.17052510649458757,0.1700488146024885,0.16982971520286072,0.1698270806237351
105,0.529397,0.17524852049052236,0.17524711685015673,0.17521009941119184,0.1752426644977264,0.17523601298200053,0.17843956326110244,0.1779681327152529,0.17775064295837104,0.17774800837924543
106,0.53391963,0.18317449261176796,0.18317283376331772,0.18314198248232727,0.1831663136730451,0.18315702343127366,0.18635178767963317,0.1858861768340872,0.1856703996649453,0.18566776508581972
107,0.5384422,0.1911003595821772,0.1910984455290281,0.19107218409610705,0.1910894706269053,0.1910771018644484,0.1942616265282074,0.19380278599493816,0.19358875816192692,0.1935861235828013
108,0.5429648,0.1990262791280047,0.19902410986846386,0.19900141839703864,0.19901229304966667,0.1989964059008144,0.20216924214286341,0.20171811376780058,0.20150580898100842,0.20150317440188284
109,0.54748744,0.20695226877438974,0.20694984430620003,0.2069300249775568,0.20693479846481633,0.20691495303168458,0.21007465755815524,0.2096321730577145,0.2094215050699132,0.2094188704907876
110,0.55201006,0.21487822337049584,0.2148755436947858,0.21485809803307604,0.21485688177935663,0.21483263819947374,0.21797777417873523,0.217544853712682,0.2173356794414994,0.21733304486237381
111,0.5565327,0.22280421301688091,0.22280127813252198,0.22278583771780786,0.22277861307378827,0.22274953143160148,0.22587866889376473,0.22545621997537574,0.22524834273650163,0.22524570815737605
112,0.5610553,0.2307301325627084,0.23072694247195777,0.23071322728255955,0.2306998872705175,0.230665527703395,0.23377724458159457,0.23336616056199438,0.23315933330922953,0.23315669873010392
113,0.5655779,0.2386560521085357,0.23865260681139333,0.23864039906741577,0.23862077444833163,0.23858069703861629,0.24167357950046864,0.24127473851213166,0.24106866722703651,0.24106603264791093
114,0.57010055,0.24658205928006025,0.2465783587737047,0.2465674857669628,0.24654136218505496,0.24649512693039952,0.2495677699675769,0.2491820336908207,0.24897638084867502,0.24897374626954943
115,0.5746231,0.2545078912001907,0.2545039354902649,0.25449425790077007,0.25446138780393696,0.25440855489934333,0.25745956393662317,0.25708777570214103,0.2568821638728803,0.25687952929375474
116,0.5791457,0.262433810746018,0.2624295998297005,0.26242100370503857,0.26238111401008724,0.26232124342484864,0.2653492336113187,0.26499221799334605,0.26478623362137166,0.2647835990422461
117,0.58366835,0.2703598179175424,0.27035535179201164,0.27034774271332596,0.27030054080485055,0.27023319247948885,0.27323679001420426,0.27289535109892005,0.2726885484099333,0.2726859138308077
118,0.588191,0.2782858250890669,0.278281103754323,0.2782744026035273,0.2782195806430411,0.27814431457927263,0.28112215767777626,0.2807970775608738,0.28058898267593396,0.2805863480968084
119,0.5927136,0.2862117446348942,0.28620676809375856,0.286200907915902,0.2861381459965837,0.2860545222767774,0.28900526190126796,0.288697299330926,0.2884874145541068,0.28848477997498123
120,0.5972362,0.29413766418072174,0.2941324324331943,0.29412735608050133,0.29405632443046537,0.2939639030377105,0.2968862029784828,0.29659609239661366,0.2963839006048786,0.29638126602575304
