,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12
0,0.054522615,-0.8618606868059691,-0.861835737828475,-0.8618553749520828,-0.8631548385417737,-0.8616669119286868,-0.8616639780554067,-0.8630982292269307,-0.8630991359368155,-0.863100035901715,-0.8636220257706813
1,0.05631715885771543,-0.858381896203839,-0.8583570467197561,-0.8583765630821283,-0.8596606142709701,-0.8582041953531521,-0.8582015048427071,-0.8596111759615966,-0.8596121207449491,-0.8596130587664749,-0.8601394769629211
2,0.05811170271543087,-0.854903105601709,-0.8548783556110373,-0.8548977510411832,-0.8561665133452268,-0.8547407433300798,-0.8547382850490116,-0.8561237523120908,-0.8561247345514237,-0.8561257100142166,-0.8566563352340847
3,0.0599062465731463,-0.851424314999579,-0.8513996645023186,-0.8514189388271772,-0.8526725352666772,-0.8512765604324626,-0.8512743233163731,-0.8526359608795654,-0.8526369799484315,-0.8526379922281518,-0.8531726020520275
4,0.06170079043086173,-0.8479455243974491,-0.8479209733935998,-0.8479401264380061,-0.8491786795375033,-0.8478116513969344,-0.8478096244529725,-0.8491478043759867,-0.849148859639267,-0.8491499081028833,-0.849688279084132
5,0.06349533428857716,-0.844466733795319,-0.8444422822848809,-0.8444613138715314,-0.8456849456599349,-0.8443460211219008,-0.8443441934312195,-0.8456592856233174,-0.8456603764375114,-0.8456614604435897,-0.8462033681967457
6,0.06528987814629258,-0.840987943193189,-0.8409635911761623,-0.8409825011255805,-0.8421913331362506,-0.8408796746656335,-0.8408780353858188,-0.8421704075526666,-0.8421715332661845,-0.8421726521651802,-0.8427178714545511
7,0.06708442200400802,-0.8375091525910592,-0.8374849000674436,-0.8375036881979442,-0.8386978414687766,-0.8374126172443297,-0.8374111556117999,-0.8386811732034065,-0.8386823331568631,-0.838683486291414,-0.8392317911198693
8,0.06887896586172346,-0.834030361988929,-0.8340062089587246,-0.834024875086377,-0.835204470159886,-0.8339448542301352,-0.833943559562511,-0.8351915857222563,-0.8351927792487658,-0.8351939659539871,-0.8357451296518961
9,0.07067350971943888,-0.8305515713867991,-0.8305275178500059,-0.8305460617885971,-0.8317112187120007,-0.830476391149138,-0.8304752528475804,-0.8317016483623353,-0.831702874787808,-0.8317040943915889,-0.8322578897058741
10,0.07246805357715431,-0.8270727807846691,-0.8270488267412872,-0.827067248302284,-0.8282180866275888,-0.8270072336793213,-0.8270062412308408,-0.8282113644821809,-0.8282126231256218,-0.8282138749489221,-0.828770074132195
11,0.07426259743486974,-0.8235939901825391,-0.8235701356325684,-0.8235884346250784,-0.8247250734091657,-0.8235373876484904,-0.8235365306282234,-0.8247207375447386,-0.8247220277185456,-0.8247233110756951,-0.8252816859754388
12,0.07605714129258517,-0.820115199580409,-0.8200914445238495,-0.8201096207545816,-0.8212321785592939,-0.8200668590321635,-0.8200661271056163,-0.8212297711163169,-0.8212310921265815,-0.8212324063255797,-0.8217927284733477
13,0.07785168515030061,-0.816636408978279,-0.8166127534151308,-0.8166308066883554,-0.8177394015805827,-0.8165956539514313,-0.8165950368766935,-0.817738468865514,-0.8177398200123225,-0.8177411643551393,-0.8183032050557322
14,0.07964622900801603,-0.8131576183761491,-0.813134062306412,-0.8131519924239192,-0.8142467419756874,-0.813123778670786,-0.8131232663007093,-0.814246834562112,-0.8142482151398467,-0.8142495889227244,-0.8148131193433149
15,0.08144077286573147,-0.8096788277740191,-0.8096553711976933,-0.8096731779587509,-0.81075419924731,-0.8096512395959202,-0.8096508218802637,-0.8107548720759407,-0.8107562813735835,-0.810757683887338,-0.811322475146509
16,0.08323531672344689,-0.8062000371718892,-0.8061766800889746,-0.8061943632902854,-0.8072617728981979,-0.8061780432714947,-0.8061777102590378,-0.807262585375712,-0.8072640226771473,-0.8072654532074719,-0.8078312764641329
17,0.08502986058116233,-0.8027212465697591,-0.8026979889802557,-0.8027155484159136,-0.8037694624311454,-0.8027041963788772,-0.8027039382194976,-0.8037699785278244,-0.803771443112142,-0.8037729009399107,-0.804339527482061
18,0.08682440443887776,-0.7992424559676292,-0.799219297871537,-0.7992367333329817,-0.800277267348992,-0.799229705733855,-0.7992295126805706,-0.8002770556951373,-0.8002785468369378,-0.8002800312385085,-0.8008472325718116
19,0.0886189482965932,-0.7957636653654989,-0.7957406067628181,-0.7957579180387898,-0.7967851871546219,-0.7957545782843143,-0.7957544406952922,-0.7967838211357166,-0.7967853381054143,-0.7967868483529333,-0.797354396289072
20,0.09041349215430862,-0.7922848747633691,-0.7922619156540994,-0.7922791025305919,-0.7932932213509664,-0.7922788211078992,-0.7922787294484273,-0.7932902792015526,-0.7932918212656809,-0.7932933566273866,-0.7938610233721631
21,0.09220803601202404,-0.7888060841612391,-0.7887832245453806,-0.788800286805593,-0.789801369441,-0.788802441409637,-0.7888023862540606,-0.7897964343372476,-0.7897980007587625,-0.7897995604992897,-0.7903671187404381
22,0.09400257986973948,-0.7853272935591091,-0.7853045334366618,-0.7853214708609505,-0.7863096309277432,-0.7853254465195427,-0.7853254185531643,-0.7863022910786774,-0.7863038811172626,-0.7863054644979464,-0.7868726874926253
23,0.09579712372745491,-0.781848502956979,-0.781825842327943,-0.7818426546937709,-0.7828180053142607,-0.7818478438901962,-0.7818478339111377,-0.7828078540516248,-0.7828094669639948,-0.7828110732431742,-0.7833777349051074
24,0.09759166758517035,-0.7783697123548491,-0.7783471512192243,-0.7783638383011104,-0.7793264921036623,-0.7783696410942936,-0.7783696400153237,-0.7793131279703852,-0.7793147630105897,-0.7793163914439114,-0.7798822664301415
25,0.09938621144288577,-0.7748909217527191,-0.7748684601105055,-0.7748850216799726,-0.7758350907991015,-0.7748908458221775,-0.7748908446724982,-0.7758181176363471,-0.7758197740560735,-0.7758214238967942,-0.776386287694019
26,0.1011807553006012,-0.7714121311505892,-0.7713897690017868,-0.7714062048273079,-0.7723438009037761,-0.7714114658793403,-0.7714114558063389,-0.7723228279365442,-0.7723245049854205,-0.7723261754847102,-0.7728898044951691
27,0.10297529915831663,-0.7679333405484592,-0.767911077893068,-0.7679273877400121,-0.7688526219209277,-0.7679315091839086,-0.7679314814548686,-0.7688272638421839,-0.7688289607680808,-0.7688306511753235,-0.7693928228022011
28,0.10476984301603207,-0.7644545499463291,-0.7644323867843491,-0.7644485704149253,-0.7653615533538418,-0.7644509837641024,-0.7644509297678774,-0.7653314304071492,-0.7653331464564808,-0.7653348560195755,-0.7658953487518922
29,0.1065643868737475,-0.7609757593441991,-0.7609536956756305,-0.7609697528488308,-0.7618705947058476,-0.7609698977556758,-0.7609698090043245,-0.7618353327664762,-0.7618370671845001,-0.7618387951501616,-0.7623973886471168
30,0.10835893073146294,-0.757496968742069,-0.7574750045669115,-0.7574909350384532,-0.7583797454803168,-0.7574882593993344,-0.757488127529715,-0.7583389761348055,-0.7583407281659222,-0.7583424737799794,-0.7588989489547189
31,0.11015347458917836,-0.7540181781399391,-0.7539963134581928,-0.7540121169804581,-0.7548890051806655,-0.7540060770381357,-0.7540058938134626,-0.754842365804814,-0.7548441346928645,-0.7548458972005581,-0.7554000363033335
32,0.11194801844689378,-0.7505393875378091,-0.7505176223494742,-0.7505332986714495,-0.7513983733103516,-0.7505233591148681,-0.7505231164262267,-0.7513455071456168,-0.7513472921341794,-0.7513490707804586,-0.7519006574811474
33,0.11374256230460922,-0.7470605969356792,-0.7470389312407554,-0.7470544801079693,-0.7479078493728759,-0.7470401141694122,-0.747039804037236,-0.7478484056011514,-0.7478502059338373,-0.7478519999636549,-0.7484008194336108
34,0.11553710616232465,-0.7435818063335491,-0.7435602401320365,-0.7435756612864953,-0.7444174328717822,-0.7435563508360851,-0.7435559654115897,-0.7443510666885373,-0.744352881609284,-0.7443546902678903,-0.7449005292610936
35,0.11733165002004009,-0.7401030157314191,-0.7400815490233177,-0.7400968422034409,-0.7409271233106566,-0.7400720778409666,-0.7400716094075455,-0.7408534959964137,-0.7408553247497772,-0.7408571472830118,-0.741399794216491
36,0.1191261938777555,-0.7366242251292893,-0.7366028579145991,-0.7366180228551517,-0.7374369201931268,-0.7365873039992098,-0.7365867449737875,-0.7373556991832548,-0.7373575410147004,-0.7373593766692831,-0.7378986217027759
37,0.12092073773547093,-0.7331454345271592,-0.7331241668058802,-0.7331392032379049,-0.7339468230228627,-0.7331020382123358,-0.7331013811466803,-0.7338576819756655,-0.7338595361318564,-0.7338613841556753,-0.7343970192705008
38,0.12271528159318637,-0.7296666439250292,-0.7296454756971614,-0.7296603833479088,-0.7304568313035763,-0.7296162894655136,-0.7296155270475084,-0.7303594501666564,-0.7303613158957407,-0.7303631755381391,-0.730894994615253
39,0.1245098254509018,-0.726187853322899,-0.7261667845884426,-0.7261815631812991,-0.7269669445390206,-0.7261300668248267,-0.7261291918796994,-0.7268610096138974,-0.7268628861657924,-0.7268647566778541,-0.7273925555750559
40,0.12630436930861724,-0.7227090627207692,-0.722688093479724,-0.7227027427341384,-0.7234771622329904,-0.7226433794345246,-0.7226423849260355,-0.7233623662379538,-0.7233642528646295,-0.7233661334994606,-0.7238897101277266
41,0.12809891316633268,-0.719230272118639,-0.719209402371005,-0.7192239220024139,-0.719987483889321,-0.7191562365142631,-0.7191551155458502,-0.7198635260205012,-0.7198654219762596,-0.7198673119892692,-0.7203864663881833
42,0.1298934570240481,-0.7157514815165091,-0.7157307112622864,-0.7157451009820369,-0.7164979090118897,-0.715668647356333,-0.7156673931722162,-0.7163644950025249,-0.716366399544279,-0.7163682981934578,-0.716882832605709
43,0.13168800088176352,-0.7122726909143792,-0.7122520201535676,-0.7122662796688389,-0.7130084371046136,-0.7121806213228754,-0.7121792273091174,-0.7128652792824973,-0.712867191670047,-0.7128690982162422,-0.7133788171611676
44,0.13348254473947896,-0.7087939003122492,-0.7087733290448488,-0.7087874580585715,-0.7095190676714506,-0.7086921678430894,-0.7086906275286144,-0.7093658850145432,-0.7093678045108477,-0.7093697182180367,-0.709874428564177
45,0.1352770885971944,-0.7053151097101191,-0.70529463793613,-0.705308636146903,-0.7060298002163992,-0.7052032964104282,-0.7052016034679981,-0.7058663184065833,-0.7058682442780322,-0.7058701644135932,-0.7063696754502382
46,0.13707163245490983,-0.7018363191079892,-0.7018159468274112,-0.7018298139294178,-0.7025406342434981,-0.7017140165797873,-0.7017121648269344,-0.7023665857184654,-0.7023685172351463,-0.7023704430701256,-0.7028645665778226
47,0.13886617631262524,-0.6983575285058593,-0.6983372557186925,-0.6983509914016133,-0.6990515692568257,-0.6982243379646831,-0.6982223213646012,-0.6988666932600771,-0.6988686296960408,-0.698870560505419,-0.6993591108254168
48,0.14066072017034068,-0.6948787379037291,-0.6948585646099736,-0.6948721685588978,-0.6955626047605,-0.6947342702344257,-0.6947320828968163,-0.6953666473894448,-0.6953685880229675,-0.6953705230859204,-0.6958533171885272
49,0.1424552640280561,-0.6913999473015991,-0.691379873501255,-0.691393345396589,-0.6920737402586793,-0.6912438231112847,-0.6912414592931616,-0.6918664545108189,-0.6918683986246614,-0.6918703372248199,-0.6923471947766465
50,0.14424980788577155,-0.6879211566994691,-0.6879011823925361,-0.6879145219099112,-0.6885849752555606,-0.6877530063676476,-0.6877504604740978,-0.6883661210727431,-0.6883680679544067,-0.6883700093801128,-0.6888407528101792
51,0.14604435174348698,-0.6844423660973392,-0.6844224912838174,-0.6844356980939932,-0.6850963092553806,-0.6842618298231747,-0.6842590964080755,-0.6848656535661125,-0.6848676025080918,-0.6848695460526518,-0.6853340006173325
52,0.1478388956012024,-0.6809635754952091,-0.6809438001750986,-0.6809568739438652,-0.6816077417624142,-0.6807703033419479,-0.6807673771086413,-0.6813650585222162,-0.6813670088222489,-0.6813689537841828,-0.6818269476309679
53,0.14963343945891783,-0.6774847848930792,-0.6774651090663798,-0.6774780494544574,-0.6781192722809761,-0.6772784368296183,-0.677275312631541,-0.6778643425107718,-0.6778662934720852,-0.6778682391553731,-0.67831960338542
54,0.15142798331663326,-0.6740059942909492,-0.673986417957661,-0.673999224620597,-0.674630900315419,-0.6737862402305472,-0.6737829130718186,-0.6743635121379438,-0.6743654630694972,-0.674367408783822,-0.6748119775132804
55,0.1532225271743487,-0.6705272036888192,-0.6705077268489423,-0.6705203994370051,-0.6711426253701339,-0.6702937235249484,-0.6702901885609136,-0.6708625740443541,-0.6708645242610786,-0.6708664693220661,-0.671304079742147
56,0.15501707103206414,-0.6670484130866892,-0.6670290357402234,-0.6670415738982945,-0.6676544469495503,-0.6668008967260263,-0.6667971492637562,-0.6673615349030811,-0.6673634837261149,-0.6673654274555693,-0.6677959198913432
57,0.15681161488977957,-0.6635696224845592,-0.6635503446315046,-0.6635627479989673,-0.6641663645581358,-0.6633077698771154,-0.6633038053758634,-0.6638604014176496,-0.6638623481745702,-0.6638642899007061,-0.6642875078686055
58,0.15860615874749498,-0.6600908318824292,-0.660071653522786,-0.6600839217334108,-0.6606783777003957,-0.6598143530488181,-0.6598101671204325,-0.6603591803200097,-0.6603611243450624,-0.6603630634027334,-0.6607788536667404
59,0.16040070260521042,-0.6566120412802992,-0.6565929624140672,-0.6566050950958954,-0.6571904858808725,-0.6563206563361434,-0.6563162447454374,-0.6568578783685092,-0.6568598190028317,-0.656861754733755,-0.6572699673602536
60,0.16219524646292585,-0.6531332506781692,-0.6531142713053484,-0.6531262680805715,-0.6537026886041466,-0.6528266898556491,-0.6528220485207259,-0.653356502345858,-0.6533584389377004,-0.6533603706906773,-0.6537608591019518
61,0.1639897903206413,-0.6496544600760391,-0.6496355801966295,-0.6496474406814663,-0.6502149853748356,-0.6493324637425827,-0.6493275887351185,-0.6498550590570832,-0.649856990962025,-0.6498589180931581,-0.6502515391195169
62,0.16578433417835672,-0.6461756694739093,-0.6461568890879109,-0.6461686128924803,-0.646727375697594,-0.6458379881480291,-0.6458328756935117,-0.6463535553274796,-0.6463554819086421,-0.646357403781548,-0.6467420177120567
63,0.16757887803607213,-0.6426968788717792,-0.642678197979192,-0.6426897847073838,-0.643239859077113,-0.6423432732360581,-0.6423379197139821,-0.6428519980005527,-0.6428539186288074,-0.6428558346148245,-0.6432323052466292
64,0.16937342189378757,-0.6392180882696492,-0.6391995068704732,-0.6392109561198143,-0.6397524350181207,-0.6388483291808804,-0.6388427311248998,-0.6393503939359569,-0.6393523079901302,-0.6393542174685238,-0.6397224121547465
65,0.171167965751503,-0.6357392976675192,-0.6357208157617545,-0.6357321271232717,-0.6362651030253816,-0.6353531661640045,-0.6353473202620413,-0.6358487500074294,-0.6358506568745017,-0.635852559232664,-0.6362123489288546
66,0.17296250960921844,-0.6322605070653893,-0.6322421246530358,-0.6322532977111154,-0.6327778626036963,-0.631857794371403,-0.6318516974657132,-0.6323470731007177,-0.6323489721760196,-0.6323508668096656,-0.6327021261187947
67,0.17475705346693388,-0.6287817164632591,-0.6287634335443169,-0.6287744678765601,-0.6292907132579013,-0.6283622239906833,-0.6283558730778795,-0.6288453701115057,-0.6288472607989094,-0.6288491471122681,-0.6291917543282437
68,0.17655159732464928,-0.6253029258611291,-0.6252847424355982,-0.6252956376126724,-0.6258036544928698,-0.6248664652082667,-0.6248598574392982,-0.6253436479433366,-0.6253455296554424,-0.6253474070614444,-0.6256812442111374
69,0.17834614118236472,-0.6218241352589993,-0.6218060513268795,-0.6218168069123662,-0.6223166858135094,-0.6213705282065753,-0.6213636608866644,-0.6218419135055322,-0.6218437856638509,-0.6218456535843101,-0.6221706064680759
70,0.18014068504008016,-0.6183453446568692,-0.6183273602181606,-0.6183379757683978,-0.618829806724764,-0.6178744231612264,-0.6178672937497637,-0.6183401737111103,-0.6183420357462411,-0.6183438936120333,-0.6186598518427138
71,0.1819352288977956,-0.6148665540547392,-0.6148486691094418,-0.6148591441733636,-0.6153430167316126,-0.6143781602382394,-0.6143707663486345,-0.6148384354747035,-0.6148402868265073,-0.6148421340777436,-0.6151489911181365
72,0.183729772755511,-0.6113877634526093,-0.6113699780007231,-0.6113803121196932,-0.6118563153390693,-0.6108817495912492,-0.610874088990741,-0.6113367057104749,-0.6113385458282422,-0.6113403819144373,-0.611638035113222
73,0.18552431661322644,-0.6079089728504793,-0.6078912868920043,-0.6079014795996468,-0.6083697020521827,-0.6073852013587326,-0.6073772719681565,-0.6078349913300346,-0.6078368196726499,-0.6078386440528866,-0.6081269946789907
74,0.18731886047094187,-0.6044301822483492,-0.6044125957832854,-0.6044226466053088,-0.6048831763760365,-0.6038885256612465,-0.603880325554759,-0.6043332992403575,-0.6043351152764581,-0.6043369274195461,-0.6046158806949459
75,0.1891134043286573,-0.6009513916462192,-0.6009339046745666,-0.6009438131285835,-0.601396737815749,-0.6003917325986773,-0.6003832600034398,-0.6008316363417028,-0.6008334395498329,-0.6008352389344641,-0.6011047040654025
76,0.19090794818637274,-0.5974726010440893,-0.5974552135658479,-0.5974649791611901,-0.5979103858764723,-0.596894832247503,-0.5968860855433237,-0.5973300095255336,-0.5973317993942943,-0.5973335855091909,-0.5975934757158092
77,0.19270249204408818,-0.5939938104419592,-0.5939765224571291,-0.5939861446946574,-0.594424120063393,-0.5933978346580707,-0.5933888123770048,-0.593828425672442,-0.5938302017006344,-0.5938319740446955,-0.5940822065890624
78,0.1944970359018036,-0.5905150198398292,-0.5904978313484104,-0.5905073097203176,-0.5909379398817312,-0.5899007498518867,-0.5898914506777954,-0.590326891650075,-0.5903286533468413,-0.5903304114292809,-0.5905709076418146
79,0.19629157975951902,-0.5870362292376992,-0.5870191402396915,-0.587028474229301,-0.5874518448367411,-0.5864035878189222,-0.5863940105869913,-0.5868254143110652,-0.586827161196022,-0.5868289045365053,-0.5870595898407783
80,0.19808612361723446,-0.5835574386355693,-0.5835404491309728,-0.5835496382125309,-0.5839658344337102,-0.582906358514935,-0.5828965022111521,-0.583324000490967,-0.5833257320943356,-0.5833274602231077,-0.5835482641590267
81,0.1998806674749499,-0.5800786480334392,-0.580061758022254,-0.5800708016607157,-0.5804799081779594,-0.5794090718588066,-0.5793989356193981,-0.5798226570061956,-0.5798243728689263,-0.5798260853269376,-0.5800369415722909
82,0.20167521133266533,-0.5765998574313093,-0.5765830669135352,-0.5765919645643441,-0.5769940655748423,-0.5759117377298979,-0.5759013208407265,-0.5763213906519752,-0.5763230903258666,-0.5763247866648921,-0.5765256330552585
83,0.20346975519038074,-0.5731210668291793,-0.5731043758048164,-0.5731131269136782,-0.5735083061297463,-0.5724143659654207,-0.5724036678613413,-0.5728202082002893,-0.5728218912481026,-0.5728235710308569,-0.5730143495778703
84,0.20526429904809618,-0.5696422762270493,-0.5696256846960976,-0.5696342886987464,-0.5700226293480908,-0.568916966357829,-0.5689059866220065,-0.569319116397842,-0.5693207823934102,-0.5693224451936569,-0.5695031021016204
85,0.2070588429058116,-0.5661634856249192,-0.5661469935873789,-0.5661554499093359,-0.5665370347353278,-0.565419548652228,-0.5654082870154156,-0.5658181219640247,-0.5658197704923565,-0.5658214158950121,-0.5659919015758569
86,0.20885338676352705,-0.5626846950227892,-0.5626683024786601,-0.5626766105349866,-0.5630515217969418,-0.5619221225438044,-0.5619105788835815,-0.5623172315888911,-0.5623188622462701,-0.5623204898475033,-0.5624807589340904
87,0.21064793062124249,-0.5592059044206592,-0.5591896113699413,-0.559197770564983,-0.5595660900384496,-0.5584246976752747,-0.558412872015248,-0.5588164519311422,-0.55881806432522,-0.5588196737325456,-0.5589696850903036
88,0.21244247447895792,-0.5557271138185292,-0.5557109202612226,-0.5557189299883457,-0.5560807389653996,-0.5549272836343564,-0.5549151761433211,-0.5553157896161192,-0.555317383366004,-0.5553189741983718,-0.5554586909352701
89,0.21423701833667333,-0.5522483232163993,-0.5522322291525038,-0.5522400887938242,-0.5525954680833719,-0.5514298899512591,-0.5514175009423229,-0.5518152512338083,-0.5518168259701479,-0.5518183978580259,-0.5519477873328809
90,0.21603156219438877,-0.5487695326142692,-0.5487535380437849,-0.5487612469698878,-0.5491102768979783,-0.5479325260961995,-0.5479198560258682,-0.5483148433368538,-0.548316398701914,-0.5483179512873665,-0.5484369851164781
91,0.2178261060521042,-0.5452907420121393,-0.5452748469350663,-0.5452824045047177,-0.5456251649148625,-0.5444352014769369,-0.5444222509441634,-0.5448145724385856,-0.5448161080863217,-0.5448176410230826,-0.5449262950852023
92,0.21962064990981964,-0.5418119514100093,-0.5417961558263474,-0.5418035613861961,-0.5421401316396983,-0.5409379254363337,-0.5409246951815287,-0.5413144450110544,-0.5413159606071798,-0.5413174735607195,-0.5414157280003477
93,0.22141519376753507,-0.5383331608078793,-0.5383174647176286,-0.5383247176018994,-0.5386551765781913,-0.537440707249939,-0.537427198153947,-0.5378144674830841,-0.537815962705131,-0.5378174553527194,-0.5379052945817324
94,0.22320973762525048,-0.5348543702057493,-0.53483877360891,-0.5348458731390859,-0.5351702992360775,-0.5339435561235969,-0.5339297692066339,-0.5343146462383328,-0.5343161207757099,-0.5343175928064732,-0.5343950055040826
95,0.22500428148296592,-0.5313755796036194,-0.5313600825001912,-0.5313670279846875,-0.5316854991191236,-0.5304464811910802,-0.5304324176116367,-0.5308149876133703,-0.5308164411674137,-0.5308178922823861,-0.5308848713934303
