,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16
40,0.23542711,-0.4310576605567453,-0.43061468937142733,-0.43100972073102967,-0.42290074814212164,-0.4383005509760912,-0.42670116038586,-0.42869960223265346,-0.43228561604663324,-0.42638135571524577,-0.42639164549761865,-0.4254547818636121,-0.4254549520991398,-0.425455122319151,-0.4260759661502846
41,0.23994973,-0.42379750768733604,-0.42336198140674386,-0.4237487483762049,-0.41591121427778827,-0.4311627336137716,-0.42004730500629556,-0.42162039858263417,-0.42506824293111034,-0.41929641644526777,-0.4193068712539809,-0.4183777125362703,-0.4183778666230621,-0.4183780206967121,-0.41900245444566614
42,0.24447234,-0.41653737087090675,-0.4161092894785788,-0.41648776357238415,-0.4089171728784872,-0.4240267974980027,-0.41339683390937976,-0.4145439698356514,-0.41785234087770495,-0.41221429802852394,-0.4122249198912999,-0.4113036178411697,-0.4113037565987514,-0.4113038953452973,-0.41193194827179486
43,0.24899496,-0.40927721800149747,-0.4088565815138952,-0.4092267326963775,-0.4019185908339805,-0.4168927284085388,-0.4067491698964919,-0.40747031034091025,-0.4106379248924514,-0.405135003338264,-0.40514579427252667,-0.40423250418191903,-0.4042326284406444,-0.40423275269018805,-0.4048644527960641
44,0.25351757,-0.4020170811850682,-0.4016038895857302,-0.4019656862354728,-0.3949154969115667,-0.4097605747178877,-0.4001037920425262,-0.40039947626458977,-0.40342507511634224,-0.39805859766520985,-0.3980695596739552,-0.39716444040964366,-0.3971645510088373,-0.39716466160046904,-0.39780003548209986
45,0.2580402,-0.39475691226267884,-0.3943511655845281,-0.3947045742829374,-0.38790784245945437,-0.4026303053831277,-0.39346010390668745,-0.39333144476444043,-0.3962137932902536,-0.3909850678101632,-0.39099620288103426,-0.39009941708310686,-0.39009951486872996,-0.39009961264819415,-0.3907386854148789
46,0.26256278,-0.3874968236051898,-0.3870985217659188,-0.3874435073527214,-0.3808957338014403,-0.39550204638836656,-0.38681765439869065,-0.3862663483469851,-0.3890042419573427,-0.38391455665487456,-0.3839258667533269,-0.38303758076219857,-0.3830376665847388,-0.383037752402324,-0.3836805474650596
47,0.26708543,-0.38023662257684027,-0.3798457656916795,-0.3801822907683768,-0.37387898266672387,-0.3883756235768041,-0.38017571231795744,-0.3792040217091124,-0.38179628216472333,-0.3768469096880621,-0.37685839676153315,-0.3759787810919451,-0.3759788558033119,-0.37597893051074605,-0.37662546960185317
48,0.27160805,-0.372976469707431,-0.37259305772699597,-0.3729210829107088,-0.36685774195636006,-0.38125120877875796,-0.37353386902474633,-0.37214464209547315,-0.37459012704464184,-0.3697823158862884,-0.36979398185226736,-0.36892321089833596,-0.3689232753495993,-0.36892333979778824,-0.3695736426448913
49,0.27613065,-0.36571634894398175,-0.36534038183534956,-0.3656598653821658,-0.35983199403424415,-0.3741287996417928,-0.3668915542804958,-0.3650882137178738,-0.36738581579061225,-0.3627207917749713,-0.36273263852165377,-0.3618708908887321,-0.361870945926761,-0.3618710009624267,-0.36252508522611104
