,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_15,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_28,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_33,eq_complex_34,eq_complex_35
24,0.16306531,-1.0196996035845465,-1.00516800870984,-1.0051900000810772,-0.9398678485112135,-0.9275591280929263,-0.9266955827599619,-0.9230256401901822,-0.9063406576519724,-0.9125193555183442,-0.8835471882615826,-0.896976271795229,-0.8971868138069614,-0.880720152846385,-0.8832718321271187,-0.9159253410161048,-0.9145867432201595,-0.9132876059067687,-0.9090084124612572,-0.8956710896515985,-0.8982912504719571,-0.9094560776600025,-0.9123328188499868,-0.9102067444288713,-0.9101378818901737,-0.9100703829045391,-0.9069324405000299,-0.9067787159898075,-0.9075695692427033
25,0.16758794,-1.0100721104076154,-0.9957329877025776,-0.9957546889974451,-0.9322823477236468,-0.9202859405780397,-0.9219445620233007,-0.918228151971263,-0.9017422026170767,-0.9098452273092887,-0.880756387160238,-0.8941686223130669,-0.8943649721375309,-0.8788237567837189,-0.8810009900997637,-0.9128767415832073,-0.9115381437872618,-0.9102390064738712,-0.905949052581801,-0.8929669754960978,-0.8955369578200272,-0.9068892439619571,-0.9098148848729746,-0.9076852702496021,-0.907620218944764,-0.9075564555278999,-0.9045384485657726,-0.9043933796266783,-0.9050417891165614
26,0.17211054,-1.0004446810928163,-0.98629802928072,-0.9863194405011422,-0.9246719628402171,-0.9131524101892068,-0.9171702575899863,-0.9134336898005171,-0.8971212115761227,-0.9070924819790727,-0.8779271949468666,-0.891321470202113,-0.8915038522095227,-0.8768878607087267,-0.8787283842599749,-0.9097840374431214,-0.9084454396471762,-0.9071463023337856,-0.9028493302257721,-0.890257419813518,-0.8927729005539773,-0.9042320559782244,-0.9072016612671141,-0.9050863140686427,-0.9050251136006775,-0.9049651246084498,-0.9020501982384463,-0.9019138003671479,-0.9024394645356435
27,0.17663316,-0.9908172092032623,-0.9768630291352589,-0.9768841502799532,-0.9170365509411473,-0.9061547551896232,-0.9123711312489444,-0.9086389756132702,-0.8924761957133689,-0.9042594423719394,-0.8750559864116618,-0.8884311955550823,-0.8885998665547725,-0.8749084793743453,-0.8764483245151311,-0.9066441212909437,-0.9053055234949985,-0.9040063861816079,-0.8997060966569579,-0.8875386323242145,-0.8899948339020385,-0.9014844905446677,-0.9044932542923905,-0.9024080571881987,-0.9023507446483048,-0.9022945664719304,-0.8994677628159582,-0.8993400521429855,-0.8997608033569533
28,0.18115577,-0.981189758601086,-0.9674280498515997,-0.9674488809212074,-0.9093761036043904,-0.8992891335471627,-0.9075457368415387,-0.903840830600473,-0.8878057553095065,-0.9013445189937743,-0.8721392328132969,-0.885494275589406,-0.8856495234513937,-0.8728817009148224,-0.8741551119820132,-0.9034539851587096,-0.9021153873627643,-0.9008162500493737,-0.8965163009846184,-0.8848068017670259,-0.8871984828454313,-0.898646501628426,-0.9016897449518286,-0.8996487607759112,-0.8995953707388151,-0.8995430373003321,-0.8967911873171677,-0.8966721803700837,-0.8970040873420964
29,0.1856784,-0.9715622654241547,-0.957993028844337,-0.9580135698375754,-0.9016905108222621,-0.8925514329063915,-0.9026925723938997,-0.8990360320507462,-0.8831084366223425,-0.8983461235799375,-0.8691734162773794,-0.8825071984660666,-0.8826493402158604,-0.8708036282783913,-0.8718429788423674,-0.9002106249144093,-0.898872027118464,-0.8975728898050734,-0.8932768945444876,-0.8820580121674113,-0.8843794616199332,-0.8957179367396308,-0.8987911067274523,-0.896806680895416,-0.8967572455316448,-0.8967087883939866,-0.8940204101010722,-0.8939101238335145,-0.8941675871752057
30,0.190201,-0.9619348361093558,-0.9485580704224796,-0.9485783213412726,-0.8939797984137838,-0.8859374902773138,-0.8978102302811619,-0.8942214672312423,-0.8783828772289355,-0.8952627606880266,-0.8661551235500957,-0.8794665576775651,-0.8795959379110874,-0.868670444916648,-0.8695061703947145,-0.8969111408960715,-0.8955725431001262,-0.8942734057867356,-0.8899849315106563,-0.8792883283672257,-0.8815333667965319,-0.8926986265970458,-0.8957972942831833,-0.8938801524962721,-0.8938347015600931,-0.8937901499153027,-0.8911553476293244,-0.8910537991778882,-0.8912496463936843
31,0.1947236,-0.9523074067945567,-0.939123112000622,-0.9391430728449697,-0.8862438561263546,-0.8794428624247916,-0.8928972259833035,-0.8893939684623169,-0.8736276402804588,-0.892092922006857,-0.8630809438566649,-0.8763689491522197,-0.8764859379051799,-0.8664783435350283,-0.8671388741797372,-0.8935526243721583,-0.8922140265762131,-0.8909148892628225,-0.8866374555237853,-0.8764936997904893,-0.878655684456457,-0.8895882826659818,-0.892708142119307,-0.8908674869846509,-0.8908260479396719,-0.8907854287320445,-0.8881957976452941,-0.8881030043927571,-0.8882485792322077
32,0.19924621,-0.9426799561923804,-0.9296881327169628,-0.9297078034862238,-0.8784826072927265,-0.8730629851323584,-0.8879521054937882,-0.8845504240901547,-0.8688413184617172,-0.8888351520590421,-0.8599475365611191,-0.8732110393700223,-0.8733160302090544,-0.8642235736087647,-0.8647352818179344,-0.8901322297667933,-0.888793631970848,-0.8874944946574572,-0.8832315718961148,-0.8736700223093055,-0.875741859791656,-0.8863865623681311,-0.8895234291316687,-0.8877670326935456,-0.8877296307492637,-0.8876929687112076,-0.8851415009193369,-0.8850574803634275,-0.8851627310999117
33,0.20376883,-0.9330524843028265,-0.9202531325715018,-0.9202725132650349,-0.8706959921428568,-0.8667931659595254,-0.8829734353767154,-0.8796877726733863,-0.8640225243675819,-0.8854880429461818,-0.8567516278727294,-0.8699895620331328,-0.8700829700515584,-0.8619024396380519,-0.8622895953534668,-0.8866471693039473,-0.885308571508002,-0.8840094341946114,-0.8797644422497395,-0.870813134197125,-0.872787299534372,-0.8830930654775695,-0.8862428751863927,-0.8845771686503552,-0.8845438268055195,-0.8845111445000939,-0.8819921381018907,-0.8819169077416662,-0.8819904724412375
34,0.20829144,-0.92342503370065,-0.9108181532878425,-0.9108372439062891,-0.8628839853849473,-0.8606286058816814,-0.8779598146938858,-0.8748030185250111,-0.8591699020470538,-0.882050243365073,-0.8534900213822625,-0.8667013286717138,-0.8667835884527293,-0.8595113093994777,-0.8597960445318209,-0.8830947227636963,-0.881756124967751,-0.8804569876543604,-0.8762332942136148,-0.8679188251968442,-0.8697873881378231,-0.8797073447833643,-0.8828661518696455,-0.8812963123660686,-0.8812670514415075,-0.8812383692946391,-0.878747340181504,-0.8786809173829333,-0.8787302065804463
35,0.21281406,-0.9137975618110963,-0.9013831531423815,-0.9014019536851001,-0.855046492622554,-0.8545643268289365,-0.8729098090162613,-0.8698931713014666,-0.8542820631337593,-0.8785204135289155,-0.8501595574687113,-0.8633431876972872,-0.8634147510861059,-0.8570465845482413,-0.8572488651914005,-0.8794721916259689,-0.8781335938300237,-0.876834456516633,-0.8726353758730627,-0.8649828010504503,-0.8667374578621834,-0.876228863718093,-0.8793928402991642,-0.8779228763666891,-0.8778977150913516,-0.8778730514762085,-0.8754066480576146,-0.8753490500352168,-0.8753803266761155
36,0.21733667,-0.9041701112089198,-0.8919481738587223,-0.8919666843263541,-0.8471834885407783,-0.8485952904109448,-0.8678220395562548,-0.8649553365436471,-0.8493576731160057,-0.8748972862913251,-0.8467571734537329,-0.8599120850255955,-0.8599734190669606,-0.8545047450540431,-0.8546423547489286,-0.8757769630102898,-0.8744383652143446,-0.873139227900954,-0.8689680193640692,-0.8620007381226307,-0.8636328522605345,-0.8726570588495635,-0.8758224935099486,-0.8744553264429142,-0.8744342814671462,-0.8744136527171928,-0.8719695726081034,-0.8719208162503922,-0.8719392737812868
37,0.22185928,-0.8945426606067435,-0.882513194575063,-0.8825314149676082,-0.839294895739982,-0.8427163132132647,-0.8626951056338374,-0.8599866437013468,-0.8443953762926741,-0.8711796133025036,-0.8432798547813711,-0.856405014831159,-0.8564565995175664,-0.85188231352305,-0.851970844347169,-0.8720064550390692,-0.8706678572431237,-0.8693687199297331,-0.8652285866304574,-0.8589682421851539,-0.8604688901899731,-0.8689912893907945,-0.872154586117805,-0.8708921304697519,-0.870875216441604,-0.870858636925443,-0.8684355464193632,-0.8683956482507282,-0.868405486202789
38,0.2263819,-0.8849151887171895,-0.873078194429602,-0.8730961247464193,-0.8313806364695595,-0.8369221176909745,-0.8575276182105354,-0.8549842820449494,-0.8393938282303641,-0.8673661877485581,-0.8397246586341451,-0.8528190433339928,-0.8528613694187619,-0.8491758727747374,-0.8492287263075797,-0.8681581411380717,-0.8668195433421264,-0.8655204060287358,-0.8614144936247718,-0.8558808720463433,-0.8572408968984921,-0.865230862395798,-0.8683885394949347,-0.8672317806439596,-0.8672190102583901,-0.8672064924280356,-0.8648039481085943,-0.8647729241930919,-0.864777421818731
39,0.2309045,-0.8752877594023905,-0.8636432360077444,-0.8636608762501163,-0.8234407029647393,-0.831207392057784,-0.8523182465442232,-0.8499455487486047,-0.8343517409200003,-0.863455879590258,-0.836088748578685,-0.849151343728274,-0.8491849106135416,-0.846382092863504,-0.846410490371885,-0.8642295860821303,-0.862890988286185,-0.8615918509727942,-0.8575232460415854,-0.8527341729036806,-0.8539442452651336,-0.8613750705277761,-0.8645237596818309,-0.8634728282044197,-0.8634642122158491,-0.8634557666190803,-0.8610741390616938,-0.8610520048287422,-0.8610535926969607
40,0.23542711,-0.8656603088002142,-0.8542082567240854,-0.8542256068913705,-0.8154749821695346,-0.8255666728640829,-0.8470656038899711,-0.8448677410547045,-0.8292677721480755,-0.8594475504082153,-0.8323693171761557,-0.8453991180981613,-0.8454244315333412,-0.8434976722340262,-0.8435106731792092,-0.8602183609915701,-0.8588797631956249,-0.8575806258822343,-0.8535523551377484,-0.8495236134983559,-0.8505742958849958,-0.857423111297323,-0.8605595565076334,-0.8596138026998845,-0.8596093500268784,-0.8596049854099035,-0.8572453855576612,-0.8572321558250569,-0.8572324853434401
41,0.23994973,-0.8560328369106602,-0.8447732565786243,-0.8447903166701816,-0.8074834133144866,-0.8199944697309587,-0.8417683508679126,-0.8397482588189511,-0.8241406255451502,-0.8553401298107526,-0.8285636589762448,-0.8415596710247226,-0.8415772410074069,-0.8405193937360429,-0.8405239237495934,-0.8561221210852037,-0.8547835232892582,-0.8534843859758676,-0.8494994148266442,-0.846244654482917,-0.8471264739098321,-0.8533741657962699,-0.8564952224891853,-0.8556532866099316,-0.8556530043579316,-0.855652727687721,-0.8533169350174501,-0.8533126238389541,-0.8533126349178315
42,0.24447234,-0.8464053863084837,-0.8353382772949651,-0.8353550473114357,-0.7994659710159873,-0.8144852605781638,-0.836425185463952,-0.8345845970369814,-0.8189690409076587,-0.851132609484337,-0.8246691665456642,-0.8376304055665518,-0.8376407442407987,-0.8374441226424609,-0.8374450098664308,-0.8519386000209899,-0.8506000022250446,-0.849300864911654,-0.8453620960585768,-0.8428927506540855,-0.843596276222806,-0.8492273963555594,-0.8523300305881967,-0.8515899112106637,-0.8515938047043998,-0.8515976212005145,-0.8492880140775552,-0.8492926346112852,-0.8492926213636209
43,0.24899496,-0.83677791441893,-0.8259032771495043,-0.8259197570902468,-0.7914225589690141,-0.8090334280677969,-0.8310347726628227,-0.8293742798570551,-0.8137517260906035,-0.8468239877842976,-0.8206832808560025,-0.8336087731852175,-0.8336123926820043,-0.8342687679189655,-0.8342687877133543,-0.8476655554886601,-0.8463269576927146,-0.845027820379324,-0.8411380930546819,-0.8394633149642112,-0.8399792374183248,-0.844981895603033,-0.8480631830637182,-0.8474223046470482,-0.8474303775191829,-0.8474382907407245,-0.8451577792818064,-0.8451713437788937,-0.8451710183165255
44,0.25351757,-0.8271504638167535,-0.8164682978658448,-0.8164844877315007,-0.7833531517672572,-0.8036333666274122,-0.8255958393777427,-0.8241149540791288,-0.8084874488888136,-0.8424133443338548,-0.8166035619407532,-0.8294923450140232,-0.8294897554682115,-0.8309903384350079,-0.8309902663170754,-0.8433008440858738,-0.8419622462899286,-0.840663108976538,-0.8368251974011256,-0.8359517868727162,-0.8362710047956419,-0.8406367637663237,-0.8436938891291943,-0.8431491656474912,-0.8431614198543316,-0.8431734317154063,-0.8409253923622706,-0.8409479119995844,-0.8409464663262307
45,0.2580402,-0.8175229706398224,-0.8070332768585824,-0.8070491766478687,-0.7752576346945488,-0.7982793835433424,-0.8201070672914976,-0.8188042870354666,-0.8031749333191331,-0.837899753850631,-0.8124276106695469,-0.8252787329123665,-0.8252704404063271,-0.8276058808974682,-0.8276045532913652,-0.8388423365692677,-0.8375037387733224,-0.8362046014599318,-0.8324212143255465,-0.8323535733079797,-0.8324672781148024,-0.8361910276377091,-0.8392212835038511,-0.8387691818628871,-0.8387856177842212,-0.8388017286518685,-0.8365899415458207,-0.8366214264390148,-0.836617592403623
