,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_6,eq_complex_8,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_16,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_25,eq_complex_26,eq_complex_28,eq_complex_29,eq_complex_30,eq_complex_31,eq_complex_32,eq_complex_33,eq_complex_34,eq_complex_35,eq_complex_36
154,0.33088236908817636,0.1666382252141244,0.24163211942521068,0.0936201330817004,0.07527602306647686,0.07579333481672709,0.06229357326410409,0.07946079856765022,0.08044787550766402,0.08051370617962321,0.20927044937055822,0.18608152164361155,0.19372091351970563,0.20078977773600698,0.2062658135205884,0.2595940974346343,0.23453973406348197,0.22688143752178974,0.22630706378159113,0.22642825387131096,0.22955093696618653,0.22924434191451504,0.213140110885285,0.21531000010729617,0.21651719903561123,0.21665851133451902,0.2172741619477384,0.2169178482673683,0.21692028540667743,0.21752700750525783
155,0.33267691294589175,0.1666382252141244,0.24085704677273417,0.11551933690055627,0.1050211954676255,0.10554104719119395,0.09201691780843234,0.10808551694682983,0.10890254008019265,0.10895648779241635,0.24291741490132002,0.2161627223456872,0.2232669806101401,0.23033659648781937,0.23546509085395725,0.2879438747072446,0.2616762889124413,0.25443933802632107,0.2539254427215431,0.25400734758758314,0.25693290980287875,0.25665958166752584,0.24116066587828816,0.2434266618807065,0.24467555186344175,0.2448035295186003,0.24545006260021898,0.24511996609316228,0.24512285327773542,0.24573258504239337
156,0.3344714568036072,0.1666382252141244,0.2400819741202576,0.13747632501611876,0.13483563280586314,0.13535741442720386,0.12182414618340259,0.13678908189994216,0.1374492857892026,0.13748159176550134,0.27601938496502393,0.2457351572487803,0.25232468006359254,0.2593364110088197,0.26412247891067003,0.3156223163070033,0.28824489278926535,0.28145254014703813,0.28099408307967966,0.2810366106215857,0.2837704713988368,0.2835275692654953,0.26876925522287115,0.27109787039636546,0.2723677139723154,0.2724814812538196,0.2731456851988558,0.2728458023054376,0.2728490804604,0.27346130058416673
157,0.3362660006613226,0.1666382252141244,0.23930690146778108,0.15946627638783495,0.16468581887235104,0.1652089306785287,0.15168175028420697,0.1655392910243303,0.16605669936803097,0.16605744155305566,0.3085232853523314,0.2747860149372796,0.28088213317421934,0.28778273481677025,0.2922327665159875,0.3426540344535337,0.31427122708136335,0.3079399065362818,0.3075321725184049,0.30753527491477006,0.3100837763169071,0.30986865922745743,0.2959590336830331,0.29831648761747054,0.29958738890386705,0.29968682773171684,0.3003562118202853,0.30008853389424156,0.30009212392730844,0.30070640371597385
158,0.33806054451903805,0.1666382252141244,0.23853182881530455,0.18146433271219634,0.19453819727095098,0.19506205060058793,0.18155616537564703,0.19430387482363248,0.19469328021599303,0.19465239390816452,0.3403794859751643,0.3033053615831272,0.3089299720952406,0.31567149790883753,0.319792863557796,0.3690622691565275,0.3397778991071788,0.33391874045408565,0.33355736572357064,0.33352103948580947,0.33589104420334903,0.3357012833175659,0.3227224062932919,0.3250755244720335,0.32632885352956664,0.32641439765069113,0.3270774338047757,0.3268424102433106,0.3268462201019016,0.32746221227920663
159,0.3398550883767535,0.1666382252141244,0.237756756162828,0.20344562652353626,0.22435920914098903,0.22488322704668828,0.21141380782427213,0.22305053289189922,0.22332747431365393,0.22323477348173495,0.3715419998763074,0.3312856269506613,0.3364608543498998,0.34300043840511074,0.34680119932286396,0.39486809218714,0.36478404505512085,0.35940428586173,0.35908527158057213,0.3590095575568438,0.3612080963805812,0.36104148013955395,0.34905110468779543,0.35136807767022216,0.35258677110340353,0.35265923446836955,0.35330551120495357,0.35310244603968566,0.35310637734624484,0.35372380455350394
160,0.3416496322344689,0.1666382252141244,0.23698168351035143,0.22538530930519116,0.25411533088280114,0.2546389487663012,0.24122111285177356,0.25174697014900727,0.2519277081814987,0.25177290743909575,0.40196865201717863,0.35872111316299177,0.3634690048267043,0.36976854424997524,0.3732571774284983,0.4200898212424558,0.3893051073057883,0.3844093866025513,0.38412910222922586,0.3840140855585009,0.3860480526387132,0.3859025865583423,0.3749362690086454,0.37718725484347226,0.37835600021185234,0.378416438428275,0.3790367373759188,0.37886411845522566,0.3788680722155219,0.3794867159156614
161,0.34344417609218436,0.1666382252141244,0.23620661085787487,0.2472585795792383,0.2837731118436333,0.2842957780629984,0.270944572267176,0.2803609330867552,0.2804624228455065,0.2802351600559962,0.43162121615029897,0.38560753743664705,0.3899497947230847,0.3959755547406274,0.39916069578378044,0.44474261872321463,0.4133527505628687,0.4089442790279756,0.4086994580303874,0.40854526804671065,0.4104211605629343,0.4102950630626383,0.4003685251238256,0.4025260902678186,0.4036314077804095,0.403681009911641,0.4042673179132907,0.40412308194254964,0.40412696308807156,0.40474665331317367
162,0.3452387199498998,0.1666382252141244,0.23543153820539836,0.2690407109430563,0.31329921192154,0.3138203883697255,0.30055077213541825,0.3088602459849962,0.3089001077732225,0.3085899672557952,0.46046551852763984,0.4119416172031131,0.4158993643169471,0.4216215281438656,0.4245117366000516,0.46883824927104445,0.43693488633418304,0.43301649401777376,0.4328042240118959,0.4326110340989529,0.4343347321510854,0.43422642757887997,0.4253380510132877,0.4273774558328264,0.4284076944462411,0.42844770148483663,0.4289931723579842,0.4288749116746792,0.42887863239941276,0.4294992385660987
163,0.34703326380761523,0.1666382252141244,0.2346564655529218,0.2907070800210247,0.3426604390450053,0.3431796016992057,0.33000643033997484,0.3372128470571918,0.33720933474405584,0.336805871049756,0.4884715076582648,0.43772070339083397,0.4413142940469865,0.44670647858816653,0.4493100285431062,0.4923849718078415,0.46005578079640286,0.4566308469601557,0.4564485559677705,0.4562165833639209,0.45779316574842377,0.4577012755236508,0.4498346298762837,0.4517339733106376,0.45267923998739484,0.4527108859248163,0.4532097657427226,0.4531148840983756,0.45311836608255013,0.45373978894369404
164,0.34882780766533067,0.1666382252141244,0.23388139290044524,0.31223319429974994,0.37182378648615455,0.37234042592736916,0.3592784339972922,0.36538682448480897,0.3653587916176757,0.36485155384250756,0.5156132897992893,0.46294246524783067,0.4661913262513304,0.4712300828387858,0.4735547807120071,0.5153875444624316,0.4827162263356811,0.4797894973431954,0.4796349374915198,0.4793644430455167,0.4807980348945121,0.48072136746967015,0.4738476905741691,0.47558793448314357,0.47643997535021426,0.47646444674762095,0.4769119754066216,0.4768378005170847,0.47684097620533594,0.47746314090348535
165,0.3506223515230461,0.1666382252141244,0.23310632024796868,0.33359471981536487,0.40075646996560954,0.40127009186792795,0.38833387668098,0.39335045230011273,0.39331731596461184,0.3926958725649543,0.5418691303337181,0.4876046280081417,0.49052713809242365,0.49519145548456894,0.4972444862231734,0.5378473238105939,0.5049137617109752,0.5024920627571041,0.5023632924124795,0.5020545802901503,0.5033482291469578,0.5032857692991949,0.4973663383376039,0.49893123546322976,0.49968328635198866,0.49970169656510666,0.5000939967464819,0.5000378572355009,0.5000406703674045,0.5006635204948626
166,0.3524168953807615,0.1666382252141244,0.23233124759549217,0.35476750866159495,0.42942596450727455,0.4299360900964187,0.41714009541391067,0.42107222607703326,0.4210539285233856,0.4203078925971457,0.5672214216479217,0.5117047629713695,0.5143181646941075,0.5185889894516755,0.5203767917212798,0.559762442834995,0.526642929654576,0.5247357750437878,0.5246311400904822,0.5242845574326997,0.5254401350692681,0.5253910328736952,0.5203793802019128,0.5217553307796399,0.5224019525296413,0.5224153271477756,0.5227492898459932,0.5227085636765365,0.5227109692668506,0.5233344618090268
167,0.3542114392384769,0.1666382252141244,0.2315561749430156,0.37572762628750145,0.457800041001631,0.45830620748235223,0.4456647073866484,0.4485208983900113,0.44853786644881954,0.44765692144393465,0.5916566185614958,0.5352401281700687,0.5375604703204848,0.5414202575524678,0.5429484280608059,0.5811280546478697,0.5478955637617735,0.5465156688949969,0.5464337836409132,0.5460497201732429,0.5470678482130134,0.5470314079238476,0.542875350422385,0.5440512116599935,0.544588122988251,0.5445973935312332,0.5448705673162927,0.5448427080609319,0.5448446720066851,0.5454687730394658
168,0.35600598309619236,0.1666382252141244,0.23078110229053908,0.3964513785540319,0.48584680243641587,0.4863485633883899,0.47387564636091156,0.47566551400092844,0.4757386163164651,0.47471254212655234,0.6151651427746476,0.558207556719539,0.5602496645056255,0.5636819699079383,0.5649551966298201,0.601936631171692,0.5686610987778558,0.5678247953190674,0.5677645233305004,0.5673434109249611,0.5682234090428074,0.5681990780118612,0.5648425412451126,0.5658094115984952,0.5662333295661052,0.5662393329839425,0.5664498222435987,0.5664323687211115,0.5664338671820288,0.567058548202743
169,0.3578005269539078,0.1666382252141244,0.23000602963806255,0.4169153385188083,0.5135347197539877,0.5140316454959006,0.5017411987171754,0.5024754447345636,0.5026259468485053,0.5014446462536528,0.6377412581756741,0.5806033891413325,0.5823808593608266,0.5853699814803921,0.586392005252484,0.6221783076084686,0.5889268999688377,0.5886544540584325,0.5886148890907399,0.5881572012801715,0.5888970573626631,0.5888844150538102,0.5862690439831159,0.5870200408624415,0.587328536233487,0.5873320182322394,0.5874783938947631,0.58746896788425,0.5874699865485481,0.5880952213376448
170,0.35959507081162323,0.1666382252141244,0.229230956985586,0.43709637291885856,0.5408326672950374,0.5413243452166102,0.5292300391058604,0.5289204240033014,0.5291699413268536,0.5278234667357558,0.6593829191868212,0.602423445382626,0.6039486638023782,0.6064793435584585,0.6072529472516395,0.6418412646807172,0.6086786082865978,0.6089944402770231,0.6089748873705145,0.6084811388160999,0.6090775009575086,0.6090762480660166,0.6071428045012466,0.6076728501739614,0.6078642224127943,0.6078658430634684,0.6079470677844361,0.6079433637748519,0.6079438970886684,0.6085696590210945
171,0.36138961466933867,0.1666382252141244,0.22845588433310943,0.4569716683213665,0.5677099577888232,0.5681959926505702,0.5563112656620514,0.5549705809422233,0.5553410296596557,0.5538196101075131,0.680091594615603,0.6236630318766597,0.6249472101210438,0.6270043927998135,0.6275314170347115,0.6609121413648879,0.6279004986311574,0.6288333017041303,0.6288332584476298,0.6283040043601684,0.6287521949365291,0.6287621425890483,0.6274516960771965,0.6277573224727292,0.6278304968627715,0.6278308373266943,0.6278462058533403,0.6278459761226848,0.6278460265311141,0.6284722862794703
172,0.3631841585270541,0.1666382252141244,0.22768081168063287,0.4765187569128711,0.5941363768505865,0.5946163910511546,0.5829544347441504,0.5805964741161219,0.5811100200678667,0.579404088422716,0.6998720697161538,0.644316978766778,0.6453702081231769,0.6469388713218296,0.6472202554552351,0.6793764712369855,0.6465758487753328,0.6481586029846258,0.6481777409063992,0.647613576421983,0.6479076287314793,0.647928687722138,0.647183611300557,0.647262790469864,0.647217237912554,0.6472168074341723,0.6471659018359036,0.6471669395878552,0.6471665168103007,0.6477932404039468
