,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_14,eq_complex_15,eq_complex_17,eq_complex_18,eq_complex_19,eq_complex_20,eq_complex_21,eq_complex_22,eq_complex_23,eq_complex_26,eq_complex_29,eq_complex_31,eq_complex_34,eq_complex_36,eq_complex_37
284,0.5641730705911824,0.24464534071129712,0.2216148352067976,-0.22442545032548045,-0.28306055317395823,-0.2830611679735769,-0.4725212250027863,-0.47252209123415484,-0.46968172812846504,-0.4696826084359264,-0.4748354872822352,-0.5663369627893355,-0.549820993988289,-0.5267760810430431,-0.5822036317011832,-0.5414526532659896,-0.5654763971272991,-0.5512821943274007,-0.5574598176463406,-0.5480362246740724,-0.5493392147346321,-0.5450551587338743,-0.5461175473903179,-0.5551257534839873,-0.552860053077695,-0.5511006685888122,-0.5497447755408686
285,0.5659676144488978,0.24464534071129712,0.22092200521733726,-0.23407106423970736,-0.29140304384866383,-0.2914036330889687,-0.483923358273968,-0.4839241891725497,-0.4812772857256011,-0.4812781313566881,-0.48634514468429374,-0.5831293565208775,-0.5655262832320762,-0.5424113880251251,-0.5963764276672976,-0.5591561346542686,-0.5831157436765153,-0.5681637149400904,-0.5755161007965619,-0.5662046676877306,-0.567494740752378,-0.5632606444666408,-0.5690914220290368,-0.5775167223207669,-0.5721831181674304,-0.570389066519142,-0.5689915720768839
286,0.5677621583066133,0.24464534071129712,0.22022917522787688,-0.2433453311403676,-0.2991397350371186,-0.29914029545942405,-0.49450686082455436,-0.4945076518434323,-0.49205718577264496,-0.49205799217701024,-0.4970355845899575,-0.5986685697901386,-0.5800782708225865,-0.5568851927713883,-0.6092143606171934,-0.5755417003120817,-0.5994371503884584,-0.58380223347908,-0.5922727863167387,-0.5830812670586787,-0.5843572544019486,-0.5801771721998943,-0.5907623079281812,-0.5984738567310741,-0.5900718011832295,-0.5882612546983812,-0.5868373063384797
287,0.5695567021643286,0.24464534071129712,0.21953634523841653,-0.2522410568352704,-0.3062618833281148,-0.3062624116688823,-0.50425984085754,-0.5042605874421189,-0.5020093157971439,-0.5020100784150534,-0.5068946349445393,-0.6129440419820484,-0.5934661229216016,-0.570186757454537,-0.6207662840090284,-0.5905969954996035,-0.6144298677982603,-0.5981845946325113,-0.6077051450082518,-0.5986378534286019,-0.5998990373208639,-0.5957755391953636,-0.6109332434801233,-0.6178210266846966,-0.6064943519079729,-0.6046827998332256,-0.6032455915421018
288,0.571351246022044,0.24464534071129712,0.2188435152489562,-0.2607513407724918,-0.31276143981939436,-0.31276193281689274,-0.5131713397646409,-0.5131720373618829,-0.5111224934226175,-0.5111232076941798,-0.5159110556379503,-0.6259471661104727,-0.6056807529269499,-0.5823070911531525,-0.6310817928180135,-0.6043122394073606,-0.6280855654923767,-0.6112993768170853,-0.6217925848170167,-0.6128505118483631,-0.6140966115875084,-0.6100308394742899,-0.6294214098422797,-0.6354074630102464,-0.6214293230495807,-0.6196293264815904,-0.6181898600289422
289,0.5731457898797595,0.24464534071129712,0.21815068525949582,-0.26886958139323663,-0.3186310592138946,-0.3186315136148979,-0.5212313444395631,-0.5212319885072778,-0.5193864789332578,-0.5193871403077075,-0.5240745513166547,-0.6376710368232033,-0.6167146240829757,-0.5932387501497529,-0.6402098145924966,-0.6166797522498224,-0.640397862761839,-0.6231366794112199,-0.6345182242796601,-0.6256992024040622,-0.6269303538829121,-0.6229220993607858,-0.6460730689895358,-0.6511200157591319,-0.6348642077682398,-0.6330852941061134,-0.631652253589861
290,0.5749403337374749,0.24464534071129712,0.21745785527003547,-0.2765894812527689,-0.32386410812083527,-0.32386452068734634,-0.5284307985288932,-0.528431384545063,-0.5267919867794386,-0.5267925907244622,-0.5313757831363688,-0.6481102087753698,-0.6265615596235163,-0.6029756462140343,-0.6481973857116687,-0.6276935519713018,-0.6513619317870083,-0.633687950089507,-0.6458684551794265,-0.6371673644039137,-0.6383840939417194,-0.6344318946179288,-0.660776814432289,-0.6648918997545936,-0.6467938984820067,-0.6450425808466058,-0.6436223111128945
291,0.5767348775951904,0.24464534071129712,0.2167650252805751,-0.2839050519054402,-0.32845467255226773,-0.32845504006825604,-0.5347616126079668,-0.534762136080098,-0.5333306960111168,-0.533331238022202,-0.5378063794420951,-0.6572604688065478,-0.6352165631814992,-0.6115128656400777,-0.655088608104011,-0.6373490165613691,-0.6609741684167381,-0.642945846381316,-0.6558325081449674,-0.6472415178498314,-0.6484447110282598,-0.6445459628760033,-0.6734724259590079,-0.6767058530856318,-0.6572190598040679,-0.655498963428147,-0.6540955395917831
292,0.5785294214529058,0.24464534071129712,0.21607219529111474,-0.29081061855001583,-0.33239756460660436,-0.33239788388474895,-0.540216673270278,-0.5402171297447542,-0.5389952596273835,-0.5389957352371801,-0.5433589453632715,-0.6651186250671106,-0.6426756519815011,-0.6188465015809743,-0.6609237760619073,-0.6456426063895331,-0.6692319241088787,-0.6509041260150947,-0.6644020337459191,-0.6559108749265661,-0.6571017411569455,-0.6532528241238413,-0.684153172983269,-0.68659054143578,-0.6661444998616157,-0.6644565761549486,-0.663071949758977
293,0.5803239653106212,0.24464534071129712,0.21537936530165436,-0.29730082443170974,-0.3356883283315872,-0.3356885962200104,-0.5447898511202205,-0.5447902361916515,-0.5437793128316779,-0.5437797176193528,-0.548027071313052,-0.6716823159299414,-0.6489357050960778,-0.6249735019811424,-0.6657386592356289,-0.6525716401250972,-0.6761332918508938,-0.6575575611857101,-0.6715707102955832,-0.6631669730377399,-0.6643470065531394,-0.660543420878255,-0.6928605895099413,-0.6946103242406079,-0.6735776125623276,-0.6719204220087607,-0.6705546291196021
294,0.5821185091683366,0.24464534071129712,0.21468653531219403,-0.3033706349974978,-0.3383232447600591,-0.3383234581490438,-0.5484760076601747,-0.5484763169807199,-0.5476774801833748,-0.5476778097839452,-0.5518053403819474,-0.6769498411983148,-0.6539943287963368,-0.6298915351485714,-0.6695639261442821,-0.6581341175726034,-0.6816769387374471,-0.6629018725263487,-0.6773338881355448,-0.6690033395736019,-0.670174277492942,-0.6664107883342916,-0.699672251395616,-0.7008498230410698,-0.67952695037451,-0.6778969971446502,-0.6765484145376783
295,0.5839130530260521,0.24464534071129712,0.21399370532273365,-0.30901534180150264,-0.3402993361128552,-0.3402994919415307,-0.5512710010642108,-0.5512712303528633,-0.5506853816377204,-0.5506856317513529,-0.5546893346173112,-0.6809200177831645,-0.657849740764958,-0.6335988747392083,-0.6724246923070012,-0.662328582998079,-0.6858619782143027,-0.6669336792315859,-0.6816882787081628,-0.6734151971701829,-0.6745789752281524,-0.6708497633915065,-0.7046845078043167,-0.7053957588704769,-0.6840009742998934,-0.6823930779649545,-0.6810587151340839
296,0.5857075968837675,0.24464534071129712,0.2133008753332733,-0.314230566157404,-0.34161436916405746,-0.3416144644270456,-0.5531716908319102,-0.5531718358837276,-0.5527996374673192,-0.552799803868576,-0.5566756401813877,-0.6835920616759101,-0.6605006746679483,-0.6360943056461019,-0.674340178080264,-0.6651540231320665,-0.6886878756884365,-0.6696504624337505,-0.6846316952635356,-0.6763992167605344,-0.6775579232424127,-0.6738567399967663,-0.7079930858033874,-0.7083190350797579,-0.6870070159491375,-0.6854147084932503,-0.6840905251470017
297,0.587502140741483,0.24464534071129712,0.21260804534381292,-0.31901226253505693,-0.34226685776481564,-0.3422668895188247,-0.5541759413170846,-0.5541759980123475,-0.5540178720596538,-0.5540179506066722,-0.5577618513819202,-0.6849654976890502,-0.661946306302116,-0.637377051998937,-0.6753234632132712,-0.666609794915253,-0.6901543821555778,-0.6710505395640798,-0.6861628506254143,-0.6779533242590121,-0.6791091526286026,-0.6754294767773097,-0.7096748124195273,-0.7096599889689905,-0.6885504765476278,-0.6869664155998914,-0.6856476562577252
298,0.5892966845991984,0.24464534071129712,0.21191521535435257,-0.32335672169866864,-0.3422560645228769,-0.3422560298932323,-0.5542826241274217,-0.5542825884407103,-0.5543387165863607,-0.5543387032299516,-0.557946573570562,-0.6850400980777407,-0.6621862022502527,-0.6374467281870202,-0.6753813277603249,-0.6666955791222076,-0.6902614916298075,-0.6711330480271291,-0.6862812160687324,-0.6780765652787033,-0.6792317659447142,-0.6755669614806876,-0.7097734048375874,-0.7094192124830276,-0.6886342794715712,-0.6870506710001563,-0.6857322100090526
299,0.5910912284569138,0.24464534071129712,0.21122238536489224,-0.32726057358411303,-0.34158200163593005,-0.34158189782303156,-0.5534916193923667,-0.5534914874015342,-0.5537618105412692,-0.5537617013339167,-0.5572294249056193,-0.6838158507932548,-0.66122029168706,-0.6363033135223068,-0.6745141721078605,-0.6654113571953768,-0.6890094194140066,-0.6698979370832041,-0.6849869440406724,-0.6767690308678995,-0.6779258625025799,-0.6742693353011369,-0.7082915297002694,-0.7075554953446752,-0.687258586379029,-0.6856676117778089,-0.6843443033298666
300,0.5928857723146292,0.24464534071129712,0.21052955537543183,-0.33072078991313997,-0.34024543087782083,-0.3402452551635144,-0.5518038158978098,-0.5518035837928419,-0.5522878021454705,-0.55228759325022,-0.5556110369769245,-0.6812929577547657,-0.6590488616871928,-0.6339471508600152,-0.6727160123045535,-0.6627574098955256,-0.6863985995774142,-0.6673459673762203,-0.6822808561780629,-0.6740318458621428,-0.6751925266680507,-0.6715378787555137,-0.7051903218288162,-0.7039914015250839,-0.6844207817445995,-0.682815025149053,-0.681482053563685
301,0.5946803161723446,0.24464534071129712,0.2098367253859715,-0.33373468654245736,-0.3382478627376539,-0.338247612491508,-0.5492211100874331,-0.5492207741791757,-0.549918347618968,-0.5499180353181867,-0.553093054291917,-0.6774718631604599,-0.6556725760937898,-0.6303789691940922,-0.6699745504682286,-0.6587343376860948,-0.6824297013700398,-0.6634787180739938,-0.6781644968199663,-0.669867220074996,-0.6710338793927091,-0.6673750593699537,-0.7003964335517405,-0.6986258455367429,-0.680115726051679,-0.6784885977707851,-0.6771418233428448
302,0.5964748600300601,0.24464534071129712,0.20914389539651113,-0.3362999255458637,-0.335591554712754,-0.3355912273982296,-0.5457464039318332,-0.5457459606605775,-0.5466561093197191,-0.5466556900237145,-0.5496781326232882,-0.6723533114934699,-0.651092517712589,-0.6255999299444281,-0.6662713236375704,-0.6533431040823683,-0.6771036656715061,-0.658298602116751,-0.6726402509651339,-0.6642785611806845,-0.6654531918422657,-0.6617846400407157,-0.6938155609967032,-0.6913518866743853,-0.6743362733803651,-0.672682424520864,-0.6713187196251287
