,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_12,eq_complex_13,eq_complex_17,eq_complex_18,eq_complex_20,eq_complex_21,eq_complex_22
73,0.3961984,-0.05717787413363361,-0.0571897110868501,-0.05718906896287444,-0.057189706352068825,-0.05717989981289938,-0.05732294075320134,-0.05732294075000122,-0.05682873182097979,-0.05795084169479174,-0.057797191347838034,-0.05779718940671463,-0.05779718892143605,-0.05779718795088165,-0.05779718746560582,-0.057797186980330886
74,0.42449826,-0.007515384070208089,-0.007536329124102237,-0.007535192909315258,-0.007536320746080655,-0.007526606592966667,-0.007650732338375349,-0.007650732335776261,-0.006776247787240161,-0.008235538070758983,-0.007962098606892995,-0.007962097037088625,-0.007962096644639122,-0.007962095859742058,-0.007962095467294483,-0.007962095074847547
75,0.45279816,0.0421471761878969,0.042117123020451425,0.042118753326748026,0.04211713504171838,0.04211402422328006,0.0420203259267759,0.042020325928915525,0.04327508663431945,0.04147308033954508,0.04186629279005655,0.04186629407751852,0.041866294399382886,0.04186629504311021,0.04186629536497316,0.04186629568683567
76,0.48109806,0.09180973644600182,0.09177057516500506,0.09177269956281131,0.09177059082951744,0.09173638664096134,0.09169038011832628,0.09169038012010866,0.09332541698227823,0.09117616150643396,0.09168913358564149,0.09168913465460646,0.09168913492184685,0.09168913545632665,0.09168913572356605,0.09168913599080508
77,0.5093979,0.14147219141208756,0.14142392203684995,0.14142654052511833,0.1414239413446,0.14133484085768888,0.14135949295740896,0.14135949295890943,0.14337480517152718,0.14087454199930372,0.14150726236924,0.14150726326648083,0.1415072634907904,0.14150726393940882,0.14150726416371762,0.1415072643880262
78,0.5376978,0.19113475167019262,0.1910773741814037,0.19108048676118172,0.19107739713239924,0.1909040639951482,0.19102800757225302,0.191028007573528,0.19342359594277964,0.19056917230944836,0.19132163192532364,0.19132163268573787,0.19132163287584092,0.19132163325604645,0.191321633446149,0.19132163363625132
79,3.2636932e-18,-0.752453366773706,-0.7523376902015724,-0.7523439653552401,-0.7523377364722013,-0.7505637557068627,-0.7247513260537798,-0.7247736050257046,-0.7295809806238018,-0.7235692864920793,-0.7249940620557217,-0.7250951884838438,-0.7251203049887545,-0.7251703418825254,-0.7251952628377134,-0.7252201191731307
80,0.02791415,-0.7034677464560094,-0.703361053846642,-0.7033668416436578,-0.7033610965236857,-0.7019849839472603,-0.7056795576459248,-0.7056795463034415,-0.7101341195240501,-0.7204000875971969,-0.7218477134317981,-0.7218273201904852,-0.7218222333546652,-0.721812073404279,-0.7218070002760116,-0.7218019317032512
81,0.0558283,-0.6544821261383128,-0.6543844174917117,-0.6543897179320755,-0.6543844565751704,-0.6533431952907779,-0.6555455772253515,-0.655545575964636,-0.65962504641158,-0.6610343333477492,-0.6623341078029817,-0.6623329255850914,-0.6623326301303523,-0.6623320393404913,-0.6623317440053517,-0.6623314487100606
82,0.08374245,-0.6054965058206162,-0.6054077811367813,-0.6054125942204931,-0.6054078166266548,-0.6046436828247053,-0.6061965156740678,-0.606196515314503,-0.6099008921683997,-0.6095582667619064,-0.6107337844366687,-0.6107335027933916,-0.6107334323917042,-0.6107332915992852,-0.610733221208553,-0.610733150821472
83,0.1116566,-0.5565108855029197,-0.5564311447818511,-0.556435470508911,-0.5564311766781396,-0.5558917431157243,-0.5570325970776686,-0.5570325969288161,-0.560361880880104,-0.5594539678697683,-0.5605087156072766,-0.560508608462752,-0.5605085816784448,-0.560508528112019,-0.5605085013299003,-0.5605084745485109
84,0.13957074,-0.507525282733893,-0.5074545259723722,-0.5074583643429548,-0.5074545542750768,-0.5070926933801895,-0.5079410858628555,-0.5079410857874977,-0.5108952771077677,-0.5098328224608106,-0.5107679941723513,-0.5107679425291652,-0.5107679296189093,-0.5107679037990458,-0.5107678908894382,-0.5107678779800469
85,0.1674849,-0.4585396448675265,-0.4584778720719904,-0.45848122308574646,-0.4584778967811086,-0.45825178371636993,-0.45888528278835633,-0.45888528274507223,-0.46146438120699834,-0.46043737723799866,-0.46125352489472016,-0.4612534961689438,-0.461253488987703,-0.46125347462546545,-0.46125346744446866,-0.4612534602635532
86,0.19539905,-0.4095540245498299,-0.40950123571706015,-0.4095040993741642,-0.4095012568325932,-0.4093743716812527,-0.409849758500856,-0.4098497584737436,-0.4120537642276013,-0.4111655563524672,-0.41186298077294015,-0.4118629631821907,-0.4118629587845931,-0.4118629499895057,-0.41186294559201586,-0.4118629411945619
