p,rho,theta,sigma1,sigma2,sigma3,f
-52.63157894736844,291.60536805044734,1.5184364492350666,-160.72434982587498,185.13690641667185,-182.30729343290218,-9.018722723209718
52.631578947368325,291.60536805044734,1.5184364492350666,-55.461191931138224,290.4000643114086,-77.04413553816542,-9.018722723209718
157.8947368421052,291.60536805044734,1.5184364492350666,49.80196596359863,395.66322220614546,28.21902235657143,-9.018722723209718
263.1578947368421,291.60536805044734,1.5184364492350666,155.06512385833554,500.9263801008824,133.48218025130834,-9.018722723209718
368.42105263157896,291.60536805044734,1.5184364492350666,260.32828175307236,606.1895379956192,238.74533814604516,-9.018722723209718
473.6842105263156,291.60536805044734,1.5184364492350666,365.591439647809,711.4526958903558,344.0084960407818,-9.018722723209718
578.9473684210525,291.60536805044734,1.5184364492350666,470.85459754254583,816.7158537850927,449.27165393551866,-9.018722723209718
684.2105263157894,291.60536805044734,1.5184364492350666,576.1177554372828,921.9790116798297,554.5348118302556,-9.018722723209718
789.4736842105262,291.60536805044734,1.5184364492350666,681.3809133320196,1027.2421695745663,659.7979697249924,-9.018722723209718
894.7368421052631,291.60536805044734,1.5184364492350666,786.6440712267565,1132.5053274693032,765.0611276197293,-9.018722723209718
1000.0,291.60536805044734,1.5184364492350666,891.9072291214934,1237.76848536404,870.3242855144662,-9.018722723209718
-1000.0,293.33395685181273,1.5707963267948966,-1119.753086419753,-760.4938271604938,-1119.753086419753,-9.072184232530299
-894.7368421052631,293.33395685181273,1.5707963267948966,-1014.4899285250161,-655.2306692657569,-1014.4899285250161,-9.072184232530299
-789.4736842105264,293.33395685181273,1.5707963267948966,-909.2267706302795,-549.9675113710202,-909.2267706302795,-9.072184232530299
-684.2105263157895,293.33395685181273,1.5707963267948966,-803.9636127355426,-444.7043534762833,-803.9636127355426,-9.072184232530299
-578.9473684210527,293.33395685181273,1.5707963267948966,-698.7004548408058,-339.44119558154654,-698.7004548408058,-9.072184232530299
-473.68421052631584,293.33395685181273,1.5707963267948966,-593.4372969460688,-234.1780376868096,-593.4372969460688,-9.072184232530299
-368.42105263157896,293.33395685181273,1.5707963267948966,-488.17413905133196,-128.91487979207272,-488.174139051332,-9.072184232530299
-263.1578947368422,293.33395685181273,1.5707963267948966,-382.9109811565952,-23.65172189733596,-382.91098115659526,-9.072184232530299
-157.89473684210532,293.33395685181273,1.5707963267948966,-277.6478232618584,81.61143599740086,-277.64782326185843,-9.072184232530299
-52.63157894736844,293.33395685181273,1.5707963267948966,-172.3846653671215,186.87459389213774,-172.38466536712153,-9.072184232530299
52.631578947368325,293.33395685181273,1.5707963267948966,-67.12150747238476,292.1377517868745,-67.12150747238479,-9.072184232530299
157.8947368421052,293.33395685181273,1.5707963267948966,38.1416504223521,397.4009096816113,38.14165042235207,-9.072184232530299
263.1578947368421,293.33395685181273,1.5707963267948966,143.40480831708902,502.66406757634826,143.40480831708896,-9.072184232530299
368.42105263157896,293.33395685181273,1.5707963267948966,248.66796621182584,607.9272254710851,248.66796621182579,-9.072184232530299
473.6842105263156,293.33395685181273,1.5707963267948966,353.9311241065625,713.1903833658217,353.93112410656244,-9.072184232530299
578.9473684210525,293.33395685181273,1.5707963267948966,459.1942820012993,818.4535412605585,459.19428200129926,-9.072184232530299
684.2105263157894,293.33395685181273,1.5707963267948966,564.4574398960362,923.7166991552956,564.4574398960362,-9.072184232530299
789.4736842105262,293.33395685181273,1.5707963267948966,669.720597790773,1028.9798570500323,669.720597790773,-9.072184232530299
894.7368421052631,293.33395685181273,1.5707963267948966,774.9837556855099,1134.2430149447691,774.9837556855099,-9.072184232530299
1000.0,293.33395685181273,1.5707963267948966,880.2469135802468,1239.506172839506,880.2469135802468,-9.072184232530299
-1000.0,291.60536805044734,1.6231562043547263,-1129.6757144855335,-762.2315146359596,-1108.0927708785066,-9.018722723209718
-894.7368421052631,291.60536805044734,1.6231562043547263,-1024.4125565907966,-656.9683567412227,-1002.8296129837696,-9.018722723209718
-789.4736842105264,291.60536805044734,1.6231562043547263,-919.1493986960601,-551.705198846486,-897.566455089033,-9.018722723209718
-684.2105263157895,291.60536805044734,1.6231562043547263,-813.8862408013232,-446.44204095174916,-792.3032971942961,-9.018722723209718
-578.9473684210527,291.60536805044734,1.6231562043547263,-708.6230829065864,-341.1788830570124,-687.0401392995593,-9.018722723209718
-473.68421052631584,291.60536805044734,1.6231562043547263,-603.3599250118494,-235.9157251622755,-581.7769814048224,-9.018722723209718
-368.42105263157896,291.60536805044734,1.6231562043547263,-498.09676711711256,-130.65256726753861,-476.5138235100855,-9.018722723209718
-263.1578947368422,291.60536805044734,1.6231562043547263,-392.8336092223758,-25.38940937280185,-371.25066561534874,-9.018722723209718
-157.89473684210532,291.60536805044734,1.6231562043547263,-287.57045132763903,79.87374852193497,-265.9875077206119,-9.018722723209718
-52.63157894736844,291.60536805044734,1.6231562043547263,-182.30729343290213,185.13690641667185,-160.72434982587504,-9.018722723209718
52.631578947368325,291.60536805044734,1.6231562043547263,-77.04413553816536,290.4000643114086,-55.461191931138295,-9.018722723209718
157.8947368421052,291.60536805044734,1.6231562043547263,28.219022356571486,395.66322220614546,49.80196596359856,-9.018722723209718
263.1578947368421,291.60536805044734,1.6231562043547263,133.4821802513084,500.9263801008824,155.06512385833548,-9.018722723209718
368.42105263157896,291.60536805044734,1.6231562043547263,238.7453381460452,606.1895379956192,260.3282817530723,-9.018722723209718
473.6842105263156,291.60536805044734,1.6231562043547263,344.0084960407819,711.4526958903558,365.59143964780895,-9.018722723209718
578.9473684210525,291.60536805044734,1.6231562043547263,449.27165393551866,816.7158537850927,470.8545975425458,-9.018722723209718
684.2105263157894,291.60536805044734,1.6231562043547263,554.5348118302556,921.9790116798297,576.1177554372828,-9.018722723209718
789.4736842105262,291.60536805044734,1.6231562043547263,659.7979697249924,1027.2421695745663,681.3809133320195,-9.018722723209718
894.7368421052631,291.60536805044734,1.6231562043547263,765.0611276197293,1132.5053274693032,786.6440712267564,-9.018722723209718
1000.0,291.60536805044734,1.6231562043547263,870.3242855144662,1237.76848536404,891.9072291214933,-9.018722723209718
-1000.0,286.5805763701072,1.6755160819145565,-1137.5370824720667,-767.2897722253824,-1095.1731453025504,-8.863316794951778
-894.7368421052631,286.5805763701072,1.6755160819145565,-1032.2739245773298,-662.0266143306455,-989.9099874078136,-8.863316794951778
-789.4736842105264,286.5805763701072,1.6755160819145565,-927.0107666825932,-556.7634564359089,-884.6468295130769,-8.863316794951778
-684.2105263157895,286.5805763701072,1.6755160819145565,-821.7476087878563,-451.50029854117207,-779.38367161834,-8.863316794951778
-578.9473684210527,286.5805763701072,1.6755160819145565,-716.4844508931195,-346.2371406464353,-674.1205137236034,-8.863316794951778
-473.68421052631584,286.5805763701072,1.6755160819145565,-611.2212929983825,-240.97398275169837,-568.8573558288664,-8.863316794951778
-368.42105263157896,286.5805763701072,1.6755160819145565,-505.9581351036457,-135.7108248569615,-463.5941979341295,-8.863316794951778
-263.1578947368422,286.5805763701072,1.6755160819145565,-400.69497720890894,-30.44766696222473,-358.33104003939275,-8.863316794951778
-157.89473684210532,286.5805763701072,1.6755160819145565,-295.4318193141721,74.81549093251209,-253.06788214465593,-8.863316794951778
-52.63157894736844,286.5805763701072,1.6755160819145565,-190.16866141943524,180.07864882724897,-147.80472424991905,-8.863316794951778
52.631578947368325,286.5805763701072,1.6755160819145565,-84.90550352469847,285.34180672198573,-42.54156635518229,-8.863316794951778
157.8947368421052,286.5805763701072,1.6755160819145565,20.357654370038375,390.60496461672255,62.72159153955457,-8.863316794951778
263.1578947368421,286.5805763701072,1.6755160819145565,125.62081226477528,495.8681225114595,167.98474943429147,-8.863316794951778
368.42105263157896,286.5805763701072,1.6755160819145565,230.8839701595121,601.1312804061963,273.2479073290283,-8.863316794951778
473.6842105263156,286.5805763701072,1.6755160819145565,336.14712805424875,706.394438300933,378.51106522376494,-8.863316794951778
578.9473684210525,286.5805763701072,1.6755160819145565,441.4102859489856,811.6575961956698,483.77422311850177,-8.863316794951778
684.2105263157894,286.5805763701072,1.6755160819145565,546.6734438437226,916.9207540904067,589.0373810132387,-8.863316794951778
789.4736842105262,286.5805763701072,1.6755160819145565,651.9366017384593,1022.1839119851436,694.3005389079756,-8.863316794951778
894.7368421052631,286.5805763701072,1.6755160819145565,757.1997596331962,1127.4470698798805,799.5636968027125,-8.863316794951778
1000.0,286.5805763701072,1.6755160819145565,862.4629175279331,1232.7102277746174,904.8268546974493,-8.863316794951778
-1000.0,278.7078324049027,1.7278759594743862,-1143.210660583061,-775.2376981288442,-1081.5516412880943,-8.619829868192875
-894.7368421052631,278.7078324049027,1.7278759594743862,-1037.9475026883242,-669.9745402341073,-976.2884833933574,-8.619829868192875
-789.4736842105264,278.7078324049027,1.7278759594743862,-932.6843447935877,-564.7113823393706,-871.0253254986208,-8.619829868192875
-684.2105263157895,278.7078324049027,1.7278759594743862,-827.4211868988508,-459.44822444463375,-765.7621676038839,-8.619829868192875
-578.9473684210527,278.7078324049027,1.7278759594743862,-722.158029004114,-354.185066549897,-660.4990097091471,-8.619829868192875
-473.68421052631584,278.7078324049027,1.7278759594743862,-616.894871109377,-248.92190865516008,-555.2358518144101,-8.619829868192875
-368.42105263157896,278.7078324049027,1.7278759594743862,-511.6317132146402,-143.6587507604232,-449.9726939196733,-8.619829868192875
-263.1578947368422,278.7078324049027,1.7278759594743862,-406.3685553199034,-38.39559286568644,-344.70953602493654,-8.619829868192875
-157.89473684210532,278.7078324049027,1.7278759594743862,-301.10539742516664,66.86756502905038,-239.44637813019972,-8.619829868192875
-52.63157894736844,278.7078324049027,1.7278759594743862,-195.84223953042974,172.13072292378726,-134.18322023546284,-8.619829868192875
52.631578947368325,278.7078324049027,1.7278759594743862,-90.57908163569297,277.393880818524,-28.920062340726084,-8.619829868192875
157.8947368421052,278.7078324049027,1.7278759594743862,14.684076259043877,382.6570387132609,76.34309555401077,-8.619829868192875
263.1578947368421,278.7078324049027,1.7278759594743862,119.94723415378078,487.9201966079978,181.60625344874768,-8.619829868192875
368.42105263157896,278.7078324049027,1.7278759594743862,225.2103920485176,593.1833545027346,286.8694113434845,-8.619829868192875
473.6842105263156,278.7078324049027,1.7278759594743862,330.4735499432543,698.4465123974712,392.13256923822115,-8.619829868192875
578.9473684210525,278.7078324049027,1.7278759594743862,435.73670783799105,803.7096702922081,497.395727132958,-8.619829868192875
684.2105263157894,278.7078324049027,1.7278759594743862,540.999865732728,908.9728281869451,602.658885027695,-8.619829868192875
789.4736842105262,278.7078324049027,1.7278759594743862,646.2630236274648,1014.2359860816819,707.9220429224317,-8.619829868192875
894.7368421052631,278.7078324049027,1.7278759594743862,751.5261815222017,1119.4991439764187,813.1852008171686,-8.619829868192875
1000.0,278.7078324049027,1.7278759594743862,856.7893394169386,1224.7623018711556,918.4483587119055,-8.619829868192875
-1000.0,268.63196360679046,1.780235837034216,-1146.7651532121506,-785.4559616291056,-1067.7788851587434,-8.308205060003836
-894.7368421052631,268.63196360679046,1.780235837034216,-1041.5019953174137,-680.1928037343687,-962.5157272640066,-8.308205060003836
-789.4736842105264,268.63196360679046,1.780235837034216,-936.2388374226771,-574.929645839632,-857.25256936927,-8.308205060003836
-684.2105263157895,268.63196360679046,1.780235837034216,-830.9756795279402,-469.6664879448952,-751.9894114745331,-8.308205060003836
-578.9473684210527,268.63196360679046,1.780235837034216,-725.7125216332034,-364.40333005015844,-646.7262535797963,-8.308205060003836
-473.68421052631584,268.63196360679046,1.780235837034216,-620.4493637384664,-259.1401721554215,-541.4630956850593,-8.308205060003836
-368.42105263157896,268.63196360679046,1.780235837034216,-515.1862058437296,-153.87701426068463,-436.19993779032245,-8.308205060003836
-263.1578947368422,268.63196360679046,1.780235837034216,-409.9230479489928,-48.61385636594787,-330.9367798955857,-8.308205060003836
-157.89473684210532,268.63196360679046,1.780235837034216,-304.65989005425604,56.64930152878895,-225.6736220008489,-8.308205060003836
-52.63157894736844,268.63196360679046,1.780235837034216,-199.39673215951913,161.91245942352583,-120.41046410611202,-8.308205060003836
52.631578947368325,268.63196360679046,1.780235837034216,-94.13357426478237,267.1756173182626,-15.147306211375259,-8.308205060003836
157.8947368421052,268.63196360679046,1.780235837034216,11.129583629954482,372.4387752129994,90.1158516833616,-8.308205060003836
263.1578947368421,268.63196360679046,1.780235837034216,116.39274152469139,477.70193310773635,195.3790095780985,-8.308205060003836
368.42105263157896,268.63196360679046,1.780235837034216,221.6558994194282,582.9650910024732,300.64216747283535,-8.308205060003836
473.6842105263156,268.63196360679046,1.780235837034216,326.9190573141649,688.2282488972098,405.905325367572,-8.308205060003836
578.9473684210525,268.63196360679046,1.780235837034216,432.18221520890165,793.4914067919467,511.16848326230877,-8.308205060003836
684.2105263157894,268.63196360679046,1.780235837034216,537.4453731036386,898.7545646866836,616.4316411570458,-8.308205060003836
789.4736842105262,268.63196360679046,1.780235837034216,642.7085309983754,1004.0177225814205,721.6947990517825,-8.308205060003836
894.7368421052631,268.63196360679046,1.780235837034216,747.9716888931123,1109.2808804761573,826.9579569465194,-8.308205060003836
1000.0,268.63196360679046,1.780235837034216,853.2348467878492,1214.5440383708942,932.2211148412563,-8.308205060003836
-1000.0,257.0798695775451,1.832595714594046,-1148.4251319038294,-797.2474992593126,-1054.3273688368577,-7.950923801367381
-894.7368421052631,257.0798695775451,1.832595714594046,-1043.1619740090925,-691.9843413645757,-949.0642109421208,-7.950923801367381
-789.4736842105264,257.0798695775451,1.832595714594046,-937.8988161143559,-586.721183469839,-843.8010530473841,-7.950923801367381
-684.2105263157895,257.0798695775451,1.832595714594046,-832.635658219619,-481.45802557510217,-738.5378951526473,-7.950923801367381
-578.9473684210527,257.0798695775451,1.832595714594046,-727.3725003248821,-376.1948676803654,-633.2747372579105,-7.950923801367381
-473.68421052631584,257.0798695775451,1.832595714594046,-622.1093424301453,-270.9317097856285,-528.0115793631736,-7.950923801367381
-368.42105263157896,257.0798695775451,1.832595714594046,-516.8461845354084,-165.66855189089162,-422.7484214684367,-7.950923801367381
-263.1578947368422,257.0798695775451,1.832595714594046,-411.5830266406716,-60.40539399615486,-317.4852635736999,-7.950923801367381
-157.89473684210532,257.0798695775451,1.832595714594046,-306.3198687459348,44.857763898581965,-212.2221056789631,-7.950923801367381
-52.63157894736844,257.0798695775451,1.832595714594046,-201.05671085119792,150.12092179331884,-106.95894778422621,-7.950923801367381
52.631578947368325,257.0798695775451,1.832595714594046,-95.79355295646116,255.3840796880556,-1.6957898894894683,-7.950923801367381
157.8947368421052,257.0798695775451,1.832595714594046,9.469604938275694,360.64723758279246,103.56736800524739,-7.950923801367381
263.1578947368421,257.0798695775451,1.832595714594046,114.7327628330126,465.9103954775294,208.8305258999843,-7.950923801367381
368.42105263157896,257.0798695775451,1.832595714594046,219.99592072774942,571.1735533722662,314.09368379472113,-7.950923801367381
473.6842105263156,257.0798695775451,1.832595714594046,325.2590786224861,676.4367112670028,419.3568416894578,-7.950923801367381
578.9473684210525,257.0798695775451,1.832595714594046,430.5222365172229,781.6998691617397,524.6199995841946,-7.950923801367381
684.2105263157894,257.0798695775451,1.832595714594046,535.7853944119599,886.9630270564767,629.8831574789316,-7.950923801367381
789.4736842105262,257.0798695775451,1.832595714594046,641.0485523066966,992.2261849512134,735.1463153736684,-7.950923801367381
894.7368421052631,257.0798695775451,1.832595714594046,746.3117102014335,1097.4893428459502,840.4094732684052,-7.950923801367381
1000.0,257.0798695775451,1.832595714594046,851.5748680961703,1202.752500740687,945.6726311631421,-7.950923801367381
-1000.0,244.75625985921448,1.884955592153876,-1148.5120307635236,-809.9383461155887,-1041.5496231208872,-7.569781232759218
-894.7368421052631,244.75625985921448,1.884955592153876,-1043.2488728687867,-704.6751882208519,-936.2864652261503,-7.569781232759218
-789.4736842105264,244.75625985921448,1.884955592153876,-937.9857149740502,-599.4120303261152,-831.0233073314137,-7.569781232759218
-684.2105263157895,244.75625985921448,1.884955592153876,-832.7225570793133,-494.1488724313783,-725.7601494366768,-7.569781232759218
-578.9473684210527,244.75625985921448,1.884955592153876,-727.4593991845766,-388.88571453664156,-620.49699154194,-7.569781232759218
-473.68421052631584,244.75625985921448,1.884955592153876,-622.1962412898396,-283.6225566419047,-515.233833647203,-7.569781232759218
-368.42105263157896,244.75625985921448,1.884955592153876,-516.9330833951027,-178.35939874716777,-409.9706757524662,-7.569781232759218
-263.1578947368422,244.75625985921448,1.884955592153876,-411.66992550036593,-73.09624085243101,-304.70751785772944,-7.569781232759218
-157.89473684210532,244.75625985921448,1.884955592153876,-306.40676760562917,32.16691704230581,-199.44435996299262,-7.569781232759218
-52.63157894736844,244.75625985921448,1.884955592153876,-201.14360971089226,137.4300749370427,-94.18120206825573,-7.569781232759218
52.631578947368325,244.75625985921448,1.884955592153876,-95.8804518161555,242.69323283177945,11.081955826481021,-7.569781232759218
157.8947368421052,244.75625985921448,1.884955592153876,9.38270607858135,347.9563907265163,116.34511372121787,-7.569781232759218
263.1578947368421,244.75625985921448,1.884955592153876,114.64586397331826,453.21954862125324,221.60827161595478,-7.569781232759218
368.42105263157896,244.75625985921448,1.884955592153876,219.90902186805508,558.48270651599,326.8714295106916,-7.569781232759218
473.6842105263156,244.75625985921448,1.884955592153876,325.17217976279176,663.7458644107267,432.13458740542825,-7.569781232759218
578.9473684210525,244.75625985921448,1.884955592153876,430.4353376575285,769.0090223054635,537.3977453001651,-7.569781232759218
684.2105263157894,244.75625985921448,1.884955592153876,535.6984955522655,874.2721802002005,642.6609031949021,-7.569781232759218
789.4736842105262,244.75625985921448,1.884955592153876,640.9616534470023,979.5353380949373,747.9240610896388,-7.569781232759218
894.7368421052631,244.75625985921448,1.884955592153876,746.2248113417392,1084.7984959896742,853.1872189843757,-7.569781232759218
1000.0,244.75625985921448,1.884955592153876,851.487969236476,1190.061653884411,958.4503768791126,-7.569781232759218
-1000.0,232.27133992322186,1.9373154697137056,-1147.3847639618461,-822.9476345206377,-1029.6676015175158,-7.183649688347074
-894.7368421052631,232.27133992322186,1.9373154697137056,-1042.1216060671093,-717.6844766259009,-924.4044436227789,-7.183649688347074
-789.4736842105264,232.27133992322186,1.9373154697137056,-936.8584481723726,-612.4213187311642,-819.1412857280422,-7.183649688347074
-684.2105263157895,232.27133992322186,1.9373154697137056,-831.5952902776357,-507.1581608364273,-713.8781278333054,-7.183649688347074
-578.9473684210527,232.27133992322186,1.9373154697137056,-726.332132382899,-401.89500294169056,-608.6149699385686,-7.183649688347074
-473.68421052631584,232.27133992322186,1.9373154697137056,-621.068974488162,-296.6318450469537,-503.3518120438316,-7.183649688347074
-368.42105263157896,232.27133992322186,1.9373154697137056,-515.8058165934251,-191.36868715221678,-398.08865414909474,-7.183649688347074
-263.1578947368422,232.27133992322186,1.9373154697137056,-410.5426586986884,-86.10552925748001,-292.825496254358,-7.183649688347074
-157.89473684210532,232.27133992322186,1.9373154697137056,-305.2795008039516,19.157628637256806,-187.56233835962118,-7.183649688347074
-52.63157894736844,232.27133992322186,1.9373154697137056,-200.0163429092147,124.42078653199368,-82.29918046488429,-7.183649688347074
52.631578947368325,232.27133992322186,1.9373154697137056,-94.75318501447794,229.68394442673045,22.963977429852463,-7.183649688347074
157.8947368421052,232.27133992322186,1.9373154697137056,10.509972880258914,334.9471023214673,128.2271353245893,-7.183649688347074
263.1578947368421,232.27133992322186,1.9373154697137056,115.77313077499582,440.21026021620423,233.49029321932622,-7.183649688347074
368.42105263157896,232.27133992322186,1.9373154697137056,221.03628866973264,545.473418110941,338.75345111406307,-7.183649688347074
473.6842105263156,232.27133992322186,1.9373154697137056,326.2994465644693,650.7365760056776,444.0166090087997,-7.183649688347074
578.9473684210525,232.27133992322186,1.9373154697137056,431.5626044592061,755.9997339004145,549.2797669035365,-7.183649688347074
684.2105263157894,232.27133992322186,1.9373154697137056,536.8257623539431,861.2628917951515,654.5429247982735,-7.183649688347074
789.4736842105262,232.27133992322186,1.9373154697137056,642.0889202486799,966.5260496898883,759.8060826930102,-7.183649688347074
894.7368421052631,232.27133992322186,1.9373154697137056,747.3520781434167,1071.789207584625,865.0692405877471,-7.183649688347074
1000.0,232.27133992322186,1.9373154697137056,852.6152360381536,1177.052365479362,970.332398482484,-7.183649688347074
-1000.0,220.10575722635434,1.989675347273536,-1145.3929731124815,-835.8216315805819,-1018.7853953069363,-6.807394553392409
-894.7368421052631,220.10575722635434,1.989675347273536,-1040.1298152177446,-730.558473685845,-913.5222374121994,-6.807394553392409
-789.4736842105264,220.10575722635434,1.989675347273536,-934.866657323008,-625.2953157911084,-808.2590795174627,-6.807394553392409
-684.2105263157895,220.10575722635434,1.989675347273536,-829.6034994282711,-520.0321578963715,-702.9959216227259,-6.807394553392409
-578.9473684210527,220.10575722635434,1.989675347273536,-724.3403415335343,-414.7690000016347,-597.7327637279891,-6.807394553392409
-473.68421052631584,220.10575722635434,1.989675347273536,-619.0771836387974,-309.5058421068978,-492.46960583325216,-6.807394553392409
-368.42105263157896,220.10575722635434,1.989675347273536,-513.8140257440605,-204.2426842121609,-387.2064479385153,-6.807394553392409
-263.1578947368422,220.10575722635434,1.989675347273536,-408.55086784932377,-98.97952631742413,-281.9432900437785,-6.807394553392409
-157.89473684210532,220.10575722635434,1.989675347273536,-303.28770995458694,6.28363157731269,-176.6801321490417,-6.807394553392409
-52.63157894736844,220.10575722635434,1.989675347273536,-198.02455205985007,111.54678947204957,-71.41697425430479,-6.807394553392409
52.631578947368325,220.10575722635434,1.989675347273536,-92.7613941651133,216.80994736678633,33.84618364043195,-6.807394553392409
157.8947368421052,220.10575722635434,1.989675347273536,12.501763729623548,322.0731052615232,139.10934153516882,-6.807394553392409
263.1578947368421,220.10575722635434,1.989675347273536,117.76492162436045,427.3362631562601,244.3724994299057,-6.807394553392409
368.42105263157896,220.10575722635434,1.989675347273536,223.02807951909728,532.5994210509969,349.6356573246425,-6.807394553392409
473.6842105263156,220.10575722635434,1.989675347273536,328.2912374138339,637.8625789457335,454.8988152193792,-6.807394553392409
578.9473684210525,220.10575722635434,1.989675347273536,433.55439530857075,743.1257368404704,560.161973114116,-6.807394553392409
684.2105263157894,220.10575722635434,1.989675347273536,538.8175532033077,848.3888947352074,665.425131008853,-6.807394553392409
789.4736842105262,220.10575722635434,1.989675347273536,644.0807110980445,953.6520526299441,770.6882889035898,-6.807394553392409
894.7368421052631,220.10575722635434,1.989675347273536,749.3438689927814,1058.915210524681,875.9514467983266,-6.807394553392409
1000.0,220.10575722635434,1.989675347273536,854.6070268875183,1164.178368419418,981.2146046930635,-6.807394553392409
-1000.0,208.60621121816826,2.042035224833365,-1142.8476197173204,-848.2381926854573,-1008.9141875972222,-6.45173849128356
-894.7368421052631,208.60621121816826,2.042035224833365,-1037.5844618225833,-742.9750347907204,-903.6510297024853,-6.45173849128356
-789.4736842105264,208.60621121816826,2.042035224833365,-932.3213039278468,-637.7118768959838,-798.3878718077486,-6.45173849128356
-684.2105263157895,208.60621121816826,2.042035224833365,-827.0581460331099,-532.4487190012469,-693.1247139130118,-6.45173849128356
-578.9473684210527,208.60621121816826,2.042035224833365,-721.7949881383731,-427.1855611065101,-587.861556018275,-6.45173849128356
-473.68421052631584,208.60621121816826,2.042035224833365,-616.5318302436363,-321.92240321177314,-482.598398123538,-6.45173849128356
-368.42105263157896,208.60621121816826,2.042035224833365,-511.2686723488993,-216.65924531703627,-377.3352402288011,-6.45173849128356
-263.1578947368422,208.60621121816826,2.042035224833365,-406.00551445416255,-111.3960874222995,-272.07208233406436,-6.45173849128356
-157.89473684210532,208.60621121816826,2.042035224833365,-300.74235655942573,-6.1329295275626805,-166.80892443932754,-6.45173849128356
-52.63157894736844,208.60621121816826,2.042035224833365,-195.47919866468885,99.1302283671742,-61.54576654459067,-6.45173849128356
52.631578947368325,208.60621121816826,2.042035224833365,-90.21604076995209,204.39338626191096,43.71739135014608,-6.45173849128356
157.8947368421052,208.60621121816826,2.042035224833365,15.047117124784762,309.6565441566478,148.98054924488292,-6.45173849128356
263.1578947368421,208.60621121816826,2.042035224833365,120.31027501952167,414.9197020513847,254.24370713961986,-6.45173849128356
368.42105263157896,208.60621121816826,2.042035224833365,225.5734329142585,520.1828599461215,359.5068650343567,-6.45173849128356
473.6842105263156,208.60621121816826,2.042035224833365,330.83659080899514,625.4460178408582,464.77002292909333,-6.45173849128356
578.9473684210525,208.60621121816826,2.042035224833365,436.09974870373196,730.709175735595,570.0331808238301,-6.45173849128356
684.2105263157894,208.60621121816826,2.042035224833365,541.362906598469,835.9723336303321,675.2963387185671,-6.45173849128356
789.4736842105262,208.60621121816826,2.042035224833365,646.6260644932057,941.2354915250687,780.5594966133038,-6.45173849128356
894.7368421052631,208.60621121816826,2.042035224833365,751.8892223879426,1046.4986494198056,885.8226545080407,-6.45173849128356
1000.0,208.60621121816826,2.042035224833365,857.1523802826795,1151.7618073145425,991.0858124027776,-6.45173849128356
-1000.0,198.0004208749736,2.0943951023931957,-1140.0074402784842,-859.9925597215156,-999.9999999999999,-6.123724356957952
-894.7368421052631,198.0004208749736,2.0943951023931957,-1034.7442823837473,-754.7294018267787,-894.736842105263,-6.123724356957952
-789.4736842105264,198.0004208749736,2.0943951023931957,-929.4811244890107,-649.4662439320421,-789.4736842105264,-6.123724356957952
-684.2105263157895,198.0004208749736,2.0943951023931957,-824.2179665942738,-544.2030860373052,-684.2105263157895,-6.123724356957952
-578.9473684210527,198.0004208749736,2.0943951023931957,-718.954808699537,-438.9399281425685,-578.9473684210527,-6.123724356957952
-473.68421052631584,198.0004208749736,2.0943951023931957,-613.6916508048,-333.67677024783154,-473.6842105263157,-6.123724356957952
-368.42105263157896,198.0004208749736,2.0943951023931957,-508.4284929100632,-228.41361235309466,-368.42105263157885,-6.123724356957952
-263.1578947368422,198.0004208749736,2.0943951023931957,-403.16533501532643,-123.1504544583579,-263.1578947368421,-6.123724356957952
-157.89473684210532,198.0004208749736,2.0943951023931957,-297.9021771205896,-17.887296563621078,-157.89473684210526,-6.123724356957952
-52.63157894736844,198.0004208749736,2.0943951023931957,-192.63901922585273,87.3758613311158,-52.63157894736839,-6.123724356957952
52.631578947368325,198.0004208749736,2.0943951023931957,-87.37586133111597,192.63901922585256,52.63157894736836,-6.123724356957952
157.8947368421052,198.0004208749736,2.0943951023931957,17.88729656362088,297.9021771205894,157.8947368421052,-6.123724356957952
263.1578947368421,198.0004208749736,2.0943951023931957,123.15045445835779,403.1653350153263,263.15789473684214,-6.123724356957952
368.42105263157896,198.0004208749736,2.0943951023931957,228.4136123530946,508.42849291006314,368.42105263157896,-6.123724356957952
473.6842105263156,198.0004208749736,2.0943951023931957,333.67677024783126,613.6916508047998,473.6842105263156,-6.123724356957952
578.9473684210525,198.0004208749736,2.0943951023931957,438.9399281425681,718.9548086995367,578.9473684210524,-6.123724356957952
684.2105263157894,198.0004208749736,2.0943951023931957,544.2030860373051,824.2179665942735,684.2105263157894,-6.123724356957952
789.4736842105262,198.0004208749736,2.0943951023931957,649.4662439320418,929.4811244890104,789.4736842105261,-6.123724356957952
894.7368421052631,198.0004208749736,2.0943951023931957,754.7294018267787,1034.7442823837473,894.736842105263,-6.123724356957952
1000.0,198.0004208749736,2.0943951023931957,859.9925597215156,1140.0074402784842,999.9999999999999,-6.123724356957952
-1000.0,188.42087716063716,2.146754979953025,-1137.0769004753356,-870.9747248163313,-991.9483747083327,-5.827449809091877
-894.7368421052631,188.42087716063716,2.146754979953025,-1031.8137425805987,-765.7115669215945,-886.6852168135958,-5.827449809091877
-789.4736842105264,188.42087716063716,2.146754979953025,-926.5505846858621,-660.4484090268578,-781.4220589188592,-5.827449809091877
-684.2105263157895,188.42087716063716,2.146754979953025,-821.2874267911252,-555.1852511321209,-676.1589010241223,-5.827449809091877
