p,rho,theta,sigma1,sigma2,sigma3,I1,I2,I3,f
947.3684210526316,911.5201012641156,1.6755160819145565,509.90745656422916,1687.5443711225,644.6534354711652,2842.1052631578946,2277086.3281189967,554718774.6695901,0.0
1000.0,962.1601068898996,1.6755160819145565,538.2356485955753,1781.2968361848611,680.4675152195633,2999.9999999999995,2537123.964354808,652403305.119808,0.0
1e-12,1.0165442582440617e-12,1.780235837034216,4.4461831047587775e-13,1.8118673125051498e-12,7.435143770189722e-13,2.9999999999999997e-12,2.4833188855155148e-24,5.989672884518277e-37,0.0
52.63157894736937,48.41096496755329,1.780235837034216,26.182594265073657,91.29519807191136,40.416944505123084,157.8947368421081,7138.438542934688,96610.44644573434,0.0
105.26315789473772,96.82192993510569,1.780235837034216,52.36518853014677,182.59039614382098,80.83388901024536,315.7894736842131,28553.754171738183,772883.5715658516,0.0
157.89473684210608,145.23289490265802,1.780235837034216,78.54778279521994,273.8855942157306,121.25083351536767,473.68421052631817,64245.946886410515,2608482.0540347258,0.0
210.52631578947447,193.6438598702104,1.780235837034216,104.73037706029314,365.1807922876402,161.66777802049003,631.5789473684233,114215.01668695173,6183068.572526733,0.0
263.1578947368429,242.0548248377629,1.780235837034216,130.91297132536621,456.47599035954994,202.0847225256123,789.4736842105284,178460.96357336172,12076305.805716233,0.0
315.7894736842112,290.4657898053152,1.780235837034216,157.09556559043938,547.7711884314594,242.5016670307346,947.3684210526335,256983.7875456405,20867856.43227761,0.0
368.4210526315796,338.87675477286746,1.780235837034216,183.27815985551268,639.0663865033691,282.918611535857,1105.263157894739,349783.48860378837,33137383.130885273,0.0
421.052631578948,387.28771974041945,1.780235837034216,209.46075412058605,730.3615845752784,323.33555604097944,1263.157894736844,456860.06674780505,49464548.58021358,0.0
473.6842105263164,435.6986847079724,1.780235837034216,235.64334838565892,821.6567826471885,363.7525005461016,1421.052631578949,578213.5219776902,70429015.45893677,0.0
526.3157894736847,484.1096496755241,1.780235837034216,261.8259426507323,912.9519807190975,404.169445051224,1578.9473684210539,713843.8542934443,96610446.44572942,0.0
578.947368421053,532.5206146430771,1.780235837034216,288.0085369158052,1004.2471787910077,444.5863895563462,1736.842105263159,863751.0636950673,128588504.21926571,0.0
631.5789473684214,580.9315796106289,1.780235837034216,314.1911311808787,1095.5423768629169,485.00333406146865,1894.7368421052643,1027935.1501825594,166942851.45822033,0.0
684.2105263157898,629.3425445781816,1.780235837034216,340.3737254459516,1186.8375749348268,525.4202785665908,2052.6315789473692,1206396.1137559197,212253150.84126717,0.0
736.8421052631581,677.7535095457341,1.780235837034216,366.5563197110247,1278.1327730067364,565.8372230717131,2210.526315789474,1399133.954415149,265099065.0470809,0.0
789.4736842105266,726.1644745132865,1.780235837034216,392.73891397609793,1369.427971078646,606.2541675768355,2368.421052631579,1606148.6721602476,326060256.754336,0.0
842.1052631578949,774.5754394808383,1.780235837034216,418.9215082411713,1460.7231691505553,646.6711120819579,2526.3157894736846,1827440.266991215,395716388.6417068,0.0
894.7368421052632,822.9864044483908,1.780235837034216,445.10410250624443,1552.0183672224648,687.0880565870801,2684.2105263157896,2063008.7389080506,474647123.38786733,0.0
947.3684210526316,871.3973694159434,1.780235837034216,471.28669677131734,1643.3135652943747,727.5050010922023,2842.105263157894,2312854.087910755,563432123.6714921,0.0
1000.0,919.8083343834955,1.780235837034216,497.4692910363907,1734.6087633662842,767.9219455973248,2999.9999999999995,2576976.313999329,662651052.1712561,0.0
1e-12,9.56688802378064e-13,1.884955592153876,4.195049518585751e-13,1.7429017592328842e-12,8.375932889085407e-13,3e-12,2.542373267702213e-24,6.124112905661385e-37,0.0
52.63157894736937,45.80183184030893,1.884955592153876,24.840162853634588,88.19827667151367,44.85629731695983,157.89473684210807,7261.345407515554,98273.84762051301,0.0
105.26315789473772,91.60366368061696,1.884955592153876,49.68032570726869,176.39655334302563,89.7125946339188,315.78947368421314,29045.381630061653,786190.7809640814,0.0
157.89473684210608,137.40549552092492,1.884955592153876,74.52048856090285,264.59483001453754,134.56889195087777,473.6842105263181,65352.108667638306,2653393.88575375,0.0
210.52631578947447,183.20732736123324,1.884955592153876,99.36065141453685,352.7931066860498,179.42518926783677,631.5789473684234,116181.52652024553,6289526.247712561,0.0
263.1578947368429,229.00915920154125,1.884955592153876,124.20081426817097,440.99138335756174,224.28148658479574,789.4736842105284,181533.6351878833,12284230.952563561,0.0
315.7894736842112,274.8109910418492,1.884955592153876,149.04097712180513,529.1896600290736,269.1377839017547,947.3684210526334,261408.43467055162,21227151.08602979,0.0
368.4210526315796,320.6128228821572,1.884955592153876,173.88113997543934,617.3879367005857,313.9940812187138,1105.2631578947387,355805.9249682507,33707929.73383434,0.0
421.052631578948,366.4146547224654,1.884955592153876,198.7213028290734,705.5862133720977,358.85037853567275,1263.157894736844,464726.10608098016,50316209.981700175,0.0
473.6842105263164,412.2164865627735,1.884955592153876,223.56146568270748,793.7844900436098,403.70667585263175,1421.0526315789489,588168.9780087401,71641634.91535038,0.0
526.3157894736847,458.01831840308125,1.884955592153876,248.40162853634172,881.9827667151214,448.5629731695907,1578.9473684210539,726134.5407515306,98273847.620508,0.0
578.947368421053,503.82015024338966,1.884955592153876,273.2417913899757,970.1810433866337,493.4192704865497,1736.842105263159,878622.7943093518,130802491.18289606,0.0
631.5789473684214,549.6219820836975,1.884955592153876,298.08195424360986,1058.3793200581456,538.2755678035086,1894.7368421052643,1045633.7386822033,169817208.6882376,0.0
684.2105263157898,595.4238139240053,1.884955592153876,322.9221170972441,1146.5775967296574,583.1318651204676,2052.6315789473692,1227167.3738700857,215907643.22225583,0.0
736.8421052631581,641.2256457643135,1.884955592153876,347.7622799508781,1234.7758734011695,627.9881624374266,2210.526315789474,1423223.6998729983,269663437.8706734,0.0
789.4736842105266,687.0274776046218,1.884955592153876,372.6024428045122,1322.9741500726818,672.8444597543855,2368.421052631579,1633802.7166909417,331674235.71921384,0.0
842.1052631578949,732.8293094449299,1.884955592153876,397.44260565814625,1411.1724267441937,717.7007570713445,2526.315789473684,1858904.4243239153,402529679.8535997,0.0
894.7368421052632,778.6311412852385,1.884955592153876,422.2827685117799,1499.370703415706,762.5570543883034,2684.210526315789,2098528.822771919,482819413.35955405,0.0
947.3684210526316,824.4329731255458,1.884955592153876,447.1229313654145,1587.5689800872174,807.4133517052625,2842.105263157894,2352675.912034955,573133079.3228009,0.0
1000.0,870.2348049658533,1.884955592153876,471.9630942190489,1675.7672567587292,852.2696490222215,2999.9999999999995,2621345.6921130205,674060320.8290626,0.0
1e-12,8.955029032461039e-13,1.989675347273536,4.084669516394614e-13,1.6679616536272664e-12,9.235713947332722e-13,3e-12,2.5990372751388996e-24,6.292358521290183e-37,0.0
52.63157894736937,43.35916007624451,1.989675347273536,23.990269085301012,84.97346880549544,48.930998951311636,157.8947368421081,7370.240926220824,99747.6215578776,0.0
105.26315789473772,86.71832015248818,1.989675347273536,47.980538170601555,169.94693761098924,97.8619979026223,315.78947368421314,29480.96370488272,797980.9724629973,0.0
157.89473684210608,130.07748022873182,1.989675347273536,71.97080725590213,254.92040641648305,146.792996853933,473.68421052631817,66332.16833598571,2693185.7820625915,0.0
210.52631578947447,173.43664030497553,1.989675347273536,95.96107634120273,339.89387522197694,195.72399580524376,631.5789473684234,117923.85481952985,6383847.7797038965,0.0
263.1578947368429,216.7958003812193,1.989675347273536,119.95134542650322,424.86734402747084,244.65499475655446,789.4736842105285,184256.02315551505,12468452.694734132,0.0
315.7894736842112,260.15496045746266,1.989675347273536,143.94161451180395,509.8408128329644,293.58599370786516,947.3684210526335,265328.67334394134,21545486.256500553,0.0
368.4210526315796,303.51412053370655,1.989675347273536,167.93188359710445,594.8142816384584,342.5169926591759,1105.2631578947387,361141.80538480874,34213434.19435037,0.0
421.052631578948,346.87328060995014,1.989675347273536,191.92215268240506,679.7877504439523,391.4479916104866,1263.157894736844,471695.4192781173,51070782.23763083,0.0
473.6842105263164,390.2324406861942,1.989675347273536,215.91242176770538,764.7612192494464,440.3789905617973,1421.052631578949,596989.5150238668,72716016.11568908,0.0
526.3157894736847,433.5916007624376,1.989675347273536,239.902690853006,849.7346880549399,489.3099895131079,1578.9473684210536,737024.0926220571,99747621.55787244,0.0
578.947368421053,476.9507608386814,1.989675347273536,263.8929599383066,934.7081568604339,538.2409884644187,1736.842105263159,891799.1520726891,132764084.29352824,0.0
631.5789473684214,520.309920914925,1.989675347273536,287.8832290236072,1019.6816256659276,587.1719874157294,1894.7368421052643,1061314.6933757619,172363890.05200353,0.0
684.2105263157898,563.6690809911684,1.989675347273536,311.87349810890794,1104.655094471421,636.1029863670401,2052.6315789473692,1245570.7165312758,219145524.56264567,0.0
736.8421052631581,607.0282410674121,1.989675347273536,335.86376719420844,1189.628563276915,685.0339853183507,2210.526315789474,1444567.2215392306,273707473.5548017,0.0
789.4736842105266,650.3874011436563,1.989675347273536,359.85403627950865,1274.6020320824093,733.9649842696615,2368.421052631579,1658304.2083996267,336648222.7578189,0.0
842.1052631578949,693.7465612199003,1.989675347273536,383.844305364809,1359.5755008879032,782.8959832209721,2526.315789473684,1886781.6771124634,408566257.9010444,0.0
894.7368421052632,737.1057212961434,1.989675347273536,407.83457445010987,1444.5489696933967,831.8269821722829,2684.210526315789,2129999.627677742,490060064.7138263,0.0
947.3684210526316,780.464881372387,1.989675347273536,431.8248435354104,1529.5224384988906,880.7579811235935,2842.105263157894,2387958.060095461,581728128.9255106,0.0
1000.0,823.8240414486307,1.989675347273536,455.81511262071103,1614.4959073043842,929.6889800749043,2999.999999999999,2660656.9743656213,684168936.2654455,0.0
1e-12,8.411879381602307e-13,2.0943951023931957,4.051903046745707e-13,1.594809695325429e-12,1.0000000000000002e-12,2.9999999999999997e-12,2.64620142634687e-24,6.4620142634687e-37,0.0
52.63157894736937,41.28760739751316,2.0943951023931957,23.43683177761994,81.82632611711878,52.63157894736936,157.8947368421081,7457.91604517393,100934.2021151377,0.0
105.26315789473772,82.57521479502559,2.0943951023931957,46.873663555239375,163.65265223423603,105.26315789473772,315.78947368421314,29831.664180695134,807473.6169210775,0.0
157.89473684210608,123.8628221925379,2.0943951023931957,70.31049533285892,245.4789783513532,157.89473684210608,473.6842105263182,67121.24440656365,2725223.457108613,0.0
210.52631578947447,165.15042959005035,2.0943951023931957,93.74732711047841,327.30530446847047,210.5263157894745,631.5789473684233,119326.65672277949,6459788.935368537,0.0
263.1578947368429,206.43803698756275,2.0943951023931957,117.18415888809787,409.13163058558774,263.1578947368429,789.4736842105285,186447.90112934256,12616775.264391635,0.0
315.7894736842112,247.72564438507524,2.0943951023931957,140.62099066571724,490.957956702705,315.7894736842112,947.3684210526335,268484.9776262529,21801787.656868685,0.0
368.4210526315796,289.0132517825876,2.0943951023931957,164.05782244333685,572.7842828198222,368.42105263157964,1105.2631578947387,365437.88621351076,34620431.32549054,0.0
421.052631578948,330.3008591800998,2.0943951023931957,187.49465422095648,654.6106089369393,421.052631578948,1263.157894736844,477306.6268911158,51678311.48294796,0.0
473.6842105263164,371.5884665776123,2.0943951023931957,210.9314859985759,736.4369350540567,473.6842105263164,1421.0526315789489,604091.1996590681,73581033.34193169,0.0
526.3157894736847,412.8760739751247,2.0943951023931957,234.36831777619528,818.2632611711739,526.3157894736846,1578.9473684210539,745791.6045173673,100934202.11513248,0.0
578.947368421053,454.16368137263726,2.0943951023931957,257.8051495538148,900.0895872882913,578.9473684210532,1736.8421052631593,902407.8414660146,134343423.01524132,0.0
631.5789473684214,495.4512887701493,2.0943951023931957,281.24198133143443,981.9159134054082,631.5789473684215,1894.736842105264,1073939.9105050087,174414301.25494888,0.0
684.2105263157898,536.7388961676619,2.0943951023931957,304.67881310905375,1063.7422395225256,684.2105263157898,2052.6315789473692,1260387.8116343499,221752442.0469458,0.0
736.8421052631581,578.026503565174,2.0943951023931957,328.1156448866734,1145.5685656396427,736.8421052631581,2210.526315789474,1461751.5448540386,276963450.6039232,0.0
789.4736842105266,619.3141109626866,2.0943951023931957,351.5524766642928,1227.39489175676,789.4736842105266,2368.421052631579,1678031.1101640747,340652932.13857156,0.0
842.1052631578949,660.6017183601995,2.0943951023931957,374.98930844191193,1309.2212178738775,842.1052631578949,2526.3157894736846,1909226.5075644576,413426491.8635816,0.0
894.7368421052632,701.8893257577112,2.0943951023931957,398.4261402195318,1391.0475439909942,894.7368421052632,2684.210526315789,2155337.737055188,495889734.99164474,0.0
947.3684210526316,743.1769331552237,2.0943951023931957,421.86297199715125,1472.8738701081115,947.3684210526316,2842.1052631578946,2416364.798636266,588648266.7354512,0.0
1000.0,784.4645405527361,2.0943951023931957,445.2998037747707,1554.7001962252289,1000.0,2999.9999999999995,2692307.6923076916,692307692.3076919,0.0
1e-12,7.972018794314153e-13,2.199114857512855,4.053617428491685e-13,1.5265993624246434e-12,1.068038894726188e-12,3e-12,2.6822345817155094e-24,6.609291457295397e-37,0.0
52.63157894736937,39.63272229553828,2.199114857512855,23.06926415607652,78.81135452299749,56.01411816303408,157.8947368421081,7524.872969201894,101840.38604935078,0.0
105.26315789473772,79.26544459107583,2.199114857512855,46.13852831215256,157.62270904599347,112.02823632606706,315.78947368421314,30099.491876806984,814723.0883947819,0.0
157.89473684210608,118.8981668866133,2.199114857512855,69.20779246822866,236.43406356898944,168.04235448910006,473.6842105263181,67723.8567228153,2749690.4233323643,0.0
210.52631578947447,158.53088918215087,2.199114857512855,92.27705662430478,315.2454180919855,224.05647265213312,631.5789473684234,120397.96750722689,6517784.7071581725,0.0
263.1578947368429,198.16361147768828,2.199114857512855,115.34632078038095,394.0567726149814,280.0705908151661,789.4736842105285,188121.82423004165,12730048.256168274,0.0
315.7894736842112,237.79633377322597,2.199114857512855,138.41558493645684,472.86812713797747,336.0847089781991,947.3684210526335,270895.4268912595,21997523.386658706,0.0
368.4210526315796,277.42905606876354,2.199114857512855,161.48484909253295,551.6794816609736,392.09882714123216,1105.2631578947387,368718.7754908808,34931252.414925605,0.0
421.052631578948,317.0617783643009,2.199114857512855,184.5541132486092,630.4908361839695,448.1129453042652,1263.157894736844,481591.87002890534,52142277.65726504,0.0
473.6842105263164,356.69450065983864,2.199114857512855,207.62337740468513,709.3021907069656,504.1270634672983,1421.0526315789489,609514.7105053329,74241641.42997296,0.0
526.3157894736847,396.3272229553761,2.199114857512855,230.6926415607611,788.1135452299616,560.1411816303312,1578.9473684210539,752487.2969201636,101840386.0493455,0.0
578.947368421053,435.9599452509136,2.199114857512855,253.7619057168373,866.9248997529576,616.1552997933642,1736.8421052631588,910509.6292733977,135549553.83167887,0.0
631.5789473684214,475.59266754645125,2.199114857512855,276.8311698729133,945.7362542759536,672.1694179563972,1894.736842105264,1083581.7075650347,175980187.09326887,0.0
684.2105263157898,515.2253898419885,2.199114857512855,299.9004340289895,1024.5476087989496,728.1835361194302,2052.6315789473692,1271703.5317950754,223743328.15041187,0.0
736.8421052631581,554.8581121375262,2.199114857512855,322.96969818506545,1103.3589633219453,784.1976542824632,2210.526315789474,1474875.1019635187,279450019.3194036,0.0
789.4736842105266,594.4908344330638,2.199114857512855,346.03896234114154,1182.1703178449416,840.2117724454963,2368.421052631579,1693096.418070366,343711302.9165405,0.0
842.1052631578949,634.1235567286012,2.199114857512855,369.1082264972177,1260.9816723679373,896.2258906085292,2526.315789473684,1926367.4801156158,417138221.25811833,0.0
894.7368421052632,673.7562790241387,2.199114857512855,392.1774906532937,1339.7930268909336,952.2400087715622,2684.2105263157896,2174688.2880992694,500341816.6604334,0.0
947.3684210526316,713.3890013196761,2.199114857512855,415.2467548093699,1418.6043814139293,1008.2541269345952,2842.1052631578946,2438058.842021326,593933131.4397817,0.0
1000.0,753.0217236152138,2.199114857512855,438.3160189654459,1497.4157359369256,1064.2682450976283,3000.0,2716479.141881786,698523207.9124591,0.0
1e-12,7.641544697713013e-13,2.3038346126325147,4.0660777202822193e-13,1.4636699882080145e-12,1.1297222397637634e-12,2.9999999999999997e-12,2.70803397316427e-24,6.723424338515983e-37,0.0
52.63157894736937,38.38338602433466,2.3038346126325147,22.82555954804902,75.92166602964913,59.14751126440994,157.8947368421081,7573.6071461329775,102499.94633864363,0.0
105.26315789473772,76.76677204866854,2.3038346126325147,45.651119096097624,151.84333205929676,118.29502252881872,315.78947368421314,30294.428584531324,819999.5707091251,0.0
157.89473684210608,115.15015807300242,2.3038346126325147,68.47667864414625,227.7649980889444,177.44253379322754,473.68421052631817,68162.46431519506,2767498.551143273,0.0
210.52631578947447,153.53354409733635,2.3038346126325147,91.30223819219486,303.68666411859215,236.5900450576364,631.5789473684234,121177.7143381242,6559996.565672915,0.0
263.1578947368429,191.91693012167028,2.3038346126325147,114.12779774024347,379.6083301482398,295.7375563220452,789.4736842105285,189340.1786533187,12812493.292329876,0.0
315.7894736842112,230.30031614600415,2.3038346126325147,136.95335728829207,455.52999617788737,354.885067586454,947.3684210526335,272649.85726077855,22139988.409145974,0.0
368.4210526315796,268.6837021703381,2.3038346126325147,159.7789168363407,531.4516622075352,414.0325788508629,1105.2631578947387,371106.75016050396,35157481.59415307,0.0
421.052631578948,307.06708819467195,2.3038346126325147,182.6044763843894,607.3733282371828,473.1800901152717,1263.157894736844,484710.85735249467,52479972.52538297,0.0
473.6842105263164,345.4504742190059,2.3038346126325147,205.43003593243793,683.2949942668306,532.3276013796806,1421.052631578949,613462.1788367508,74722460.8808675,0.0
526.3157894736847,383.8338602433397,2.3038346126325147,228.25559548048653,759.216660296478,591.4751126440892,1578.9473684210539,757360.7146132719,102499946.33863841,0.0
578.947368421053,422.2172462676737,2.3038346126325147,251.08115502853514,835.1383263261259,650.6226239084981,1736.8421052631593,916406.4646820589,136427428.5767277,0.0
631.5789473684214,460.6006322920075,2.3038346126325147,273.90671457658385,911.0599923557734,709.7701351729069,1894.7368421052643,1090599.429043111,177119907.27316707,0.0
684.2105263157898,498.98401831634186,2.3038346126325147,296.732274124632,986.9816583854213,768.9176464373157,2052.6315789473692,1279939.6076964282,225192382.1059881,0.0
736.8421052631581,537.3674043406756,2.3038346126325147,319.5578336726807,1062.903324415069,828.0651577017245,2210.526315789474,1484427.0006420112,281259852.7532232,0.0
789.4736842105266,575.7507903650096,2.3038346126325147,342.3833932207293,1138.8249904447166,887.2126689661334,2368.421052631579,1704061.6078798594,345937318.8929038,0.0
842.1052631578949,614.1341763893433,2.3038346126325147,365.208952768778,1214.7466564743643,946.3601802305421,2526.315789473684,1938843.4294099733,419839780.2030619,0.0
894.7368421052632,652.5175624136776,2.3038346126325147,388.03451231682635,1290.668322504012,1005.5076914949509,2684.210526315789,2188772.4652323513,503582236.36172885,0.0
947.3684210526316,690.9009484380113,2.3038346126325147,410.86007186487507,1366.5899885336596,1064.6552027593598,2842.1052631578946,2453848.715346996,597779687.0469373,0.0
1000.0,729.2843344623452,2.3038346126325147,433.6856314129237,1442.5116545633073,1123.8027140237687,2999.9999999999995,2734072.179753906,703047131.9367186,0.0
1e-12,7.414492879160744e-13,2.4085543677521746,4.078384331449772e-13,1.4050855187855688e-12,1.1870760480694541e-12,3e-12,2.7251264767243734e-24,6.802514084907401e-37,0.0
52.63157894736937,37.51450314556035,2.4085543677521746,22.670464513097762,73.12735959801083,62.096912730999506,157.8947368421081,7606.580334350394,102946.20001376656,0.0
105.26315789473772,75.02900629112,2.4085543677521746,45.340929026195056,146.25471919602023,124.19382546199782,315.78947368421314,30426.32133740098,823569.600110108,0.0
157.89473684210608,112.54350943667956,2.4085543677521746,68.01139353929244,219.3820787940296,186.29073819299612,473.68421052631817,68459.22300915178,2779547.4003715906,0.0
210.52631578947447,150.0580125822392,2.4085543677521746,90.68185805238981,292.5094383920391,248.3876509239945,631.5789473684234,121705.28534960285,6588556.800880782,0.0
263.1578947368429,187.57251572779887,2.4085543677521746,113.3523225654871,365.63679799004854,310.4845636549928,789.4736842105285,190164.50835875404,12868275.001720235,0.0
315.7894736842112,225.08701887335832,2.4085543677521746,136.02278707858454,438.76415758805786,372.58147638599104,947.3684210526335,273836.8920366055,22236379.202972528,0.0
368.4210526315796,262.60152201891816,2.4085543677521746,158.6932515916818,511.89151718606746,434.6783891169895,1105.2631578947387,372722.4363831572,35310546.60472022,0.0
421.052631578948,300.1160251644779,2.4085543677521746,181.36371610477906,585.018876784077,496.77530184798786,1263.157894736844,486821.14139840915,52708454.40704586,0.0
473.6842105263164,337.6305283100374,2.4085543677521746,204.03418061787653,658.1462363820863,558.8722145789861,1421.0526315789489,616133.0070823613,75047779.81003207,0.0
526.3157894736847,375.1450314555971,2.4085543677521746,226.70464513097374,731.2735959800957,620.9691273099844,1578.9473684210539,760658.0334350133,102946200.01376127,0.0
578.947368421053,412.6595346011566,2.4085543677521746,249.3751096440712,804.4009555781051,683.0660400409828,1736.8421052631593,920396.220456366,137021392.21831626,0.0
631.5789473684214,450.17403774671607,2.4085543677521746,272.04557415716863,877.5283151761145,745.162952771981,1894.7368421052643,1095347.5681464188,177891033.62377945,0.0
684.2105263157898,487.6885408922758,2.4085543677521746,294.71603867026585,950.6556747741239,807.2598655029794,2052.6315789473692,1285512.0765051716,226172801.4302333,0.0
736.8421052631581,525.2030440378354,2.4085543677521746,317.3865031833632,1023.7830343721332,869.3567782339777,2210.526315789474,1490889.7455326244,282484372.8377605,0.0
789.4736842105266,562.717547183395,2.4085543677521746,340.05696769646056,1096.9103939701426,931.4536909649761,2368.421052631579,1711480.575228778,347443425.0464437,0.0
842.1052631578949,600.2320503289545,2.4085543677521746,362.727432209558,1170.037753568152,993.5506036959744,2526.315789473684,1947284.5655936317,421667635.2563655,0.0
894.7368421052632,637.7465534745141,2.4085543677521746,385.39789672265533,1243.1651131661615,1055.6475164269725,2684.210526315789,2198301.7166271852,505774680.66760814,0.0
947.3684210526316,675.2610566200741,2.4085543677521746,408.0683612357524,1316.292472764171,1117.744429157971,2842.105263157894,2464532.0283294385,600382238.4802539,0.0
1000.0,712.7755597656337,2.4085543677521746,430.73882574884976,1389.4198323621806,1179.8413418889693,3000.0,2745975.5007003928,706107985.8943868,0.0
1e-12,7.282459745982004e-13,2.5132741228718345,4.0864698936946984e-13,1.349503193611104e-12,1.2418498170194262e-12,3e-12,2.7348289002407588e-24,6.848434367084133e-37,0.0
52.63157894736937,37.00316904960633,2.5132741228718345,22.584127696535866,70.39031185860094,64.92029728697129,157.8947368421081,7625.63204762265,103204.0427497821,0.0
105.26315789473772,74.00633809921193,2.5132741228718345,45.16825539307129,140.7806237172005,129.8405945739413,315.78947368421314,30502.528190490004,825632.3419982325,0.0
157.89473684210608,111.00950714881756,2.5132741228718345,67.75238308960672,211.1709355758001,194.76089186091139,473.68421052631817,68630.6884286021,2786509.154244009,0.0
210.52631578947447,148.01267619842326,2.5132741228718345,90.33651078614213,281.5612474343998,259.68118914788147,631.5789473684233,122010.11276195892,6605058.735985769,0.0
263.1578947368429,185.0158452480288,2.5132741228718345,112.92063848267765,351.9515592929993,324.6014864348515,789.4736842105285,190640.80119056048,12900505.343722174,0.0
315.7894736842112,222.01901429763444,2.5132741228718345,135.50476617921302,422.34187115159887,389.5217837218215,947.3684210526334,274522.75371440663,22292073.23395186,0.0
368.4210526315796,259.0221833472401,2.5132741228718345,158.08889387574848,492.7321830101986,454.44208100879166,1105.2631578947387,373655.97033349774,35398986.66317353,0.0
421.052631578948,296.0253523968456,2.5132741228718345,180.67302157228406,563.1224948687982,519.3623782957617,1263.157894736844,488040.4510478336,52840469.88788583,0.0
473.6842105263164,333.02852144645124,2.5132741228718345,203.2571492688195,633.5128067273978,584.2826755827318,1421.052631578949,617676.1958574142,75235747.1645874,0.0
526.3157894736847,370.0316904960568,2.5132741228718345,225.84127696535495,703.9031185859972,649.2029728697017,1578.9473684210539,762563.204762239,103204042.74977683,0.0
578.947368421053,407.0348595456628,2.5132741228718345,248.42540466189013,774.2934304445971,714.123270156672,1736.8421052631593,922701.4777623089,137364580.89995283,0.0
631.5789473684214,444.0380285952682,2.5132741228718345,271.0095323584257,844.6837423031965,779.0435674436419,1894.736842105264,1098091.0148576235,178336585.87161413,0.0
684.2105263157898,481.04119764487353,2.5132741228718345,293.59366005496133,915.0740541617959,843.9638647306118,2052.6315789473692,1288731.8160481825,226739281.92125937,0.0
736.8421052631581,518.0443666944793,2.5132741228718345,316.17778775149657,985.4643660203956,908.884162017582,2210.526315789474,1494623.8813339863,283191893.305387,0.0
789.4736842105266,555.047535744085,2.5132741228718345,338.76191544803197,1055.8546778789953,973.8044593045522,2368.421052631579,1715767.2107150354,348313644.28049606,0.0
842.1052631578949,592.0507047936908,2.5132741228718345,361.3460431445673,1126.244989737595,1038.7247565915222,2526.3157894736846,1952161.804191329,422723759.10308474,0.0
894.7368421052632,629.0538738432964,2.5132741228718345,383.93017084110267,1196.6353015961945,1103.6450538784923,2684.210526315789,2203807.6617628667,507041462.02965194,0.0
947.3684210526316,666.0570428929014,2.5132741228718345,406.5142985376385,1267.0256134547938,1168.565351165462,2842.105263157894,2470704.7834296497,601885977.3166968,0.0
1000.0,703.0602119425075,2.5132741228718345,429.09842623417376,1337.4159253133937,1233.4856484524323,3000.0,2752853.169191678,707876529.2207172,0.0
1e-12,7.239196024742656e-13,2.617993877991494,4.089221197132034e-13,1.2955389401433984e-12,1.2955389401433982e-12,3e-12,2.7379702045767505e-24,6.863435325598314e-37,0.0
52.63157894736937,36.83443222230409,2.617993877991494,22.55639097744401,67.66917293233205,67.66917293233203,157.8947368421081,7631.861608909764,103288.35260178812,0.0
105.26315789473772,73.66886444460746,2.617993877991494,45.11278195488759,135.33834586466278,135.33834586466276,315.78947368421314,30527.44643563847,826306.8208142811,0.0
157.89473684210608,110.50329666691084,2.617993877991494,67.66917293233118,203.0075187969935,203.00751879699348,473.6842105263182,68686.75448018612,2788785.5202481723,0.0
210.52631578947447,147.3377288892143,2.617993877991494,90.22556390977475,270.6766917293244,270.6766917293243,631.5789473684234,122109.78574255278,6610454.56651416,0.0
263.1578947368429,184.17216111151748,2.617993877991494,112.78195488721846,338.345864661655,338.34586466165496,789.4736842105285,190796.54022273835,12911044.075222936,0.0
315.7894736842112,221.00659333382103,2.617993877991494,135.3383458646619,406.0150375939858,406.0150375939857,947.3684210526335,274747.0179207428,22310284.16198517,0.0
368.4210526315796,257.84102555612435,2.617993877991494,157.8947368421056,473.68421052631663,473.6842105263165,1105.2631578947387,373961.21883656643,35427904.942411624,0.0
421.052631578948,294.6754577784278,2.617993877991494,180.45112781954919,541.3533834586474,541.3533834586473,1263.157894736844,488439.1429702089,52883636.53211292,0.0
473.6842105263164,331.5098900007312,2.617993877991494,203.0075187969927,609.0225563909783,609.022556390978,1421.0526315789489,618180.7903216702,75297209.04669976,0.0
526.3157894736847,368.3443222230344,2.617993877991494,225.5639097744364,676.6917293233088,676.6917293233087,1578.9473684210539,763186.1608909505,103288352.60178289,0.0
578.947368421053,405.17875444533774,2.617993877991494,248.1203007518801,744.3609022556396,744.3609022556395,1736.8421052631593,923455.2546780499,137476797.31297305,0.0
631.5789473684214,442.0131866676412,2.617993877991494,270.6766917293236,812.0300751879704,812.0300751879702,1894.736842105264,1098988.0716829682,178482273.29588068,0.0
684.2105263157898,478.8476188899448,2.617993877991494,293.233082706767,879.6992481203011,879.699248120301,2052.6315789473692,1289784.611905705,226924510.6661166,0.0
736.8421052631581,515.6820511122484,2.617993877991494,315.7894736842104,947.3684210526319,947.3684210526318,2210.526315789474,1495844.8753462608,283423239.5392915,0.0
789.4736842105266,552.5164833345516,2.617993877991494,338.3458646616541,1015.0375939849628,1015.0375939849625,2368.421052631579,1717168.8620046363,348598190.0310164,0.0
842.1052631578949,589.350915556855,2.617993877991494,360.9022556390977,1082.7067669172934,1082.7067669172932,2526.315789473684,1953756.5718808298,423069092.2569015,0.0
