,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13
0,0.054522615,-0.7518384416909532,-0.7518374676796312,-0.7518429517263946,-0.7519897986524149,-0.7516089563820022,-0.7533662024891353,-0.7532025850643911,-0.7531578794887197,-0.7531399286426569,-0.7531399267953829,-0.753377120344698
1,0.05631715885771543,-0.7487423488899082,-0.7487413748785863,-0.7487468769828195,-0.748887581943501,-0.7485112815062571,-0.7502774668123261,-0.7501109752322846,-0.7500762289521634,-0.7500409167986375,-0.7500409149637651,-0.7502775765147294
2,0.05811170271543087,-0.7456462560888634,-0.7456452820775415,-0.7456508023844244,-0.7457853582352815,-0.7454135959577739,-0.7471884352075612,-0.7470191585525765,-0.7469943212807031,-0.7469418719940969,-0.7469418701717097,-0.7471779937172932
3,0.0599062465731463,-0.7425501632878185,-0.7425491892764967,-0.742554727932967,-0.7426831278232267,-0.7423158996695116,-0.7440991063136388,-0.7439271373989159,-0.7439121537398408,-0.7438427938185744,-0.7438427920087556,-0.7440783714671239
4,0.06170079043086173,-0.7394540704867738,-0.7394530964754519,-0.7394586536302337,-0.7395808910031306,-0.7392181925741146,-0.741009478826666,-0.7408349140802848,-0.7408297236451745,-0.7407436818563694,-0.7407436800592024,-0.7409787092727608
5,0.06349533428857716,-0.7363579776857289,-0.7363570036744069,-0.7363625794780398,-0.7364786480710954,-0.7361204746039143,-0.7379195515003104,-0.7377424908359889,-0.7377470283629151,-0.7376445356864825,-0.7376445339020506,-0.7378790066364784
6,0.06528987814629258,-0.733261884884684,-0.7332609108733622,-0.7332665054782309,-0.7333763993235183,-0.7330227456909303,-0.7348293231460404,-0.7346498698308439,-0.7346640653103943,-0.7345453548825567,-0.7345453531109429,-0.7347792630542179
7,0.06708442200400802,-0.7301657920836393,-0.7301648180723175,-0.7301704316326821,-0.7302741450570767,-0.729925005766871,-0.7317387926333541,-0.7315570531505634,-0.7315808319565626,-0.7314461390128179,-0.7314461372541053,-0.7316794780155157
8,0.06887896586172346,-0.7270696992825944,-0.7270687252712724,-0.7270743579432997,-0.7271718855687135,-0.7268272547631349,-0.728647958889997,-0.7284640427973499,-0.7284973258224767,-0.7283468876400154,-0.7283468858942869,-0.7285796510034338
9,0.07067350971943888,-0.7239736064815496,-0.7239726324702277,-0.7239782844120217,-0.724069621155624,-0.7237294926108128,-0.7255568209021698,-0.7253708406856982,-0.7254135444817784,-0.725247600321364,-0.725247598588702,-0.7254797814944904
10,0.07246805357715431,-0.7208775136805048,-0.720876539669183,-0.7208822110408182,-0.7209673521152404,-0.7206317192406877,-0.7224653777147222,-0.7222774486384084,-0.7223294855611609,-0.7221482766084821,-0.722148274888969,-0.7223798689585883
11,0.07426259743486974,-0.71778142087946,-0.7177804468681381,-0.717786137831692,-0.717865078745218,-0.7175339345832374,-0.7193736284313386,-0.7191838683828187,-0.7192451467408275,-0.7190489160473337,-0.7190489143410517,-0.7192799128589445
12,0.07605714129258517,-0.7146853280784151,-0.7146843540670932,-0.7146900647866795,-0.7147628013434205,-0.7144361385686357,-0.7162815722147093,-0.7160901015472569,-0.716160525754938,-0.7159495181781675,-0.7159495164851983,-0.7161799126520201
13,0.07785168515030061,-0.7115892352773703,-0.7115882612660483,-0.7115939919078517,-0.7116605202079066,-0.711338331126754,-0.7131892082866942,-0.7129961496577163,-0.7130756203920467,-0.7128500825354583,-0.7128500808558837,-0.7130798677874489
14,0.07964622900801603,-0.7084931424763254,-0.7084921684650036,-0.7084979191973142,-0.7085582356369143,-0.7082405121871631,-0.7100965359284697,-0.7099020141347566,-0.7099904284955268,-0.7097506086478461,-0.7097506069817471,-0.7099797777079674
15,0.08144077286573147,-0.7053970496752806,-0.7053960756639588,-0.7054018466572086,-0.7054559479288474,-0.7051426816791346,-0.70700355448067,-0.7068076962906349,-0.706904947963988,-0.7066510960380763,-0.7066510943855336,-0.7068796418493428
16,0.08323531672344689,-0.7023009568742359,-0.702299982862914,-0.7023057742897127,-0.7023536573822607,-0.7020448395316436,-0.7039102633435129,-0.703713197326667,-0.7038191767516803,-0.7035515442229403,-0.7035515425840346,-0.7037794596403034
17,0.08502986058116233,-0.6992048640731909,-0.699203890061869,-0.6992097020970417,-0.699251364295846,-0.69894698567337,-0.7008166619769158,-0.7006185183308232,-0.7007331128688887,-0.7004519527132156,-0.7004519510880267,-0.7006792305024676
18,0.08682440443887776,-0.6961087712721462,-0.6961077972608244,-0.696113630081449,-0.6961490689684178,-0.6958491200327012,-0.6977227499005996,-0.6975236602755583,-0.6976467543823182,-0.6973523210136064,-0.6973523194022139,-0.6975789538502735
19,0.0886189482965932,-0.6930126784711013,-0.6930117044597793,-0.6930175582452265,-0.6930467716988976,-0.6927512425377333,-0.6946285266941807,-0.6944286240158789,-0.694560099415463,-0.6942526486226831,-0.6942526470251659,-0.6944786290909074
20,0.09041349215430862,-0.6899165856700565,-0.6899156116587346,-0.6899214865907065,-0.6899444727863018,-0.6896533531162748,-0.6915339919972544,-0.6913334102876509,-0.6914731461489727,-0.6911529350328246,-0.691152933449261,-0.6913782556242362
21,0.09220803601202404,-0.6868204928690117,-0.6868195188576898,-0.6868254151202613,-0.6868421725297251,-0.6865554516958482,-0.688439145509461,-0.6882380197061437,-0.6883858928209993,-0.6880531797301577,-0.6880531781606256,-0.6882778328427348
22,0.09400257986973948,-0.6837244000679669,-0.683723426056645,-0.683729343836305,-0.6837398712283271,-0.6834575382036918,-0.685343986990546,-0.6851424527648184,-0.6852983377275388,-0.6849533821944989,-0.6849533806390756,-0.6851773601314183
23,0.09579712372745491,-0.680628307266922,-0.6806273332556001,-0.6806332727412938,-0.680637569181318,-0.6803596125667638,-0.682248516260406,-0.6820467098343566,-0.6822104792227589,-0.681853541899296,-0.6818535403580581,-0.6820768368677719
24,0.09759166758517035,-0.6775322144658772,-0.6775312404545553,-0.6775372018377275,-0.6775352666879437,-0.6772616747117448,-0.6791527331991232,-0.6789507911619319,-0.679122315719317,-0.6787536583115702,-0.6787536567845935,-0.6789762624216831
25,0.09938621144288577,-0.6744361216648324,-0.6744351476535105,-0.6744411311281502,-0.674432964047472,-0.674163724565039,-0.6760566377469882,-0.6758546968707246,-0.6760338456886655,-0.6756537308918573,-0.675653729379217,-0.6758756361553723
26,0.1011807553006012,-0.6713400288637875,-0.6713390548524657,-0.6713450606151511,-0.6713306615591772,-0.6710657620527796,-0.672960229904512,-0.67275842695968,-0.6729450676613467,-0.6725537590941516,-0.672553757595922,-0.6727749574233257
27,0.10297529915831663,-0.6682439360627428,-0.6682429620514209,-0.6682489903013656,-0.6682283595223266,-0.6679677871008298,-0.669863509732426,-0.6696619813035108,-0.6698559802272759,-0.6694537423658482,-0.6694537408821026,-0.6696742255722284
28,0.10476984301603207,-0.6651478432616978,-0.6651468692503759,-0.6651529201894768,-0.6651260582361658,-0.6648697996347874,-0.6667664773516697,-0.6665653596529422,-0.6667665820360134,-0.6663536801476874,-0.6663536786784986,-0.6665734399408971
29,0.1065643868737475,-0.6620517504606531,-0.6620507764493312,-0.6620568502822162,-0.6620237579999042,-0.6617717995799877,-0.6636691329433683,-0.6634685616352025,-0.6636768717970255,-0.6632535718736987,-0.6632535704191386,-0.6634725998602157
30,0.10835893073146294,-0.6589556576596082,-0.6589546836482862,-0.658960780582364,-0.6589214591127002,-0.6586737868615061,-0.660571476748796,-0.6603715867547537,-0.6605868482799315,-0.6601534169711462,-0.6601534155312851,-0.6603717046530682
31,0.11015347458917836,-0.6558595648585634,-0.6558585908472415,-0.655864711092752,-0.6558191618736481,-0.6555757614041641,-0.6574735090693322,-0.6572744343942692,-0.6574965103147433,-0.6570532148604743,-0.6570532134353824,-0.6572707536342776
32,0.11194801844689378,-0.6527634720575186,-0.6527624980461967,-0.6527686418162634,-0.6527168665817616,-0.65247772313253,-0.6543752302664011,-0.6541771038158484,-0.6544058567920885,-0.6539529649552543,-0.653952963545,-0.6541697461105401
33,0.11374256230460922,-0.6496673792564738,-0.649666405245152,-0.649672572755834,-0.6496145735359614,-0.6493796719709252,-0.6512766407614027,-0.6510795941624761,-0.6513148866634259,-0.6508526666621319,-0.6508526652667828,-0.6510686813803648
34,0.11553710616232465,-0.6465712864554289,-0.646570312444107,-0.6465765039144543,-0.6465122830350598,-0.6462816078434264,-0.648177741035632,-0.6479819044597201,-0.6482235989412467,-0.6477523193807759,-0.6477523180003982,-0.6479675587340117
35,0.11733165002004009,-0.6434751936543841,-0.6434742196430622,-0.6434804352951701,-0.6434099953777462,-0.6431835306738718,-0.645078531630186,-0.6448840336176682,-0.645131992699266,-0.6446519225038274,-0.6446519211384865,-0.6448663774534332
36,0.1191261938777555,-0.6403791008533394,-0.6403781268420174,-0.6403843669010839,-0.6403077108625732,-0.6400854403858637,-0.6419790131458593,-0.6417859804331004,-0.6420400670726004,-0.6415514754168508,-0.6415514740666106,-0.6417651368122147
37,0.12092073773547093,-0.6372830080522944,-0.6372820340409726,-0.6372882987353559,-0.6372054297879418,-0.6369873369027733,-0.6388791862430276,-0.6386877435918988,-0.6389478212579341,-0.6384509774982849,-0.6384509761632078,-0.6386638360755174
38,0.12271528159318637,-0.6341869152512496,-0.6341859412399278,-0.6341922308012063,-0.6341031524520874,-0.6338892201477463,-0.6357790516415224,-0.6355893216716897,-0.635855254513676,-0.6353504281193969,-0.6353504267995442,-0.6355624745000243
39,0.1245098254509018,-0.6310908224502048,-0.6310898484388828,-0.6310961631019159,-0.6310008791530649,-0.6307910900437064,-0.6326786101204895,-0.6324907131447166,-0.6327623661601002,-0.6322498266442361,-0.6322498253396676,-0.6324610513338845
40,0.12630436930861724,-0.62799472964916,-0.6279937556378381,-0.6280000956408277,-0.627898610188735,-0.6276929465133614,-0.6295778625182415,-0.629391916380943,-0.6296691555794789,-0.6291491724295903,-0.6291491711403642,-0.6293595658166626
41,0.12809891316633268,-0.624898636848115,-0.6248976628367932,-0.6249040284213482,-0.6247963458567491,-0.624594789479207,-0.6264768097320941,-0.6262929296513798,-0.6265756222161999,-0.6260484648249424,-0.6260484635511152,-0.6262580171792868
42,0.1298934570240481,-0.6218025440470704,-0.6218015700357484,-0.6218079614469499,-0.621694086454536,-0.6214966188635341,-0.6233754527181943,-0.623193751131639,-0.6234817655768753,-0.6229477031724304,-0.6229477019140572,-0.6231564046440021
43,0.13168800088176352,-0.6187064512460255,-0.6187054772347036,-0.6187118947211714,-0.618591832279286,-0.6183984345884319,-0.6202737924913354,-0.6200943789057032,-0.6203875852304352,-0.6198468868068074,-0.6198468855639419,-0.6200547274243225
44,0.13348254473947896,-0.6156103584449807,-0.6156093844336588,-0.6156158282476203,-0.6154895836279384,-0.6153002365757952,-0.6171718301247623,-0.6169948109699167,-0.6172930808082118,-0.6167460150554046,-0.6167460138280982,-0.6169529847249876
45,0.1352770885971944,-0.6125142656439357,-0.6125132916326139,-0.6125197620299738,-0.6123873407971655,-0.6122020247473299,-0.6140695667499633,-0.6138950452371862,-0.6141982520040097,-0.613645087238096,-0.6136450860263986,-0.6138511757419205
46,0.13707163245490983,-0.609418172842891,-0.6094171988315691,-0.6094236960719814,-0.6092851040833598,-0.6091037990245586,-0.6109670035564533,-0.6107950795413927,-0.6111030985741659,-0.6105441026672648,-0.6105441014712243,-0.6107492996621885
47,0.13886617631262524,-0.6063220800418463,-0.6063211060305244,-0.6063276303774662,-0.6061828737826186,-0.6060055593288272,-0.6078641417915438,-0.6076949116420073,-0.6080076203375956,-0.6074430606477722,-0.6074430594674346,-0.6076473556639662
48,0.14066072017034068,-0.6032259872408013,-0.6032250132294794,-0.6032315649503261,-0.6030806501907299,-0.6029073055813109,-0.6047609827601018,-0.6045945392289078,-0.6049118171758276,-0.6043419604769283,-0.6043419593123379,-0.6045453429165009
49,0.1424552640280561,-0.6001298944397565,-0.6001289204284347,-0.6001354997945372,-0.5999784336031588,-0.5998090377030217,-0.6016575278243004,-0.601493959927392,-0.6018156890330281,-0.601240801444467,-0.6012408002956654,-0.6014432605800824
50,0.14424980788577155,-0.5970338016387117,-0.5970328276273897,-0.5970394349141541,-0.5968762243150328,-0.5967107556148141,-0.5985537784033532,-0.5983931713033791,-0.5987192359160094,-0.59813958283252,-0.5981395816995472,-0.5983411078060137
51,0.14604435174348698,-0.5939377088376669,-0.593936734826345,-0.5939433703133131,-0.5937740226211278,-0.5936124592373931,-0.595449735973244,-0.5952921708687989,-0.5956224578942311,-0.5950383039155979,-0.5950383027984912,-0.5952388837365871
52,0.1478388956012024,-0.590841616036622,-0.5908406420253002,-0.5908473059962331,-0.5906718288158527,-0.5905141484913202,-0.592345402066439,-0.5921909560871578,-0.592525355099784,-0.5919369639605697,-0.5919369628593646,-0.5921365875050609
53,0.14963343945891783,-0.5877455232355772,-0.5877445492242553,-0.5877512419672192,-0.5875696431932375,-0.5874158232970226,-0.5892407782715943,-0.5890895243792793,-0.589427927727367,-0.5888355622266496,-0.588835561141379,-0.5890342182356437
54,0.15142798331663326,-0.5846494304345324,-0.5846484564232105,-0.584655178230663,-0.5844674660469171,-0.5843174835747992,-0.5861358662332474,-0.5859878731292107,-0.5863301760342481,-0.5857340979653832,-0.5857340968960777,-0.5859317750434779
55,0.1532225271743487,-0.5815533376334876,-0.5815523636221657,-0.5815591147910469,-0.5813652976701182,-0.5812191292448295,-0.5830306676515016,-0.582885999690289,-0.5832321003402158,-0.5826325704206399,-0.5826325693673272,-0.5828292570346302
56,0.15501707103206414,-0.5784572448324427,-0.5784562708211208,-0.5784630516529444,-0.5782631383556446,-0.5781207602271816,-0.5799251842816975,-0.5797839013913595,-0.5801337010275162,-0.5795309788286063,-0.5795309777913119,-0.5797266633060849
57,0.15681161488977957,-0.5753611520313978,-0.575360178020076,-0.5753669888210242,-0.5751609883958637,-0.5750223764418204,-0.5768194179340753,-0.5766815755431403,-0.5770349785407807,-0.5764293224177858,-0.5764293213965325,-0.5766239929457428
58,0.15860615874749498,-0.5722650592303532,-0.5722640852190313,-0.5722709263000515,-0.5720588480826918,-0.571923977808616,-0.5737133704734254,-0.5735790194447216,-0.5739359333869394,-0.5733276004089998,-0.5733275994038072,-0.5735212450324222
59,0.16040070260521042,-0.5691689664293083,-0.5691679924179863,-0.5691748640948906,-0.56895671770758,-0.568825564247353,-0.5706070438187282,-0.5704762303901951,-0.5708365661351236,-0.5702258120153932,-0.5702258110262789,-0.5704184186358668
60,0.16219524646292585,-0.5660728736282634,-0.5660718996169416,-0.5660788022105083,-0.5658545975615015,-0.5657271356777397,-0.567500439942786,-0.567373205675404,-0.5677368774165561,-0.5671239564424471,-0.5671239554694248,-0.5673155128167587
61,0.1639897903206413,-0.5629767808272186,-0.5629758068158967,-0.5629827406519761,-0.5627524879349352,-0.5626286920194171,-0.5643935608718406,-0.5642699426048012,-0.5646368679244297,-0.5640220328879901,-0.5640220319310714,-0.5642125266267339
62,0.16578433417835672,-0.5598806880261739,-0.5598797140148519,-0.5598866794244729,-0.5596503891178541,-0.5595302331919689,-0.5612864086851849,-0.5611664384984122,-0.5615365384137734,-0.5609200405422207,-0.5609200396014137,-0.5611094591084069
63,0.16757887803607213,-0.5567845952251289,-0.556783621213807,-0.5567906185332874,-0.5565483013997095,-0.5564317591149311,-0.5581789855147596,-0.5580626906988857,-0.5584358897013064,-0.5578179785877287,-0.5578179776630384,-0.5580063092953975
64,0.16937342189378757,-0.5536885024240841,-0.5536875284127623,-0.5536945579838222,-0.5534462250694182,-0.5533332697078026,-0.5550712935447447,-0.5549586965786303,-0.5553349226652817,-0.5547158461995265,-0.5547158452909546,-0.5549030762123666
65,0.171167965751503,-0.5505924096230393,-0.5505914356117174,-0.5505984977815961,-0.5503441604153484,-0.5502347648900553,-0.5519633350111365,-0.5518544535470176,-0.5522336382453161,-0.5516136425450818,-0.5516136416526267,-0.5517997588750554
66,0.17296250960921844,-0.5474963168219945,-0.5474953428106726,-0.5475024379322472,-0.547242107725305,-0.5471362445811451,-0.5488551122013176,-0.5487499590576475,-0.5491320374422087,-0.5485113667843577,-0.5485113659080145,-0.5486963562903334
67,0.17475705346693388,-0.5444002240209496,-0.5443992500096276,-0.5444063784415364,-0.5441400672865164,-0.5440377087005228,-0.5457466274536155,-0.545645210615662,-0.546030121317749,-0.5454090180698584,-0.5454090172096188,-0.5455928674562518
68,0.17655159732464928,-0.5413041312199047,-0.5413031572085829,-0.541310319315351,-0.5410380393856212,-0.5409391571676464,-0.5426378831568524,-0.5425402057850961,-0.5429278909945116,-0.542306595546681,-0.5423065947025327,-0.5424892913621038
69,0.17834614118236472,-0.53820803841886,-0.5382070644075382,-0.5382142605597076,-0.5379360243086532,-0.537840589901991,-0.5395288817498841,-0.5394349421962529,-0.5398253476556395,-0.539204098352572,-0.5392040975244995,-0.5393856269884932
70,0.18014068504008016,-0.5351119456178152,-0.5351109716064932,-0.5351182021807555,-0.534834022341028,-0.5347420068230625,-0.5364196257211301,-0.5363294175530922,-0.5367224925446168,-0.5361015256179917,-0.5361015248059755,-0.5362818733074098
71,0.1819352288977956,-0.5320158528167703,-0.5320148788054484,-0.5320221441847816,-0.5317320337675299,-0.531643407850409,-0.5333101176080937,-0.5332236296406205,-0.5336193269650283,-0.5329988764661858,-0.5329988756702029,-0.5331780292823138
72,0.183729772755511,-0.5289197600157255,-0.5289187860044037,-0.528926086578213,-0.5286300588722974,-0.5285447929036338,-0.5302003599968733,-0.5301175763322665,-0.5305158522803087,-0.5298961500132624,-0.5298961492332851,-0.5300740938682266
73,0.18552431661322644,-0.5258236672146808,-0.5258226932033588,-0.5258300293676217,-0.5255280979388101,-0.5254461619024087,-0.5270903555216636,-0.5270112555972322,-0.5274120699134794,-0.5267933453682768,-0.5267933446042744,-0.5269700660118318
74,0.18731886047094187,-0.5227275744136358,-0.5227266004023139,-0.5227339725597282,-0.522426151249874,-0.5223475147664863,-0.5239801068642475,-0.5239046655078049,-0.5243079813468743,-0.523690461633325,-0.5236904608852619,-0.5238659446515855
75,0.1891134043286573,-0.519631481612591,-0.5196305076012692,-0.5196379161614061,-0.5193242190876097,-0.519248851415715,-0.5208696167534799,-0.5207978042466174,-0.5212035881218545,-0.5205874979036441,-0.5205874971714811,-0.5207617287178348
76,0.19090794818637274,-0.5165353888115461,-0.5165344148002243,-0.5165418601796863,-0.5162223017334369,-0.5161501717700522,-0.5177588879647606,-0.5176906701138401,-0.5180988918385101,-0.5174844532677205,-0.5174844525514137,-0.5176574171329457
77,0.19270249204408818,-0.5134392960105014,-0.5134383219991795,-0.5134458046217614,-0.5131203994680618,-0.5130514757495789,-0.5146479233195004,-0.5145832615342943,-0.5149938941553529,-0.5143813268074079,-0.5143813261069093,-0.5145530088114425
78,0.1944970359018036,-0.5103432032094566,-0.5103422291981347,-0.5103497494949906,-0.5100185125714635,-0.5099527632745147,-0.5115367256845762,-0.5114755770644709,-0.511888596788996,-0.5112781175980531,-0.5112781169133103,-0.5114485026601574
79,0.19629157975951902,-0.5072471104084116,-0.5072461363970898,-0.5072536948069045,-0.5069166413228803,-0.5068540342652327,-0.5084252979717792,-0.5083676153994402,-0.5087830015138228,-0.5081748247086317,-0.5081748240395877,-0.5083438975783896
80,0.19808612361723446,-0.5041510176073669,-0.5041500435960451,-0.5041576405652106,-0.5038147860007968,-0.5037552886422756,-0.505313643137253,-0.5052593753796389,-0.5056771101616461,-0.5050714472018935,-0.5050714465484866,-0.5052391924580782
81,0.1998806674749499,-0.5010549248063221,-0.5010539507950001,-0.5010615867777969,-0.5007129468829292,-0.5006565263263705,-0.5022017641809239,-0.5021508559975194,-0.502570924621353,-0.501967984134516,-0.5019679834966801,-0.5021343861839835
82,0.20167521133266533,-0.49795883200527724,-0.4979578579939553,-0.4979655334527394,-0.4976111242462138,-0.4975577472384469,-0.49908966414592293,-0.499042056404048,-0.4994644468385425,-0.4988644345572718,-0.49886443393493596,-0.4990294776338844
83,0.20346975519038074,-0.4948627392042324,-0.4948617651929106,-0.4948694805983064,-0.4945093183667918,-0.49445895129965234,-0.4959773461179985,-0.49593297591503616,-0.4963576788151497,-0.4957607975152031,-0.49576079690829133,-0.4959244656787851
84,0.20526429904809618,-0.49176664640318757,-0.49176567239186575,-0.4917734282229639,-0.4914075295199971,-0.4913601384313696,-0.49286481322492237,-0.4928236140172917,-0.49325062260906016,-0.49265707204780895,-0.4926570714562406,-0.49281934918313663
85,0.2070588429058116,-0.48867055360214273,-0.4886695795908208,-0.488677376335383,-0.4883057579803428,-0.4882613085552351,-0.48975206863588594,-0.4897139703745744,-0.49014328033371246,-0.4895532571892445,-0.4895532566129338,-0.489714127005072
86,0.20885338676352705,-0.4855744608010979,-0.48557348678977597,-0.48558132494444506,-0.4852040040215079,-0.48516246159315646,-0.4866391155608901,-0.48660404483334385,-0.487035654157692,-0.48644935196853123,-0.48644935140738754,-0.48660879799665513
87,0.21064793062124249,-0.48247836800005306,-0.48247739398873124,-0.48248527405924824,-0.48210226791632393,-0.48206359746733096,-0.4835259572501257,-0.4834938374282818,-0.4839277463043121,-0.4833453554097795,-0.483345354863707,-0.4835033610041437
88,0.21244247447895792,-0.4793822751990082,-0.4793813011876864,-0.4793892236891143,-0.4790005499367621,-0.4789647161002648,-0.4804125969933475,-0.48038334838757935,-0.48081955905118556,-0.48024126653242505,-0.48024126600132255,-0.4803978148682688
