Complexity,Loss,Equation
73,0.32966036,"(((log(sin(cos(sin(sin(x0) * (x0 / log(sin(0.8668325))))))) / 0.34138486) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp((sin(1.0446465 * (sin(exp(cos(exp(sin(cos(sin(exp(exp((exp(x0) + -1.0050539) + -0.6344284)) * 0.030505247))))))) * (exp(1.1021689) * (cos(x0) / 0.053195786)))) * x0) * (-0.054672938 + sin(sin(0.22670372)))))) * (exp(1.1012728) * (cos(x0) / x0))))) * exp(0.030505247))"
74,0.3293883,"(((log(sin(cos(sin(sin(x0) * (x0 / log(sin(0.8668325))))))) / 0.34138486) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp((sin(1.0446465 * (sin(exp(cos(exp(sin(cos(sin(exp(exp((exp(x0) + -1.0050539) + -0.6344284)) * 0.030505247))))))) * (exp(1.1021689) * (cos(x0) / 0.053195786)))) * x0) * (-0.054672938 + sin(sin(sin(0.22670372))))))) * (exp(1.1012728) * (cos(x0) / x0))))) * exp(0.030505247))"
77,0.32936782,"((((log(sin(cos(sin(sin(x0) * (x0 / log(sin(0.8668325))))))) / 0.34138486) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp((sin(1.0446465 * (sin(exp(cos(exp(sin(cos(sin(exp(exp((exp(x0) + -1.0050539) + -0.6344284)) * 0.030505247))))))) * (exp(1.1021689) * (cos(x0) / 0.053195786)))) * x0) * (-0.054672938 + sin(sin(sin(0.22670372))))))) * (exp(1.1012728) * (cos(x0) / x0))))) * exp(log(0.7952587))) * 1.3091979)"
78,0.32798508,"((((log(sin(cos(sin(sin(x0) * (x0 / sin(log(sin(0.8668325)))))))) / 0.34138486) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp((sin(1.0446465 * (sin(exp(cos(exp(sin(cos(sin(exp(exp((exp(x0) + -1.0050539) + -0.6344284)) * 0.030505247))))))) * (exp(1.1021689) * (cos(x0) / 0.053195786)))) * x0) * (-0.054672938 + sin(sin(sin(0.22670372))))))) * (exp(1.1012728) * (cos(x0) / x0))))) * exp(log(0.7952587))) * 1.3091979)"
85,0.3116042,"((((sin(log(sin(cos(sin(x0 * (sin(x0) / log(sin(0.8668325)))))))) / 0.34138486) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp(sin((sin(1.0446465 * cos(sin(exp(cos(exp(sin(exp(0.030505247)))))) * ((exp(1.1021689) * (cos(x0) / 0.053195786)) + x0))) * (x0 * cos(0.673336))) * ((sin((((sin(0.030505247) / x0) / x0) * sin(x0)) / (x0 + 0.27901694)) * x0) + 0.22670372))))) * (exp(1.1012728) * (cos(x0) / x0))))) * 0.81079054) * 1.3091979)"
86,0.31151757,"((((sin(log(sin(cos(sin(x0 * (sin(x0) / log(sin(0.8668325)))))))) / 0.34138486) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp(sin((sin(1.0446465 * cos(sin(exp(cos(exp(sin(exp(0.030505247)))))) * ((exp(1.1021689) * (cos(x0) / 0.053195786)) + x0))) * (x0 * cos(0.673336))) * (sin(sin((((sin(0.030505247) / x0) / x0) * sin(x0)) / (x0 + 0.27901694)) * x0) + 0.22670372))))) * (exp(1.1012728) * (cos(x0) / x0))))) * 0.81079054) * 1.3091979)"
87,0.31013656,"((((sin(log(sin(cos(sin(x0 * (sin(x0) / log(sin(0.8668325)))))))) / 0.34138486) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp(sin((sin(1.0446465 * cos(sin(exp(cos(exp(sin(exp(0.030505247)))))) * ((exp(1.1021689) * (cos(x0) / 0.053195786)) + x0))) * (x0 * cos(sin(0.673336)))) * (sin(sin((((sin(0.030505247) / x0) / x0) * sin(x0)) / (x0 + 0.27901694)) * x0) + 0.22670372))))) * (exp(1.1012728) * (cos(x0) / x0))))) * 0.81079054) * 1.3091979)"
94,0.3002953,"((((log(sin(cos(sin(x0 * (sin(x0) / log(sin(0.8668325))))))) / 0.34138486) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp((sin(1.0446465 * (sin(exp(cos(exp(sin(exp(0.030505247 * x0)))))) * ((exp(1.1021689) * (cos(x0) / 0.053195786)) + (log(cos(x0) + exp(exp(x0))) * (1.0446465 * x0))))) * (x0 * cos(0.673336))) * (sin(sin(sin((((0.030505247 / x0) / x0) * x0) / (x0 + 0.27901694))) * x0) + 0.22670372)))) * (exp(1.1012728) * (cos(x0) / x0))))) * 0.81079054) * 1.3091979)"
95,0.29811677,"((((log(sin(cos(sin(x0 * (sin(x0) / log(sin(0.8668325))))))) / 0.34138486) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp((sin(1.0446465 * (sin(exp(cos(exp(sin(exp(0.030505247 * x0)))))) * ((exp(1.1021689) * (cos(x0) / 0.053195786)) + (log(cos(x0) + exp(exp(x0))) * (1.0446465 * x0))))) * (x0 * cos(0.673336))) * (sin(sin(sin((((0.030505247 / x0) / x0) * sin(x0)) / (x0 + 0.27901694))) * x0) + 0.22670372)))) * (exp(1.1012728) * (cos(x0) / x0))))) * 0.81079054) * 1.3091979)"
96,0.2952116,"((((log(sin(cos(sin(x0 * (sin(x0) / sin(log(sin(0.8668325)))))))) / 0.34138486) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp((sin(1.0446465 * (sin(exp(cos(exp(sin(exp(0.030505247 * x0)))))) * ((exp(1.1021689) * (cos(x0) / 0.053195786)) + (log(cos(x0) + exp(exp(x0))) * (1.0446465 * x0))))) * (x0 * cos(0.673336))) * (sin(sin(sin((((0.030505247 / x0) / x0) * sin(x0)) / (x0 + 0.27901694))) * x0) + 0.22670372)))) * (exp(1.1012728) * (cos(x0) / x0))))) * 0.81079054) * 1.3091979)"
98,0.29508898,"((((log(sin(cos(sin(x0 * (sin(x0) / sin(log(sin(0.8668325)))))))) / 0.34138486) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp((sin(1.0446465 * (sin(exp(cos(exp(sin(exp(0.030505247 * x0)))))) * ((exp(1.1021689) * (cos(x0) / 0.053195786)) + ((log(cos(sin(x0)) + exp(exp(x0))) * (1.0446465 * x0)) / 1.0446465)))) * (x0 * cos(0.673336))) * (sin(sin((((0.030505247 / x0) / x0) * sin(x0)) / (x0 + 0.27901694)) * x0) + 0.22670372)))) * (exp(1.1012728) * (cos(x0) / x0))))) * 0.81079054) * 1.3091979)"
99,0.29482013,"((((log(sin(cos(sin(x0 * (sin(x0) / sin(log(sin(0.8668325)))))))) / 0.34138486) * sin(exp((x0 * x0) + 0.030505247) + (sin(exp(exp((sin(1.0446465 * (sin(exp(cos(exp(sin(exp(0.030505247 * x0)))))) * ((exp(1.1021689) * (cos(x0) / 0.053195786)) + ((log(cos(sin(x0)) + exp(exp(x0))) * (1.0446465 * x0)) / 1.0446465)))) * (x0 * cos(0.673336))) * (sin(sin(sin((((0.030505247 / x0) / x0) * sin(x0)) / (x0 + 0.27901694))) * x0) + 0.22670372)))) * (exp(1.1012728) * (cos(x0) / x0))))) * 0.81079054) * 1.3091979)"
