,x,eq_complex_1,eq_complex_3,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_9,eq_complex_10,eq_complex_11,eq_complex_12,eq_complex_13,eq_complex_14,eq_complex_16,eq_complex_17,eq_complex_19
30,0.190201,-0.39497738253898684,-0.39241533064865175,-0.39241797040024856,-0.4244931818159198,-0.3814457140752139,-0.4192050626302649,-0.41926243411706965,-0.4231090920229692,-0.42297350742563933,-0.4307615514782672,-0.41693596488855056,-0.4257567474041615,-0.4260184808173436,-0.4264236388491003,-0.42860917628171447
31,0.1947236,-0.38794978807401276,-0.3854246001332031,-0.38542721950477593,-0.416610106538841,-0.37418651416941345,-0.41039625801267343,-0.4104952641677634,-0.41450213829699323,-0.41436655369966335,-0.42286058953160677,-0.4093249381240728,-0.41801242897412405,-0.41825885396869344,-0.41864003849583276,-0.4208906005489149
32,0.19924621,-0.3809221780702016,-0.3784338541604281,-0.37843645315193186,-0.40873995001084873,-0.3669235972606944,-0.4015995639944579,-0.40173395375456283,-0.40588737819634924,-0.40575179359901936,-0.4149330740753322,-0.4016847931598319,-0.410219527909244,-0.4104509294202847,-0.4108086024521106,-0.41312174665718937
33,0.20376883,-0.37389455252755327,-0.3714430927303262,-0.3714456713417159,-0.40088269609809973,-0.35965691862660704,-0.39281552215822246,-0.3929796109409991,-0.3972658593001011,-0.39713027470277124,-0.40697874412928503,-0.39401625574235327,-0.4023788490666689,-0.40259553032409284,-0.40293018253341595,-0.4053033902206146
34,0.20829144,-0.3668669425237421,-0.36445234675755095,-0.3644549049888716,-0.3930383633455973,-0.3523864660063995,-0.3840447089715714,-0.3842333663789216,-0.38863867181232464,-0.38850308721499477,-0.39899740545207785,-0.3863201011477412,-0.3944912965236726,-0.39469357889228057,-0.3950057293456578,-0.39743640609586045
35,0.21281406,-0.3598393169810938,-0.35746158532744926,-0.3574641231786559,-0.3852069008805649,-0.3451121632173587,-0.3752876192290147,-0.37549625568610645,-0.3800068334168749,-0.3798712488195451,-0.39098882683790465,-0.3785970517401753,-0.3865577687662834,-0.3867459913643706,-0.38703618690584485,-0.3895216638880316
36,0.21733667,-0.3528117069772826,-0.350470839354674,-0.3504733568258116,-0.37738832717021853,-0.3378339988278863,-0.36654482102918334,-0.3667693726628534,-0.37137144117503273,-0.3712358565777029,-0.382952883437329,-0.3708479127002068,-0.3785792978183274,-0.3787538173611148,-0.37902263234694494,-0.3815601667652327
37,0.22185928,-0.34578409697347146,-0.3434800933818988,-0.3434825904729674,-0.36958260873704596,-0.3305519136593102,-0.3578168199971546,-0.3580537326085263,-0.3627335372514648,-0.3625979526541349,-0.3748894351011448,-0.3630734522315201,-0.3705569261992853,-0.3707181165931069,-0.3709661522368372,-0.37355292877490953
38,0.2263819,-0.3387564714308231,-0.336489331951797,-0.3364918086627516,-0.3617897122353195,-0.3232658490746342,-0.3491041173595779,-0.3493503290706205,-0.3540941654465122,-0.3539585808491823,-0.36679838138291354,-0.3552744521253889,-0.36249175848716475,-0.36264001049084343,-0.3628678943131327,-0.365501026330473
39,0.2309045,-0.33172887696584896,-0.32949860143634835,-0.32950105776727895,-0.35400967320438304,-0.3159758115515861,-0.340407286644148,-0.34066020943299785,-0.3454544469304066,-0.34531886233307674,-0.358679735614588,-0.3474517766491371,-0.3543850324726164,-0.35452075343843126,-0.3547291388401796,-0.35740566934804163
