,x,eq_complex_1,eq_complex_3,eq_complex_4,eq_complex_5,eq_complex_6,eq_complex_7,eq_complex_8,eq_complex_10,eq_complex_13
79,0.41180903,-0.23351185651958253,-0.2334439505451378,-0.23344442657518402,-0.23344214669424007,-0.23421540523111983,-0.23431616494981927,-0.21917170007082257,-0.21698668540328103,-0.2152896115585738
80,0.41633165,-0.2239531005697685,-0.22388850708661062,-0.22388895989564583,-0.22387981587622316,-0.22458962873296773,-0.22468085365916698,-0.20924596414633656,-0.2071194761096173,-0.20554561561308055
81,0.42085424,-0.21439440802627166,-0.21433312701242782,-0.21433355660060602,-0.21431716201937118,-0.21496727543452065,-0.21504943401720464,-0.19933612504609202,-0.19727294104707888,-0.1958335835983156
82,0.42537686,-0.2048356520764575,-0.2047776835539005,-0.20477808992106772,-0.20475399200631172,-0.20534821679821613,-0.20542177824644667,-0.18944242928253907,-0.18744730198307363,-0.18615299452940096
83,0.42989948,-0.19527689612664342,-0.19522224009537328,-0.19522262324152947,-0.19519028695454946,-0.19573251578364045,-0.19579795024833144,-0.17956530318209057,-0.17764295104034952,-0.17650346014047108
84,0.43442208,-0.18571818244770752,-0.18566683889307567,-0.18566719881832355,-0.18562598560523738,-0.18612021401127773,-0.18617799255610878,-0.16970513301271944,-0.16786023210803475,-0.1668845131978456
85,0.4389447,-0.17615942649789337,-0.17611139543454837,-0.17611173213878523,-0.17606087124450978,-0.1765112255856693,-0.17656182008635155,-0.15986215606224802,-0.15809933290738556,-0.15729550579763607
86,0.44346732,-0.1666006705480793,-0.16655595197602116,-0.166556265459247,-0.1664948148957098,-0.16690559214255205,-0.16694947538923702,-0.15003672191514245,-0.14836054422674777,-0.14773586838638947
87,0.44798994,-0.15704191459826528,-0.15700050851749395,-0.1570007987797088,-0.1569275904813706,-0.15730331280258858,-0.15734095846476515,-0.1402291176307109,-0.13864408647568205,-0.13820494328261101
88,0.45251256,-0.1474831586484511,-0.14744506505896665,-0.14744533210017047,-0.1473588932882602,-0.14770438668664648,-0.14773626931293582,-0.13043961107573615,-0.1289501527245518,-0.12870203106979297
89,0.45703515,-0.13792446610495426,-0.13788968498478382,-0.13788992880513068,-0.1377883660140126,-0.13810887655522375,-0.13813547160667006,-0.12066851539003816,-0.11927897254506754,-0.11922645712191325
90,0.46155778,-0.12836568901970113,-0.12833422039814182,-0.1283344409974263,-0.1282152625509304,-0.12851663302278651,-0.12853841675889194,-0.11091590803624964,-0.10963053403983046,-0.10977730321696814
91,0.4660804,-0.11880693306988697,-0.1187787769396145,-0.11877897431788799,-0.11863880934079343,-0.11892776129134841,-0.11894521090806331,-0.10118210566261956,-0.10000505387431904,-0.10035387183137448
92,0.470603,-0.10924821939095108,-0.1092233757373169,-0.10922354989468207,-0.10905767923578888,-0.10934228165129302,-0.10935587522770968,-0.09146731802788194,-0.0904026347915144,-0.09095535428823247
93,0.4751256,-0.09968950571201517,-0.0996679745350193,-0.09966812547147613,-0.09946965179417508,-0.09976015081305899,-0.09977036728614429,-0.08177167004594371,-0.08082328768164046,-0.08158085610598526
94,0.47964823,-0.09013072862676193,-0.09011250994837719,-0.09011263766377166,-0.08987090112894443,-0.09018130437041266,-0.0901886235374002,-0.07209524499267429,-0.07126697449210773,-0.0722294424950984
95,0.48417085,-0.08057197267694788,-0.08055706648984998,-0.08055717098423344,-0.08025440564339589,-0.08060582618712075,-0.08061072875175145,-0.06243825521735444,-0.06173377687958216,-0.06290030671064041
96,0.48869348,-0.07101319559169464,-0.07100160190320787,-0.07100168317652897,-0.07060489467661912,-0.07103367304085671,-0.07103664057368356,-0.05280076375663142,-0.05222362139562813,-0.05359250433872996
97,0.49321607,-0.06145450304819781,-0.06144622182902505,-0.06144627988148918,-0.06088288267207898,-0.06146494984611972,-0.06146646481157789,-0.043182961692872,-0.04273655342501145,-0.04430522447425027
98,0.4977387,-0.05189572596294469,-0.05189075724238306,-0.05189079207378484,-0.050943023238060575,-0.051899486464880115,-0.051900032178795366,-0.033584742524367835,-0.0332723174624983,-0.03503738175686176
99,0.5022613,-0.042337012284008664,-0.042335356040085335,-0.042335367650578784,-0.03947891055661648,-0.042337430082918424,-0.04233749075459516,-0.02400629733091062,-0.023830944325779084,-0.02578819400199376
100,0.5067839,-0.03277829860507288,-0.032779954837787846,-0.03277994322737297,-0.03563641967433298,-0.03277871636180893,-0.03277877706918345,-0.014447583618586335,-0.014412227503950895,-0.016556672075215734
101,0.5113065,-0.02321958492613685,-0.023224553635490117,-0.02322451880416692,-0.024172289800117402,-0.023223344425090237,-0.023223891122559757,-0.0049086013874304404,-0.005015995603885055,-0.00734188906296614
102,0.51582915,-0.013660765570005593,-0.013669046792618534,-0.013668988740130294,-0.014232385708661598,-0.013671207811656191,-0.013672727343324,0.004610775734135403,0.004358053807122966,0.0018571804356292895
103,0.52035177,-0.00410200962019143,-0.00411360333409122,-0.0041135220605919565,-0.004510309640285634,-0.004122474632903751,-0.004125454704961826,0.014110421686092084,0.013709980974737683,0.011041291958781244
104,0.5248744,0.005456767465061692,0.005441861252550778,0.005441965747112386,0.0051392009729172294,0.005422940462298485,0.005418011258110374,0.023590484245771218,0.023040121974615288,0.02021143759187361
105,0.529397,0.015015481143997714,0.014997262454848503,0.01499739017031844,0.014755653799698606,0.014964953948173473,0.01495758616494526,0.033050964427251736,0.032348674342830716,0.02936843743489935
106,0.53391963,0.024574258229250828,0.024552727041490495,0.02455287797802279,0.024354404421326165,0.024503693291251398,0.024493396574268564,0.042492093481594606,0.04163606784111863,0.03851330256609142
107,0.5384422,0.034132908501869536,0.03410806485944373,0.03410823901673031,0.03394236826074398,0.03403896957976765,0.03402525276225003,0.0519138103607506,0.050902450102920535,0.047646727429214206
108,0.5429648,0.04369162218080555,0.04366346606174144,0.04366366343993634,0.04352349838478549,0.04357097347575481,0.04355334445272016,0.06131645014837467,0.06014836355321905,0.056769755318787724
109,0.54748744,0.053250420401497855,0.05321895177649835,0.05321917237580695,0.053099993949171934,0.053099726852990456,0.053077692624541414,0.07070020119336667,0.06937421111472089,0.06588325124667449
110,0.55201006,0.06280917635131178,0.06277439523502544,0.06277463905534506,0.06267307624517149,0.06262510414994911,0.06259817089672291,0.08006512730443718,0.07858027788053955,0.07498792162955643
111,0.5565327,0.0723679745720041,0.07232988094978235,0.07233014799121566,0.07224370931860565,0.07214719048761241,0.0721148634724771,0.08941151995447844,0.08776707706576334,0.08408465547576328
112,0.5610553,0.08192668825094013,0.08188528215208006,0.08188557241442172,0.08181236418398927,0.08166586043672037,0.08162764412315843,0.09873948390877046,0.09693494234603614,0.09317412063563474
113,0.5655779,0.09148540192987592,0.09144068335437755,0.09144099683762752,0.09137954628564982,0.09118119910308536,0.09113659703505125,0.10804935029506454,0.10608443355940766,0.10225716512136343
114,0.57010055,0.1010442212860074,0.10099619019724937,0.10099652690166439,0.1009456660847689,0.10069331250294938,0.10064182727173993,0.11734148960805851,0.11521615256076834,0.1113346349940457
115,0.5746231,0.11060282928774798,0.11055148575897303,0.11055184568403967,0.11051063239884695,0.11020188608261883,0.11014301964247264,0.12661588100901527,0.12433031965232369,0.1204069524948039
116,0.5791457,0.12016154296668377,0.12010688696127053,0.12010727010724545,0.12007493375361633,0.11970723614279319,0.1196404893380007,0.1358731383308216,0.13342778152856222,0.1294751187026061
117,0.58366835,0.129720362322815,0.12966239380414207,0.1296628001712821,0.12963870224719776,0.12920936344628395,0.12913423623137066,0.1451135854998238,0.1425091023355871,0.13853980995646922
118,0.588191,0.1392791816789465,0.13921790064701392,0.13921833023531896,0.13920193569484726,0.13870816376048645,0.1386241553013164,0.15433746278550467,0.15157476600099573,0.14760157843841432
119,0.5927136,0.1488378953578823,0.1487733018493114,0.14877375465852477,0.14876461069316935,0.14820353299971703,0.14811014169584388,0.16354502902612267,0.16062527631317686,0.15666095212091088
120,0.5972362,0.15839660903681832,0.15832870305160915,0.1583291790817308,0.1583268992225263,0.1576955770686092,0.15759230035158336,0.17273676426771914,0.16966135575785765,0.1657186347465088
121,0.60175884,0.16795540725751062,0.16788418876636604,0.16788468801760142,0.1678889397777568,0.1671843807475454,0.1670707150824207,0.18191314462432373,0.1786837239156712,0.17477528527900688
122,0.60628146,0.1775141632073248,0.17743963222489334,0.17744015469713975,0.17745064984061712,0.17666981900262235,0.1765452601167451,0.19107445989787625,0.18769291773554808,0.18383133771149227
123,0.610804,0.18707275007362614,0.18699490665850207,0.1869954523513487,0.18701193936008403,0.1861517669760742,0.18601580988607208,0.200221016848847,0.19668949092555332,0.19288720136125284
124,0.61532664,0.19663154829431845,0.19655039237325897,0.1965509612872193,0.19657321966522456,0.19563060290526726,0.1954827412989817,0.20935362294383722,0.20567448953930711,0.20194374152562006
125,0.61984926,0.2061903042441324,0.20610583583178607,0.2061064279667574,0.20613426301538476,0.20510607607003026,0.20494580306615964,0.21847249425153026,0.21464837734775954,0.21100119837390852
126,0.6243719,0.2157491024648247,0.21566132154654294,0.21566193690262803,0.21569517601120686,0.21457827114691824,0.21440507888300214,0.22757818493089493,0.2236119497661107,0.2200601082938855
127,0.62889445,0.22530771046656523,0.22521661710826657,0.22521725568500328,0.22525574494781986,0.22404695870070168,0.2238603387691383,0.2366709615419832,0.23256571772083856,0.22912068329624857
128,0.63341707,0.23486646641637943,0.23477206056679395,0.2347727223645416,0.2348163242521064,0.23351247461015506,0.2333119172607066,0.24575164729094767,0.24151073853812938,0.23818365275194958
129,0.6379397,0.24442524350163253,0.24432752515343592,0.24432821017224593,0.244376801078018,0.24297469408235173,0.2427596888653949,0.2548206359896125,0.2504476446915465,0.24724928217280578
130,0.6424623,0.2539839571805686,0.2538829263557337,0.25388363459545205,0.25393710302862055,0.2524335343220969,0.2522035700486161,0.2638783747222388,0.25937711852790934,0.25631785433021087
131,0.6469849,0.26354267085950434,0.2634383275580311,0.2634390590186578,0.263497304136855,0.2618890589765642,0.26164362349304876,0.27292546294213005,0.26829998971037383,0.265389770076426
132,0.6515075,0.2731013845384404,0.2729937287603289,0.2729944834418639,0.27305741371122344,0.27134126891590327,0.27107984919869343,0.28196245137129206,0.27721703667809106,0.27446534840894876
133,0.6560301,0.28266009821737614,0.2825491299626263,0.28254990786506967,0.2826174399487666,0.2807901650100592,0.28051224716554957,0.2909899016033089,0.2861290450005881,0.28354488713916026
134,0.66055274,0.2922188964380685,0.2921046156773833,0.2921054168009403,0.29217747464852256,0.29023583165530403,0.28994090076739687,0.30000846522460345,0.29503688518401927,0.29262874382333454
135,0.6650754,0.3017777369296389,0.30166014364836974,0.3016609679931431,0.3017374819629677,0.2996782278846882,0.29936576823270916,0.3090186837055568,0.303941314714444,0.3017171355572523
136,0.66959804,0.3113365351503312,0.31121562936312663,0.3112164769290137,0.3112973830656569,0.30911727105569325,0.3087867662046347,0.3180210679123268,0.3128430560233827,0.3108102197341748
137,0.67412066,0.3208952911001454,0.320771072821654,0.3207719436085521,0.3208571830722791,0.31855296208140105,0.3182038947339556,0.32701621688805893,0.32174291356606,0.31990821528782776
138,0.6786433,0.3304540893208375,0.3303265585364107,0.33032745254442253,0.3304169711172639,0.3279853852840802,0.3276172371098139,0.33600481687666134,0.33064177273718737,0.3290114035528499
139,0.68316585,0.34001269732257805,0.3398818540981343,0.3398827713267978,0.339976518807119,0.33741431219315976,0.3370265644690361,0.34498726316790634,0.3395402250454338,0.3381197463913143
140,0.68768847,0.34957145327239214,0.34943729755666153,0.34943823800633605,0.3495361680548189,0.34684007727824767,0.34643220972274713,0.3539644937827205,0.3484393935195305,0.34723373259243023
141,0.6922111,0.3591302303576453,0.35899276214330356,0.35899372581404043,0.3590957953892352,0.3562625562716209,0.35583404798801477,0.3629370154495237,0.3573399676282253,0.35635339184522735
142,0.6967337,0.36868894403658137,0.3685481633456013,0.36854915023724644,0.3686553193002251,0.3656816667270634,0.36523199613650537,0.37190537989815164,0.36624267445656916,0.36547877845001026
143,0.7012563,0.3782476577155173,0.378103564547899,0.3781045746604525,0.3782148059592787,0.3750974720256714,0.3746261165462076,0.38087028212265567,0.3751483761649728,0.37461007309436734
